name,value,desc,
s==29|GodBeastResetPassiveSkillCost,s==5|1|9|0,s==8|Linh thú,
s==30|GodBeastResetPropertySkillCost,s==5|1|9|0,s==8|Linh thú,
s==16|GuoQingLuckTimes,s==3|1.3,s==20|Quốc khánh hoạt động,
s==22|GuoQingMonopolyDiceNum,s==2|10,s==20|Quốc khánh hoạt động,
s==23|GuoQingMonopolyDiceTime,s==4|7200,s==20|Quốc khánh hoạt động,
s==26|GuoQingMonopolyDiceUpLimit,s==2|10,s==20|Quốc khánh hoạt động,
s==26|GuoQingMonopolyGoldDiceNum,s==1|1,s==20|Quốc khánh hoạt động,
s==28|GuoQingMonopolyGoldDicePrice,s==22|1|9|50,1|9|100,1|9|200,s==20|Quốc khánh hoạt động,
s==21|GuoQingMonopolyDiceID,s==4|6870,s==20|Quốc khánh hoạt động,
s==25|GuoQingMonopolyGoldDiceID,s==4|6871,s==20|Quốc khánh hoạt động,
s==24|GuoQingMonopolyBoomPoint,s==4|1179,s==20|Quốc khánh hoạt động,
s==15|GuoQingCGJuQing,s==4|2100,s==20|Quốc khánh hoạt động,
s==23|GuoQingZhanShiHeroDress,s==8|23511001,s==20|Quốc khánh hoạt động,
s==23|DecisiveBattleFreeTimes,s==1|5,s==20|Quyết Chiến Chi Đỉnh,
s==17|DecisiveBattlebuy,s==2|15,s==20|Quyết Chiến Chi Đỉnh,
s==19|DecisiveBattlespend,s==104|1|9|20,1|9|20,1|9|20,1|9|20,1|9|20,1|9|25,1|9|25,1|9|25,1|9|25,1|9|25,1|9|30,1|9|30,1|9|30,1|9|30,1|9|30,s==20|Quyết Chiến Chi Đỉnh,
s==18|GodBeastWakeUpCost,s==9|2|50056|1,s==8|Linh thú,
s==24|DragonWarWeekResetMailId,s==4|2736,s==17|Long Môn Đấu Trận,
s==19|CROSS_PK_POWER_UNIT,s==8|10000000,s==19|Liên Phục Thiết Phá,
s==22|CROSS_PK_POWER_MIN_PER,s==2|50,s==19|Liên Phục Thiết Phá,
s==18|CROSS_PK_POWER_MIN,s==8|10000000,s==19|Liên Phục Thiết Phá,
s==22|CROSS_PK_POWER_MAX_PER,s==3|200,s==19|Liên Phục Thiết Phá,
s==18|CROSS_PK_POWER_MAX,s==9|400000000,s==19|Liên Phục Thiết Phá,
s==22|CROSS_PK_POWER_EQ_RATE,s==2|10,s==19|Liên Phục Thiết Phá,
s==21|DecisiveBattleRematch,s==1|2,s==20|Quyết Chiến Chi Đỉnh,
s==23|DecisiveBattleCountdown,s==3|180,s==20|Quyết Chiến Chi Đỉnh,
s==22|DecisiveBattleOpenTime,s==5|10|22,s==20|Quyết Chiến Chi Đỉnh,
s==15|unionNameLength,s==22|cn:2|6,vn:2|12,id:2|12,s==20|Độ dài tên quân đoàn,
s==17|unionNoticeLength,s==16|cn:0|55,vn:0|300,s==26|Độ dài thông báo quân đoàn,
s==26|DecisiveBattleMatchLowRank,s==14|100|100|100|50,s==20|Quyết Chiến Chi Đỉnh,
s==18|FristYearLuckTimes,s==3|1.3,s==24|Chu Niên Khánh Hoạt Động,
s==16|FristYearDiceNum,s==2|10,s==24|Chu Niên Khánh Hoạt Động,
s==17|FristYearDiceTime,s==4|7200,s==24|Chu Niên Khánh Hoạt Động,
s==20|FristYearDiceUpLimit,s==2|10,s==24|Chu Niên Khánh Hoạt Động,
s==20|FristYearGoldDiceNum,s==1|1,s==24|Chu Niên Khánh Hoạt Động,
s==22|FristYearGoldDicePrice,s==22|1|9|50,1|9|100,1|9|200,s==24|Chu Niên Khánh Hoạt Động,
s==15|FristYearDiceID,s==4|6879,s==24|Chu Niên Khánh Hoạt Động,
s==19|FristYearGoldDiceID,s==4|6880,s==24|Chu Niên Khánh Hoạt Động,
s==18|FristYearBoomPoint,s==4|6881,s==24|Chu Niên Khánh Hoạt Động,
s==12|BaojianPayLv,s==7|1|9|600,s==15|Lưu Ly Bảo Giám,
s==18|BaojianPayIntegral,s==5|20:60,s==15|Lưu Ly Bảo Giám,
s==16|BaojianOncelimit,s==3|200,s==15|Lưu Ly Bảo Giám,
s==12|BaojianScore,s==4|6970,s==15|Lưu Ly Bảo Giám,
s==13|BaojianBuyMax,s==2|40,s==15|Lưu Ly Bảo Giám,
s==12|TowerDayLife,s==1|2,s==19|Lễ Kỷ Niệm Tháp Leo,
s==12|TowerLifeMax,s==1|5,s==19|Lễ Kỷ Niệm Tháp Leo,
s==12|TowerBuyLife,s==22|1|9|50,1|9|100,1|9|100,s==19|Lễ Kỷ Niệm Tháp Leo,
s==11|TowerBuyMax,s==1|3,s==19|Lễ Kỷ Niệm Tháp Leo,
s==16|TongQueResetCost,s==7|1|9|200,s==23|Thiếp phi thiết lập lại,
s==16|TongQueResetOpen,s==2|80,s==23|Thiếp phi thiết lập lại,
s==22|DecisiveBattleSoundOne,s==3|230,s==20|Quyết Chiến Chi Đỉnh,
s==22|DecisiveBattleSoundTwo,s==3|231,s==20|Quyết Chiến Chi Đỉnh,
s==20|InforHideServerLimit,s==2|jp,s==18|Thông tin Quân Chủ,
s==18|MoreStrategyButton,s==28|https://gamerch.com/meisyou/,s==19|Chức năng công lược,
s==14|daFuWengJuQing,s==24|3600|3610|3620|3630|3640,s==11|Đại Phú Ông,
s==24| countryTransferNumLimit,s==3|100,s==10|Quốc Chiến,
s==8|DFWmucai,s==4|6968,s==11|Đại Phú Ông,
s==19|DecisiveLimitRecord,s==2|20,s==20|Quyết Chiến Chi Đỉnh,
s==13|autoRobotShip,s==1|0,s==28|Duyệt IOS_ Tào Vận Phong Vân,
s==16|autoRobotShipNum,s==4|5|15,s==28|Duyệt IOS_ Tào Vận Phong Vân,
s==22|YuanDanManufactureTime,s==2|60,s==20|Nguyên Đán Hoạt Động,
s==18|YuanDanBanquetTime,s==1|2,s==20|Nguyên Đán Hoạt Động,
s==15|YuanDanMakeTime,s==3|0.5,s==20|Nguyên Đán Hoạt Động,
s==18|YuanDanVisitorTime,s==1|1,s==20|Nguyên Đán Hoạt Động,
s==21|YuanDanApponitVisitor,s==2|10,s==20|Nguyên Đán Hoạt Động,
s==16|YuanDanLuckTimes,s==3|1.3,s==20|Nguyên Đán Hoạt Động,
s==14|WuShuangLevel1,s==2|32,s==7|Vô Song,
s==14|WuShuangLevel2,s==2|64,s==7|Vô Song,
s==14|WuShuangLevel3,s==2|96,s==7|Vô Song,
s==16|ChunJieLuckTimes,s==3|1.3,s==26|Đại Gia Tỷ Phú Xuân Kỷ Mão,
s==14|ChunJieDiceNum,s==2|10,s==26|Đại Gia Tỷ Phú Xuân Kỷ Mão,
s==15|ChunJieDiceTime,s==4|7200,s==26|Đại Gia Tỷ Phú Xuân Kỷ Mão,
s==18|ChunJieDiceUpLimit,s==2|10,s==26|Đại Gia Tỷ Phú Xuân Kỷ Mão,
s==18|ChunJieGoldDiceNum,s==1|1,s==26|Đại Gia Tỷ Phú Xuân Kỷ Mão,
s==20|ChunJieGoldDicePrice,s==22|1|9|50,1|9|100,1|9|200,s==26|Đại Gia Tỷ Phú Xuân Kỷ Mão,
s==13|ChunJieDiceID,s==4|6992,s==26|Đại Gia Tỷ Phú Xuân Kỷ Mão,
s==17|ChunJieGoldDiceID,s==4|6993,s==26|Đại Gia Tỷ Phú Xuân Kỷ Mão,
s==16|ChunJieBoomPoint,s==4|6994,s==26|Đại Gia Tỷ Phú Xuân Kỷ Mão,
s==21|ChunJiedaFuWengJuQing,s==24|3710|3750|3740|3730|3720,s==26|Đại Gia Tỷ Phú Xuân Kỷ Mão,
s==18|ChunJieDFWDengLong,s==4|6997,s==26|Đại Gia Tỷ Phú Xuân Kỷ Mão,
s==22|wudaoSecondShowMinLimt,s==2|16,s==18|Đại Hội Võ Đạo Mới,
s==22|wudaoSecondShowMaxLimt,s==2|50,s==18|Đại Hội Võ Đạo Mới,
s==16|WorldCupQuizItem,s==3|600,s==24|Quyết Chiến Cúp Thế Giới,
s==19|WorldCupQuizUpLimit,s==4|3000,s==24|Quyết Chiến Cúp Thế Giới,
s==21|WorldCupQuizDownLimit,s==2|50,s==24|Quyết Chiến Cúp Thế Giới,
s==18|WorldCupRewardTime,s==2|15,s==24|Quyết Chiến Cúp Thế Giới,
s==17|WorldCupOddsLimit,s==5|50000,s==24|Quyết Chiến Cúp Thế Giới,
s==14|WorldCupHelpId,s==3|374,s==24|Quyết Chiến Cúp Thế Giới,
s==17|WorldCupTimeLimit,s==1|0,s==24|Quyết Chiến Cúp Thế Giới,
s==19|WorldCupRefreshTime,s==1|6,s==24|Quyết Chiến Cúp Thế Giới,
s==20|WorldCupChipExchange,s==7|200:400,s==24|Quyết Chiến Cúp Thế Giới,
s==24|WorldCupChipExchangeTime,s==2|15,s==24|Quyết Chiến Cúp Thế Giới,
s==23|WorldCupChipRefreshTime,s==7|9|14|17,s==24|Quyết Chiến Cúp Thế Giới,
s==24|WorldCupChipOverExchange,s==3|2|1,s==24|Quyết Chiến Cúp Thế Giới,
s==18|WorldCupChipItemId,s==4|6991,s==24|Quyết Chiến Cúp Thế Giới,
s==18|worldCupResultDesc,s==37|Thắng Sân Nhà | Thắng Sân Khách | Hòa,s==24|Quyết Chiến Cúp Thế Giới,
s==23|countryWarFlagResetCost,s==5|1|9|0,s==18|Thiết Lại Cờ Chiến,
s==16|rankRewardsBatch,s==1|2,s==25|Phần Thưởng Bảng Xếp Hạng,
s==19|unionmailbantime_kr,s==6|172800,s==30|Hạn Chế Kéo Người Quảng Cáo KR,
s==21|privatechatbantime_kr,s==1|0,s==30|Hạn Chế Kéo Người Quảng Cáo KR,
s==20|unionchatdonation_kr,s==1|0,s==30|Hạn Chế Kéo Người Quảng Cáo KR,
s==13|addfirends_kr,s==5|1:300,s==30|Hạn Chế Kéo Người Quảng Cáo KR,
s==21|unionnoticebantime_kr,s==1|0,s==30|Hạn Chế Kéo Người Quảng Cáo KR,
s==19|unionCreatelimit_kr,s==1|0,s==30|Hạn Chế Kéo Người Quảng Cáo KR,
s==19|repeatChatLength_kr,s==5|99999,s==30|Hạn Chế Kéo Người Quảng Cáo KR,
s==15|YuanDanMaxGuest,s==2|15,s==20|Nguyên Đán Hoạt Động,
s==21|ChunJieKaiChangJuQing,s==4|3700,s==21|Hoạt Động Xuân Kỷ Mão,
s==26|CROSS_PK_SEARCH_REFRESH_CD,s==1|3,s==19|Liên Phục Thiết Phá,
s==16|ZhongQiuMaxGuest,s==2|15,s==17|Đoàn Viên Yến Hội,
s==16|YuanXiaoMaxGuest,s==2|15,s==23|Thượng Nguyên minh tiêu,
s==24|CROSS_PK_SEARCH_LIST_MAX,s==2|20,s==19|Liên Phục Thiết Phá,
s==24|DecisiveBattleMatchLimit,s==8|10|20|30,s==20|Quyết Chiến Chi Đỉnh,
s==22|DecisiveBattleHeroExit,s==2|20,s==20|Quyết Chiến Chi Đỉnh,
s==24|DecisiveBattlePlayerExit,s==2|20,s==20|Quyết Chiến Chi Đỉnh,
s==20|stonehengeReviveCost,s==6|1|9|50,s==19|Thạch Binh Bát Trận,
s==25|stonehengeTimeLimitByWeek,s==1|2,s==19|Thạch Binh Bát Trận,
s==18|stonehengeMaxRound,s==2|18,s==19|Thạch Binh Bát Trận,
s==16|stonehengeReward,s==25|2|6877,2|6878,2|1287,1|75,s==19|Thạch Binh Bát Trận,
s==14|stonehengeTips,s==128|<outline color=#491c2b=1><color=#00ff00>Mỗi tuần</c><outline color=#491c2b=1>tái thiết lập，tham gia nhận vật liệu tinh tuyển</c>,s==25|Mô Tả Thạch Binh Bát Trận,
s==21|stonehengeReviveLimit,s==2|20,s==19|Thạch Binh Bát Trận,
s==19|stonehengePathRatio,s==7|1,2,3,4,s==19|Thạch Binh Bát Trận,
s==16|YuanXiaoItemCost,s==15|1,1|10,10|50,45,s==23|Thượng Nguyên minh tiêu,
s==13|HeFuLuckTimes,s==3|1.3,s==29|Quà Tặng Dị Bang - Rút Thưởng,
s==20|stonehengeServerOpen,s==2|90,s==19|Thạch Binh Bát Trận,
s==18|worldPaintUneffect,s==19|5010|5011|5012|5950,s==16|Thiên Hạ Hội Họa,
s==15|starDiWangSkill,s==89|32|60200110|60200210|60200310|60200410,64|60200510|60200610|60200710|60200810,96|40010004,s==7|Vô Song,
s==12|starDiWangId,s==43|1|10000001,2|10000002,3|10000003,4|10000004,s==7|Vô Song,
s==20|FaQiuGetAllFrontTime,s==2|24,s==16|Đằng Long Bí Bảo,
s==26|shopGodBeastFreeReflashNum,s==1|3,s==34|Thương Thành Sách Kỹ Năng Linh Thú,
s==27|shopGodBeastFreeReflashTime,s==5|28800,s==34|Thương Thành Sách Kỹ Năng Linh Thú,
s==23|shopGodBeastReflashCost,s==6|1|9|30,s==34|Thương Thành Sách Kỹ Năng Linh Thú,
s==22|shopGodBeastReflashNum,s==2|20,s==34|Thương Thành Sách Kỹ Năng Linh Thú,
s==25|godBeastDevelopImpartCost,s==7|1|9|100,s==8|Linh thú,
s==26|godBeastAptitudeImpartCost,s==7|1|9|200,s==8|Linh thú,
s==15|godBeastExpItem,s==5|50050,s==8|Linh thú,
s==11|godBeastExp,s==7|50050:1,s==8|Linh thú,
s==16|godBeastUneffect,s==19|5010|5011|5012|5950,s==8|Linh thú,
s==17|godBeastStarPower,s==4|1000,s==8|Linh thú,
s==27|godBeastExpDecompositionMax,s==4|9999,s==8|Linh thú,
s==17|godBeastExpRecord,s==1|5,s==8|Linh thú,
s==20|AuctionSystemBuyTime,s==12|86400|259200,s==18|Trường Đấu Đấu Giá,
s==14|AuctionOpenDay,s==3|100,s==18|Trường Đấu Đấu Giá,
s==19|AuctionDurationTime,s==6|259200,s==18|Trường Đấu Đấu Giá,
s==15|AuctionShowTime,s==5|21600,s==18|Trường Đấu Đấu Giá,
s==20|AuctionServriceChage,s==3|500,s==18|Trường Đấu Đấu Giá,
s==15|AuctionLongTime,s==3|300,s==18|Trường Đấu Đấu Giá,
s==12|AuctionMoney,s==4|1|75,s==18|Trường Đấu Đấu Giá,
s==15|AuctionTipsTime,s==2|20,s==18|Trường Đấu Đấu Giá,
s==22|AuctionPersonalRecords,s==2|30,s==18|Trường Đấu Đấu Giá,
s==17|AuctionAllRecords,s==3|100,s==18|Trường Đấu Đấu Giá,
s==18|AuctionUpdatesTime,s==11|46800|57600,s==18|Trường Đấu Đấu Giá,
s==26|AuctionUpdatesIntervalTime,s==4|1800,s==18|Trường Đấu Đấu Giá,
s==12|martFreeGrid,s==1|4,s==18|Trường Đấu Đấu Giá,
s==14|martGridUnlock,s==7|3,1|6,1,s==18|Trường Đấu Đấu Giá,
s==23|AuctionHistoryPriceList,s==2|10,s==18|Trường Đấu Đấu Giá,
s==24|AuctionHistoryShelvesNum,s==2|10,s==18|Trường Đấu Đấu Giá,
s==18|AuctionCoolingTime,s==6|604800,s==18|Trường Đấu Đấu Giá,
s==18|AuctionScreenValue,s==5|1|2|3,s==18|Trường Đấu Đấu Giá,
s==16|AuctionScreenGod,s==11|50001|50002,s==18|Trường Đấu Đấu Giá,
s==19|AuctionOneScreenNum,s==2|10,s==18|Trường Đấu Đấu Giá,
s==12|martMailDeal,s==4|3210,s==18|Trường Đấu Đấu Giá,
s==19|martMailReturnPrice,s==4|3211,s==18|Trường Đấu Đấu Giá,
s==17|UpfrontPriceLimit,s==5|10300,s==18|Trường Đấu Đấu Giá,
s==18|AuctionHotShowTime,s==7|1209600,s==18|Trường Đấu Đấu Giá,
s==15|AuctionExchange,s==5|10000,s==18|Trường Đấu Đấu Giá,
s==16|AuctionSystemBid,s==1|1,s==18|Trường Đấu Đấu Giá,
s==12|hongYunPoint,s==3|1:1,s==17|Hồng Vận Phúc Lục,
s==12|hongYunLimit,s==4|2000,s==17|Hồng Vận Phúc Lục,
s==11|hongYunItem,s==6|2|4734,s==17|Hồng Vận Phúc Lục,
s==19|defaultJpProvinceId,s==4|2070,,
s==19|godBeastHatchFloors,s==16|5|350|5,6|1000|6,s==8|Linh thú,
s==21|godBeastAuctionSwitch,,s==40|Linh Thú Bài Mặc Trường Mở Khóa Cấu Hình,
s==15|HJWeekLuckTimes,s==3|1.3,s==29|【Nhật】Hoàng Kim Chu Hoạt Động,
s==21|HJWeekMonopolyDiceNum,s==2|10,s==29|【Nhật】Hoàng Kim Chu Hoạt Động,
s==22|HJWeekMonopolyDiceTime,s==4|7200,s==29|【Nhật】Hoàng Kim Chu Hoạt Động,
s==25|HJWeekMonopolyDiceUpLimit,s==2|10,s==29|【Nhật】Hoàng Kim Chu Hoạt Động,
s==25|HJWeekMonopolyGoldDiceNum,s==1|1,s==29|【Nhật】Hoàng Kim Chu Hoạt Động,
s==27|HJWeekMonopolyGoldDicePrice,s==22|1|9|50,1|9|100,1|9|200,s==29|【Nhật】Hoàng Kim Chu Hoạt Động,
s==20|HJWeekMonopolyDiceID,s==4|7030,s==29|【Nhật】Hoàng Kim Chu Hoạt Động,
s==24|HJWeekMonopolyGoldDiceID,s==4|7031,s==29|【Nhật】Hoàng Kim Chu Hoạt Động,
s==23|HJWeekMonopolyBoomPoint,s==4|7034,s==29|【Nhật】Hoàng Kim Chu Hoạt Động,
s==14|HJWeekCGJuQing,s==4|2100,s==29|【Nhật】Hoàng Kim Chu Hoạt Động,
s==15|krTurntableTime,s==5|8|8|8,s==28|Hàn Quốc Chuyển Bánh May Mắn,
s==15|krTurntableItem,s==8|2|4991|1,s==28|Hàn Quốc Chuyển Bánh May Mắn,
s==15|krTurntablehero,s==29|22504|23510|22504003|22504003,s==28|Hàn Quốc Chuyển Bánh May Mắn,
s==18|wanKaRegGiftReward,s==43|2|1003|3,2|1001|500,1|10|200000,1|8|2000000,s==13|Đại Ngoạn Gia,
s==18|wanKaActGiftReward,s==30|2|1006|300,2|1007|2,1|8|100000,s==13|Đại Ngoạn Gia,
s==14|strengOldPenLv,s==3|180,s==19|Tinh Luyện Trang Bị,
s==13|runeOldOpenLv,s==3|170,s==27|Phù Văn & Long Môn Đấu Trận,
s==16|warHorseOldPenLV,s==3|150,s==8|Chiến mã,
s==12|wankaActTime,s==3|365,s==13|Đại Ngoạn Gia,
s==17|wanKaActGiftLimit,s==2|60,s==13|Đại Ngoạn Gia,
s==17|wanKaOpenPlatform,s==3|cqq,s==13|Đại Ngoạn Gia,
s==18|GreatCityLuckTimes,s==3|1.3,s==23|Thanh Minh Trúng Thưởng,
s==18|martBuyHitCoolTime,s==4|1000,s==18|Trường Đấu Đấu Giá,
s==19|decisiveSpecialStep,s==1|8,s==20|Quyết Chiến Chi Đỉnh,
s==19|unionmailbantime_jp,s==6|172800,s==1| ,
s==21|privatechatbantime_jp,s==1|0,s==36|JP Chặn Quảng Cáo Kéo Người Giới Hạn,
s==20|unionchatdonation_jp,s==1|0,s==36|JP Chặn Quảng Cáo Kéo Người Giới Hạn,
s==13|addfirends_jp,s==5|1:300,s==36|JP Chặn Quảng Cáo Kéo Người Giới Hạn,
s==21|unionnoticebantime_jp,s==1|0,s==36|JP Chặn Quảng Cáo Kéo Người Giới Hạn,
s==19|unionCreatelimit_jp,s==1|0,s==36|JP Chặn Quảng Cáo Kéo Người Giới Hạn,
s==19|repeatChatLength_jp,s==5|99999,s==36|JP Chặn Quảng Cáo Kéo Người Giới Hạn,
s==24|AuctionSystemSpecialTime,s==11|20:00|22:00,s==18|Trường Đấu Đấu Giá,
s==13|aideWearLimit,s==3|5,3,s==9|Phó tướng,
s==17|aideWearCondition,s==1|5,s==9|Phó tướng,
s==10|KrFadeDays,s==2|10,s==37|Hàn Quốc Thất Nhật Mục Tiêu Hoạt Động,
s==13|childGameTime,s==2|20,s==18|Đồng Mộng Lạc Viên,
s==12|childGameBuy,s==7|100|200,s==18|Đồng Mộng Lạc Viên,
s==14|childLuckTimes,s==3|1.3,s==18|Đồng Mộng Lạc Viên,
s==14|childTicketNum,s==1|2,s==18|Đồng Mộng Lạc Viên,
s==18|childGameLineLimit,s==2|20,s==17|Đồng Thú Lạc Viên,
s==18|childGameEveryDrop,s==3|1|3,s==17|Đồng Thú Lạc Viên,
s==21|childGameDropInterval,s==1|1,s==17|Đồng Thú Lạc Viên,
s==15|flowerGiveScore,s==6|1680|1,s==15|Hoa Giá Thệ Ước,
s==14|flowerGetScore,s==6|1680|1,s==15|Hoa Giá Thệ Ước,
s==14|flowerRankDesc,s==29|<br/>Hạng {0}：{1}，Điểm số：{2},s==15|Hoa Giá Thệ Ước,
s==13|flowerRankNum,s==2|10,s==15|Hoa Giá Thệ Ước,
s==16|childLotteryCost,s==4|6495,s==17|Đồng Mộng Du Viên,
s==14|childAllEggNum,s==2|20,s==17|Đồng Mộng Du Viên,
s==17|SoulHeroLimitStar,s==1|9,s==29|Hồn Võ Tướng Lĩnh Vực Kỹ Năng,
s==22|unionCreateVipLimit_jp,s==1|0,s==9|Quân Đoàn,
s==14|broodTimeLimit,s==24|1:1|10,2:1|10,3:1|10,4:1,s==31|Hoạt Động Ấp Trứng Liên Máy Chủ,
s==12|broodRankNum,s==2|10,s==31|Hoạt Động Ấp Trứng Liên Máy Chủ,
s==21|broodRankPoolHelpInfo,s==31|Điều kiện mở khóa Linh Trì：\n%s,s==31|Hoạt Động Ấp Trứng Liên Máy Chủ,
s==13|FaQiuGiftTime,s==3|1.5,s==16|Đằng Long Bí Bảo,
s==16|FaQiuGiftAllTime,s==1|3,s==16|Đằng Long Bí Bảo,
s==19|broodUnlockPoolMail,s==13|2:2964|3:2965,s==31|Hoạt Động Ấp Trứng Liên Máy Chủ,
s==16|ChuZhengRPVSSort,s==14|1682|11|8|10|2,,
s==25|SpecialsWeeklyZhenBaoDian,s==1|7,s==15|Thẻ Tuần Ưu Đãi,
s==23|exclusiveWeaponLvUpCost,s==8|800200:1,s==21|Chuyên thuộc huyễn vũ,
s==28|ExclusiveWeaponHeroStarLimit,s==2|11,s==21|Chuyên thuộc huyễn vũ,
s==25|ExclusiveWeaponBlessSlots,s==2|50,s==21|Chuyên thuộc huyễn vũ,
s==14|ewDecomposeMax,s==2|20,s==21|Chuyên thuộc huyễn vũ,
s==26|ExclusiveWeaponSoulQuality,s==7|5|1,6|3,s==21|Chuyên thuộc huyễn vũ,
s==21|ExclusiveWeaponUnlock,s==17|1|1|5,2|1|6,3|2|6,s==21|Chuyên thuộc huyễn vũ,
s==24|ExclusiveWeaponSoulSkill,s==223|40100110,2000|40100210,2000|40100310,2000|40100410,2000|40100510,2000|40100610,2000|40100710,2000|40100810,2000|40100910,2000|40101010,2000|40101110,2000|40101210,2000|40101310,2000|40101410,2000|40101510,2000|40101610,2000,s==21|Chuyên thuộc huyễn vũ,
s==24|ExclusiveWeapontUneffect,s==19|5010|5011|5012|5950,s==21|Chuyên thuộc huyễn vũ,
s==26|ExclusiveWeaponBlessUnlock,s==11|1|1|5,2|3|6,s==21|Chuyên thuộc huyễn vũ,
s==25|ExclusiveWeaponSkillLimit,s==5|0|3|5,s==21|Chuyên thuộc huyễn vũ,
s==27|ExclusiveWeaponBlessQuality,s==3|5|6,s==21|Chuyên thuộc huyễn vũ,
s==22|AncientSwordDailyLimit,s==2|12,s==17|Kiếm Trủng Cổ Đại,
s==26|AncientSwordWeeklyRenovate,s==1|5,s==17|Kiếm Trủng Cổ Đại,
s==20|AncientSwordShopTime,s==1|6,s==17|Kiếm Trủng Cổ Đại,
s==15|AncientSwordNum,s==7|1,1|2,2,s==17|Kiếm Trủng Cổ Đại,
s==27|AncientSwordBountyResetTime,s==1|4,s==17|Kiếm Trủng Cổ Đại,
s==26|AncientSwordTokenResetTime,s==1|4,s==17|Kiếm Trủng Cổ Đại,
s==21|AncientSwordPictureXY,s==9|3480|2160,s==17|Kiếm Trủng Cổ Đại,
s==21|AncientSwordLatticeXY,s==5|38|21,s==17|Kiếm Trủng Cổ Đại,
s==17|AncientSwordGasId,s==6|800300,s==17|Kiếm Trủng Cổ Đại,
s==18|AncientSwordGasNum,s==4|1000,s==17|Kiếm Trủng Cổ Đại,
s==21|AncientSwordGasWeapon,s==25|2|1|6750,3|1|2500,4|1|750,s==17|Kiếm Trủng Cổ Đại,
s==16|AncientSwordIcon,s==35|2|800205,2|800206,2|800213,2|800214,s==17|Kiếm Trủng Cổ Đại,
s==16|AncientSwordTips,s==126|<outline color=#491c2b=1><color=#00ff00>Suốt ngày</c><outline color=#491c2b=1> mở cửa， tham gia để nhận được Huyễn Vũ hiếm</c>,s==17|Kiếm Trủng Cổ Đại,
s==23|SpecialsWeeklyCloseTime,s==1|5,s==15|Thẻ Tuần Ưu Đãi,
s==22|SpecialsWeeklyLimitDay,s==3|300,s==15|Thẻ Tuần Ưu Đãi,
s==15|copiesMaterials,s==4|7401,s==25|Phiếu Nguyên Liệu Phó Bản,
s==21|summerFishingFreeTime,s==1|5,s==29|Hoạt Động Câu Cá Mừng Hạ Nhật,
s==16|summerFishingBuy,s==16|30|30|50|100|150,s==29|Hoạt Động Câu Cá Mừng Hạ Nhật,
s==22|summerFishingStrength1,s==13|1:8000|2:2000,s==29|Hoạt Động Câu Cá Mừng Hạ Nhật,
s==22|summerFishingStrength2,s==20|1:3500|2:5000|3:1500,s==29|Hoạt Động Câu Cá Mừng Hạ Nhật,
s==22|summerFishingStrength3,s==20|1:2000|2:5000|3:3000,s==29|Hoạt Động Câu Cá Mừng Hạ Nhật,
s==23|AncientSwordPlayerPower,s==7|5000000,s==17|Kiếm Trủng Cổ Đại,
s==22|FaQiuHeFuCompensateMin,s==1|1,s==16|Đằng Long Bí Bảo,
s==22|FaQiuHeFuCompensateMax,s==1|5,s==16|Đằng Long Bí Bảo,
s==13|FaQiuHeFuItem,s==4|7022,s==16|Đằng Long Bí Bảo,
s==21|AncientSwordFaultTime,s==2|10,s==17|Kiếm Trủng Cổ Đại,
s==9|MovieItem,s==4|7514,s==12|Quán Ảnh Các,
s==15|MovieAddUpLimit,s==1|3,s==12|Quán Ảnh Các,
s==13|MovieRecharge,s==5|3|6|9,s==12|Quán Ảnh Các,
s==14|MovieTaskReset,s==1|0,s==12|Quán Ảnh Các,
s==18|MovieAddUpToSystem,s==4|1930,s==12|Quán Ảnh Các,
s==20|MovieWatchFailedCost,s==3|300,s==12|Quán Ảnh Các,
s==25|MovieWatchFailedCostTimes,s==1|4,s==12|Quán Ảnh Các,
s==22|underPalaceZiWeiReward,s==4|1689,s==15|Mạc Kim Hiệu Úy,
s==20|towerHigerAwardlock2,s==4|3000,s==16|Thông Thiên Tháp,
s==13|MovieVipLevel,s==1|3,s==12|Quán Ảnh Các,
s==16|LifetimeCardShow,s==5|30060,s==12|Thẻ Trọn Đời,
s==26|DuelYanwuPowerMatchDiffPer,s==2|10,s==13|Tỷ Võ Đại Hội,
s==21|linkHeroPreviewReward,s==19|2|1006|50,1|8|10000,s==18|Thông Báo Liên Kết,
s==11|GuJuanPayLv,s==7|1|9|600,s==18|Danh Tướng Chu Thẻ,
s==17|GuJuanPayIntegral,s==5|20:60,s==18|Danh Tướng Chu Thẻ,
s==15|GuJuanOncelimit,s==3|200,s==18|Danh Tướng Chu Thẻ,
s==11|GuJuanScore,s==4|7408,s==18|Danh Tướng Chu Thẻ,
s==12|GuJuanBuyMax,s==2|40,s==18|Danh Tướng Chu Thẻ,
s==15|jiJiaFreeReward,s==7|1|9|100,s==15|Lũy Sạc Hiến Lễ,
s==25|privatechatbantimechannel,s==20|hkw|86400,dev|100000,s==7|Lạc Đàm,
s==18|tacticsSlotUnlock3,s==2|13,s==10|Chiến Pháp,
s==18|tacticsSlotUnlock4,s==2|14,s==10|Chiến Pháp,
s==20|FengxiangDyaRewardEn,s==30|2|1003|1,2|1001|200,1|8|500000,s==17|Chia Sẻ Tiếng Anh,
s==24|JiuZhouInititialIntegral,s==4|1000,s==16|Cửu Châu Chí Tôn,
s==20|JiuZhouChallengeTime,s==4|8|24,s==16|Cửu Châu Chí Tôn,
