id,chapterId,gridId,gridx,gridy,gridType,gridIcon,gridEventId,changeEventId,
755,5,19,0,1,0,,,,
756,5,20,1,1,0,,,,
757,5,21,2,1,0,,,,
758,5,22,3,1,0,,,,
759,5,23,4,1,0,,,,
760,5,24,5,1,0,,,,
761,5,25,6,1,0,,,,
762,5,26,7,1,0,,,,
763,5,27,8,1,0,,,,
764,5,28,9,1,13,40013,,,
765,5,29,10,1,13,40013,10058,50062,
766,5,30,11,1,0,,,,
767,5,31,12,1,0,,,,
768,5,32,13,1,0,,,,
769,5,33,14,1,0,,,,
770,5,34,15,1,0,,,,
771,5,35,16,1,0,,,,
772,5,36,17,1,0,,,,
773,5,37,0,2,0,,,,
774,5,38,1,2,0,,,,
775,5,39,2,2,0,,,,
776,5,40,3,2,0,,,,
777,5,41,4,2,0,,,,
778,5,42,5,2,0,,,,
779,5,43,6,2,0,,,,
780,5,44,7,2,0,,,,
781,5,45,8,2,0,,,,
782,5,46,9,2,13,40013,10019,,
783,5,47,10,2,13,40013,50052,50055,
784,5,48,11,2,13,40013,10019,,
785,5,49,12,2,0,,,,
786,5,50,13,2,0,,,,
787,5,51,14,2,0,,,,
788,5,52,15,2,0,,,,
789,5,53,16,2,0,,,,
790,5,54,17,2,0,,,,
791,5,55,0,3,0,,,,
792,5,56,1,3,0,,,,
793,5,57,2,3,0,,,,
794,5,58,3,3,0,,,,
795,5,59,4,3,0,,,,
796,5,60,5,3,0,,,,
797,5,61,6,3,0,,,,
798,5,62,7,3,0,,,,
799,5,63,8,3,13,40013,10058,,
800,5,64,9,3,12,40012,,50053,
801,5,65,10,3,13,40013,,50054,
802,5,66,11,3,0,,,,
803,5,67,12,3,0,,,,
804,5,68,13,3,0,,,,
805,5,69,14,3,0,,,,
806,5,70,15,3,0,,,,
807,5,71,16,3,0,,,,
808,5,72,17,3,0,,,,
809,5,73,0,4,0,,,,
810,5,74,1,4,0,,,,
811,5,75,2,4,0,,,,
812,5,76,3,4,0,,,,
813,5,77,4,4,0,,,,
814,5,78,5,4,0,,,,
815,5,79,6,4,0,,,,
816,5,80,7,4,0,,,,
817,5,81,8,4,13,40013,10019,,
818,5,82,9,4,13,40013,10019,50051,
819,5,83,10,4,13,40013,50016,50076,
820,5,84,11,4,13,40013,10019,,
821,5,85,12,4,0,,,,
822,5,86,13,4,0,,,,
823,5,87,14,4,0,,,,
824,5,88,15,4,0,,,,
825,5,89,16,4,0,,,,
826,5,90,17,4,0,,,,
827,5,91,0,5,0,,,,
828,5,92,1,5,0,,,,
829,5,93,2,5,12,40012,,,
830,5,94,3,5,13,40013,,,
831,5,95,4,5,0,,,,
832,5,96,5,5,0,,,,
833,5,97,6,5,0,,,,
834,5,98,7,5,0,,,,
835,5,99,8,5,13,40013,10040,50041,
836,5,100,9,5,12,40012,,,
837,5,101,10,5,13,40013,10040,50042,
838,5,102,11,5,0,,,,
839,5,103,12,5,0,,,,
840,5,104,13,5,0,,,,
841,5,105,14,5,13,40013,10019,,
842,5,106,15,5,13,40013,10058,,
843,5,107,16,5,13,40013,50061,,
844,5,108,17,5,0,,,,
845,5,109,0,6,0,,,,
846,5,110,1,6,0,,,,
847,5,111,2,6,13,40013,10025,,
848,5,112,3,6,13,40013,10019,,
849,5,113,4,6,13,40013,10025,,
850,5,114,5,6,0,,,,
851,5,115,6,6,0,,,,
852,5,116,7,6,0,,,,
853,5,117,8,6,0,,,,
854,5,118,9,6,13,40013,,50043,
855,5,119,10,6,12,40012,,50044,
856,5,120,11,6,0,,,,
857,5,121,12,6,0,,,,
858,5,122,13,6,13,40013,10040,,
859,5,123,14,6,13,40013,10019,,
860,5,124,15,6,13,40013,,,
861,5,125,16,6,13,40013,50075,,
862,5,126,17,6,13,40013,10058,,
863,5,127,0,7,13,40013,10039,,
864,5,128,1,7,13,40013,50056,,
865,5,129,2,7,13,40013,10019,,
866,5,130,3,7,13,40013,10019,,
867,5,131,4,7,13,40013,50057,,
868,5,132,5,7,13,40013,10039,,
869,5,133,6,7,0,,,,
870,5,134,7,7,0,,,,
871,5,135,8,7,0,,,,
872,5,136,9,7,13,40013,50014,50045,
873,5,137,10,7,13,40013,50015,50046,
874,5,138,11,7,13,40013,50017,,
875,5,139,12,7,12,40012,,,
876,5,140,13,7,13,40013,,,
877,5,141,14,7,13,40013,50018,,
878,5,142,15,7,12,40012,,,
879,5,143,16,7,13,40013,10019,,
880,5,144,17,7,0,,,,
881,5,145,0,8,13,40013,10019,,
882,5,146,1,8,13,40013,10058,,
883,5,147,2,8,13,40013,50027,,
884,5,148,3,8,13,40013,10019,,
885,5,149,4,8,13,40013,50028,,
886,5,150,5,8,13,40013,10058,,
887,5,151,6,8,0,,,,
888,5,152,7,8,0,,,,
889,5,153,8,8,0,,,,
890,5,154,9,8,13,40013,50060,50047,
891,5,155,10,8,13,40013,,50048,
892,5,156,11,8,0,,,,
893,5,157,12,8,0,,,,
894,5,158,13,8,12,40012,,,
895,5,159,14,8,13,40013,10040,,
896,5,160,15,8,13,40013,10019,,
897,5,161,16,8,13,40013,,,
898,5,162,17,8,0,,,,
899,5,163,0,9,13,40013,10019,,
900,5,164,1,9,13,40013,50023,,
901,5,165,2,9,13,40013,10058,,
902,5,166,3,9,13,40013,10058,,
903,5,167,4,9,13,40013,50024,,
904,5,168,5,9,13,40013,10019,,
905,5,169,6,9,0,,,,
906,5,170,7,9,0,,,,
907,5,171,8,9,13,40013,50013,50049,
908,5,172,9,9,13,40013,,50050,
909,5,173,10,9,0,,,,
910,5,174,11,9,0,,,,
911,5,175,12,9,0,,,,
912,5,176,13,9,0,,,,
913,5,177,14,9,0,,,,
914,5,178,15,9,0,,,,
915,5,179,16,9,0,,,,
916,5,180,17,9,0,,,,
917,5,181,0,10,13,40013,10019,,
918,5,182,1,10,13,40013,50019,,
919,5,183,2,10,13,40013,10019,,
920,5,184,3,10,13,40013,50020,,
921,5,185,4,10,13,40013,10019,,
922,5,186,5,10,13,40013,50021,,
923,5,187,6,10,13,40013,10019,,
924,5,188,7,10,0,,,,
925,5,189,8,10,13,40013,,,
926,5,190,9,10,13,40013,50012,,
927,5,191,10,10,0,,,,
928,5,192,11,10,0,,,,
929,5,193,12,10,0,,,,
930,5,194,13,10,0,,,,
931,5,195,14,10,0,,,,
932,5,196,15,10,0,,,,
933,5,197,16,10,0,,,,
934,5,198,17,10,0,,,,
935,5,199,0,11,13,40013,50007,,
936,5,200,1,11,13,40013,10040,,
937,5,201,2,11,13,40013,50008,,
938,5,202,3,11,13,40013,10040,,
939,5,203,4,11,13,40013,50009,,
940,5,204,5,11,13,40013,10019,,
941,5,205,6,11,13,40013,10040,,
942,5,206,7,11,13,40013,50011,,
943,5,207,8,11,12,40012,,,
944,5,208,9,11,0,,,,
945,5,209,10,11,0,,,,
946,5,210,11,11,0,,,,
947,5,211,12,11,0,,,,
948,5,212,13,11,0,,,,
949,5,213,14,11,0,,,,
950,5,214,15,11,0,,,,
951,5,215,16,11,0,,,,
952,5,216,17,11,0,,,,
953,5,217,0,12,13,40013,10019,,
954,5,218,1,12,13,40013,50003,,
955,5,219,2,12,13,40013,10019,,
956,5,220,3,12,13,40013,50004,,
957,5,221,4,12,13,40013,10019,,
958,5,222,5,12,13,40013,50005,,
959,5,223,6,12,13,40013,10019,,
960,5,224,7,12,13,40013,,,
961,5,225,8,12,13,40013,10040,,
962,5,226,9,12,0,,,,
963,5,227,10,12,0,,,,
964,5,228,11,12,0,,,,
965,5,229,12,12,0,,,,
966,5,230,13,12,0,,,,
967,5,231,14,12,0,,,,
968,5,232,15,12,0,,,,
969,5,233,16,12,0,,,,
970,5,234,17,12,0,,,,
971,5,235,0,13,12,40012,,,
972,5,236,1,13,13,40013,,,
973,5,237,2,13,13,40013,50001,,
974,5,238,3,13,13,40013,50002,,
975,5,239,4,13,12,40012,,,
976,5,240,5,13,13,40013,50006,,
977,5,241,6,13,13,40013,50010,,
978,5,242,7,13,13,40013,10019,,
979,5,243,8,13,13,40013,10019,,
980,5,244,9,13,13,40013,10019,,
981,5,245,10,13,13,40013,10040,,
982,5,246,11,13,13,40013,10058,,
983,5,247,12,13,0,,,,
984,5,248,13,13,0,,,,
985,5,249,14,13,0,,,,
986,5,250,15,13,0,,,,
987,5,251,16,13,0,,,,
988,5,252,17,13,0,,,,
989,5,253,0,14,13,40013,10043,,
990,5,254,1,14,13,40013,10041,,
991,5,255,2,14,13,40013,10041,,
992,5,256,3,14,13,40013,10054,,
993,5,257,4,14,13,40013,10041,,
994,5,258,5,14,13,40013,10041,,
995,5,259,6,14,13,40013,10046,,
996,5,260,7,14,13,40013,50022,,
997,5,261,8,14,13,40013,10019,,
998,5,262,9,14,13,40013,10040,,
999,5,263,10,14,13,40013,10019,,
1000,5,264,11,14,13,40013,10058,,
1001,5,265,12,14,13,40013,50058,,
1002,5,266,13,14,13,40013,10029,,
1003,5,267,14,14,0,,,,
1004,5,268,15,14,0,,,,
1005,5,269,16,14,0,,10044,,
1006,5,270,17,14,0,,,,
1007,5,271,0,15,13,40013,10044,,
1008,5,272,1,15,13,40013,,,
1009,5,273,2,15,13,40013,50070,,
1010,5,274,3,15,13,40013,50071,,
1011,5,275,4,15,12,40012,,,
1012,5,276,5,15,13,40013,10051,,
1013,5,277,6,15,13,40013,,,
1014,5,278,7,15,12,40012,,,
1015,5,279,8,15,13,40013,50025,,
1016,5,280,9,15,13,40013,50029,,
1017,5,281,10,15,13,40013,10019,,
1018,5,282,11,15,13,40013,50039,,
1019,5,283,12,15,13,40013,10019,,
1020,5,284,13,15,13,40013,10039,,
1021,5,285,14,15,0,,10052,,
1022,5,286,15,15,0,,,,
1023,5,287,16,15,0,,,,
1024,5,288,17,15,0,,,,
1025,5,289,0,16,13,40013,10052,,
1026,5,290,1,16,13,40013,10055,10056,
1027,5,291,2,16,13,40013,10055,10056,
1028,5,292,3,16,13,40013,,,
1029,5,293,4,16,13,40013,10055,10056,
1030,5,294,5,16,13,40013,10055,10056,
1031,5,295,6,16,13,40013,10053,,
1032,5,296,7,16,13,40013,50026,,
1033,5,297,8,16,13,40013,10019,,
1034,5,298,9,16,13,40013,10040,,
1035,5,299,10,16,13,40013,50032,,
1036,5,300,11,16,13,40013,50035,,
1037,5,301,12,16,13,40013,10058,,
1038,5,302,13,16,13,40013,10019,,
1039,5,303,14,16,13,40013,10019,,
1040,5,304,15,16,12,40012,,,
1041,5,305,16,16,0,,,,
1042,5,306,17,16,0,,10051,,
1043,5,307,0,17,13,40013,10044,,
1044,5,308,1,17,13,40013,10025,,
1045,5,309,2,17,13,40013,,,
1046,5,310,3,17,12,40012,,,
1047,5,311,4,17,13,40013,50063,,
1048,5,312,5,17,13,40013,10051,,
1049,5,313,6,17,13,40013,,,
1050,5,314,7,17,12,40012,,,
1051,5,315,8,17,13,40013,50030,,
1052,5,316,9,17,13,40013,50033,,
1053,5,317,10,17,13,40013,10019,,
1054,5,318,11,17,13,40013,10058,,
1055,5,319,12,17,13,40013,10019,,
1056,5,320,13,17,13,40013,10039,,
1057,5,321,14,17,13,40013,,,
1058,5,322,15,17,0,,,,
1059,5,323,16,17,0,,,,
1060,5,324,17,17,0,,,,
1061,5,325,0,18,13,40013,10052,,
1062,5,326,1,18,13,40013,10055,10056,
1063,5,327,2,18,13,40013,10055,10056,
1064,5,328,3,18,13,40013,50064,,
1065,5,329,4,18,13,40013,10055,10056,
1066,5,330,5,18,13,40013,10055,10056,
1067,5,331,6,18,13,40013,10053,,
1068,5,332,7,18,12,40012,,,
1069,5,333,8,18,13,40013,10019,,
1070,5,334,9,18,13,40013,10040,,
1071,5,335,10,18,13,40013,50037,,
1072,5,336,11,18,13,40013,50038,,
1073,5,337,12,18,13,40013,10058,,
1074,5,338,13,18,13,40013,10029,,
1075,5,339,14,18,13,40013,10019,,
1076,5,340,15,18,0,,,,
1077,5,341,16,18,0,,,,
1078,5,342,17,18,0,,,,
1079,5,343,0,19,13,40013,10042,,
1080,5,344,1,19,13,40013,10041,,
1081,5,345,2,19,13,40013,10041,,
1082,5,346,3,19,13,40013,10041,,
1083,5,347,4,19,13,40013,10041,,
1084,5,348,5,19,13,40013,10045,,
1085,5,349,6,19,13,40013,,,
1086,5,350,7,19,12,40012,,,
1087,5,351,8,19,13,40013,50031,,
1088,5,352,9,19,13,40013,50034,,
1089,5,353,10,19,13,40013,10019,,
1090,5,354,11,19,13,40013,50040,,
1091,5,355,12,19,13,40013,50059,,
1092,5,356,13,19,13,40013,10019,,
1093,5,357,14,19,0,,,,
1094,5,358,15,19,0,,,,
1095,5,359,16,19,0,,,,
1096,5,360,17,19,0,,,,
1097,6,1,0,0,0,,,,
1098,6,2,1,0,0,,,,
1099,6,3,2,0,14,40014,10019,,
1100,6,4,3,0,14,40014,60042,,
1101,6,5,4,0,15,40015,60044,,
1102,6,6,5,0,14,40014,60046,,
1103,6,7,6,0,15,40015,60048,,
1104,6,8,7,0,14,40014,60050,,
1105,6,9,8,0,15,40015,60052,,
1106,6,10,9,0,14,40014,60060,,
1107,6,11,10,0,0,,,,
1108,6,12,11,0,0,,,,
1109,6,13,12,0,0,,,,
1110,6,14,13,0,0,,,,
1111,6,15,14,0,0,,,,
1112,6,16,15,0,0,,,,
1113,6,17,16,0,0,,,,
1114,6,18,17,0,0,,,,
1115,6,19,0,1,0,,,,
1116,6,20,1,1,15,40015,,,
1117,6,21,2,1,14,40014,60041,,
1118,6,22,3,1,15,40015,60043,,
1119,6,23,4,1,14,40014,60045,,
1120,6,24,5,1,15,40015,60047,,
1121,6,25,6,1,14,40014,60049,,
1122,6,26,7,1,15,40015,60051,,
1123,6,27,8,1,24,40024,,,
1124,6,28,9,1,24,40024,,,
1125,6,29,10,1,14,40014,60056,,
1126,6,30,11,1,0,,,,
1127,6,31,12,1,0,,,,
1128,6,32,13,1,15,40015,10048,10050,
1129,6,33,14,1,14,40014,10048,10050,
1130,6,34,15,1,15,40015,10048,10050,
1131,6,35,16,1,14,40014,10048,10050,
1132,6,36,17,1,0,,,,
1133,6,37,0,2,0,,,,
1134,6,38,1,2,17,40017,,,
1135,6,39,2,2,15,40015,,,
1136,6,40,3,2,24,40024,,,
1137,6,41,4,2,24,40024,,,
1138,6,42,5,2,24,40024,,,
1139,6,43,6,2,14,40014,10029,,
1140,6,44,7,2,24,40024,,,
1141,6,45,8,2,24,40024,,,
1142,6,46,9,2,15,40015,,,
1143,6,47,10,2,14,40014,60031,,
1144,6,48,11,2,15,40015,60032,,
1145,6,49,12,2,0,,,,
1146,6,50,13,2,14,40014,10048,10050,
1147,6,51,14,2,15,40015,10048,10050,
1148,6,52,15,2,14,40014,10048,10050,
1149,6,53,16,2,15,40015,10048,10050,
1150,6,54,17,2,14,40014,10048,10050,
1151,6,55,0,3,16,40016,,,
1152,6,56,1,3,24,40024,,,
1153,6,57,2,3,24,40024,,,
1154,6,58,3,3,15,40015,,,
1155,6,59,4,3,14,40014,60029,,
1156,6,60,5,3,24,40024,,,
1157,6,61,6,3,24,40024,,,
1158,6,62,7,3,15,40015,60026,,
1159,6,63,8,3,14,40014,,,
1160,6,64,9,3,15,40015,60030,,
1161,6,65,10,3,14,40014,,,
1162,6,66,11,3,0,,,,
1163,6,67,12,3,0,,,,
1164,6,68,13,3,15,40015,10048,10050,
1165,6,69,14,3,14,40014,10048,10050,
1166,6,70,15,3,15,40015,10048,10050,
1167,6,71,16,3,14,40014,10048,10050,
1168,6,72,17,3,15,40015,10048,10050,
1169,6,73,0,4,17,40017,,,
1170,6,74,1,4,24,40024,,,
1171,6,75,2,4,14,40014,10030,,
1172,6,76,3,4,15,40015,60065,,
1173,6,77,4,4,14,40014,60028,,
1174,6,78,5,4,15,40015,60027,,
1175,6,79,6,4,14,40014,,,
1176,6,80,7,4,15,40015,,,
1177,6,81,8,4,14,40014,60025,,
1178,6,82,9,4,16,40016,,,
1179,6,83,10,4,17,40017,,,
1180,6,84,11,4,15,40015,,,
1181,6,85,12,4,0,,,,
1182,6,86,13,4,14,40014,10047,10049,
1183,6,87,14,4,15,40015,10058,10059,
1184,6,88,15,4,14,40014,60059,,
1185,6,89,16,4,15,40015,10058,10059,
1186,6,90,17,4,14,40014,10047,10049,
1187,6,91,0,5,16,40016,,,
1188,6,92,1,5,24,40024,,,
1189,6,93,2,5,24,40024,,,
1190,6,94,3,5,15,40015,60055,,
1191,6,95,4,5,24,40024,,,
1192,6,96,5,5,24,40024,,,
1193,6,97,6,5,14,40014,60022,,
1194,6,98,7,5,15,40015,60023,,
1195,6,99,8,5,17,40017,,,
1196,6,100,9,5,16,40016,,,
1197,6,101,10,5,14,40014,60033,,
1198,6,102,11,5,15,40015,60034,,
1199,6,103,12,5,0,,,,
1200,6,104,13,5,0,,,,
1201,6,105,14,5,14,40014,10047,10049,
1202,6,106,15,5,15,40015,60040,,
1203,6,107,16,5,14,40014,10047,10049,
1204,6,108,17,5,0,,,,
1205,6,109,0,6,17,40017,,,
1206,6,110,1,6,16,40016,,,
1207,6,111,2,6,15,40015,60053,,
1208,6,112,3,6,24,40024,,,
1209,6,113,4,6,24,40024,,,
1210,6,114,5,6,14,40014,60063,,
1211,6,115,6,6,24,40024,,,
1212,6,116,7,6,24,40024,,,
1213,6,117,8,6,15,40015,60024,,
1214,6,118,9,6,17,40017,,,
1215,6,119,10,6,14,40014,60057,,
1216,6,120,11,6,15,40015,60035,,
1217,6,121,12,6,14,40014,,,
1218,6,122,13,6,0,,,,
1219,6,123,14,6,0,,,,
1220,6,124,15,6,16,40016,,,
1221,6,125,16,6,17,40017,,,
1222,6,126,17,6,16,40016,,,
1223,6,127,0,7,17,40017,,,
1224,6,128,1,7,14,40014,10019,,
1225,6,129,2,7,15,40015,60011,,
1226,6,130,3,7,14,40014,10058,,
1227,6,131,4,7,15,40015,10058,,
1228,6,132,5,7,14,40014,60012,,
1229,6,133,6,7,15,40015,60013,,
1230,6,134,7,7,24,40024,,,
1231,6,135,8,7,24,40024,,,
1232,6,136,9,7,14,40014,10030,,
1233,6,137,10,7,24,40024,,,
1234,6,138,11,7,24,40024,,,
1235,6,139,12,7,15,40015,60036,,
1236,6,140,13,7,14,40014,,,
1237,6,141,14,7,16,40016,,,
1238,6,142,15,7,17,40017,,,
1239,6,143,16,7,16,40016,,,
1240,6,144,17,7,0,,,,
1241,6,145,0,8,0,,,,
1242,6,146,1,8,0,,,,
1243,6,147,2,8,15,40015,10040,,
1244,6,148,3,8,14,40014,60009,,
1245,6,149,4,8,15,40015,10040,,
1246,6,150,5,8,14,40014,60010,,
1247,6,151,6,8,15,40015,10040,,
1248,6,152,7,8,14,40014,10019,,
1249,6,153,8,8,14,40014,10019,,
1250,6,154,9,8,24,40024,,,
1251,6,155,10,8,24,40024,,,
1252,6,156,11,8,15,40015,10029,,
1253,6,157,12,8,24,40024,,,
1254,6,158,13,8,24,40024,,,
1255,6,159,14,8,14,40014,60037,,
1256,6,160,15,8,15,40015,,,
1257,6,161,16,8,17,40017,,,
1258,6,162,17,8,0,,,,
1259,6,163,0,9,0,,,,
1260,6,164,1,9,14,40014,10019,,
1261,6,165,2,9,14,40014,60007,,
1262,6,166,3,9,14,40014,10019,,
1263,6,167,4,9,15,40015,60008,,
1264,6,168,5,9,14,40014,10019,,
1265,6,169,6,9,14,40014,60064,,
1266,6,170,7,9,15,40015,,,
1267,6,171,8,9,14,40014,10019,,
1268,6,172,9,9,14,40014,10040,,
1269,6,173,10,9,15,40015,,60014,
1270,6,174,11,9,14,40014,,60017,
1271,6,175,12,9,15,40015,,60020,
1272,6,176,13,9,24,40024,,,
1273,6,177,14,9,14,40014,60038,,
1274,6,178,15,9,15,40015,60039,,
1275,6,179,16,9,14,40014,60058,,
1276,6,180,17,9,0,,,,
1277,6,181,0,10,0,,,,
1278,6,182,1,10,15,40015,,,
1279,6,183,2,10,14,40014,,,
1280,6,184,3,10,15,40015,,,
1281,6,185,4,10,14,40014,60001,,
1282,6,186,5,10,15,40015,,,
1283,6,187,6,10,14,40014,,,
1284,6,188,7,10,14,40014,10019,,
1285,6,189,8,10,15,40015,60002,,
1286,6,190,9,10,14,40014,,,
1287,6,191,10,10,15,40015,60003,,
1288,6,192,11,10,14,40014,,60015,
1289,6,193,12,10,15,40015,,60018,
1290,6,194,13,10,14,40014,,60021,
1291,6,195,14,10,24,40024,,,
1292,6,196,15,10,16,40016,,,
1293,6,197,16,10,15,40015,,,
1294,6,198,17,10,0,,,,
1295,6,199,0,11,17,40017,,,
1296,6,200,1,11,16,40016,,,
1297,6,201,2,11,14,40014,60062,,
1298,6,202,3,11,17,40017,,,
1299,6,203,4,11,16,40016,,,
1300,6,204,5,11,0,,,,
1301,6,205,6,11,14,40014,10019,,
1302,6,206,7,11,15,40015,60004,,
1303,6,207,8,11,14,40014,60005,,
1304,6,208,9,11,15,40015,10040,,
1305,6,209,10,11,0,,,,
1306,6,210,11,11,14,40014,,60016,
1307,6,211,12,11,15,40015,,60019,
1308,6,212,13,11,0,,,,
1309,6,213,14,11,24,40024,,,
1310,6,214,15,11,0,,,,
1311,6,215,16,11,0,,,,
1312,6,216,17,11,0,,,,
1313,6,217,0,12,0,,,,
1314,6,218,1,12,14,40014,10040,,
1315,6,219,2,12,15,40015,,,
1316,6,220,3,12,14,40014,,,
1317,6,221,4,12,15,40015,10040,,
1318,6,222,5,12,0,,,,
1319,6,223,6,12,0,,,,
1320,6,224,7,12,14,40014,10019,,
1321,6,225,8,12,14,40014,60006,,
1322,6,226,9,12,0,,,,
1323,6,227,10,12,0,,,,
1324,6,228,11,12,0,,,,
1325,6,229,12,12,0,,,,
1326,6,230,13,12,0,,,,
1327,6,231,14,12,0,,,,
1328,6,232,15,12,0,,,,
1329,6,233,16,12,0,,,,
1330,6,234,17,12,0,,,,
1331,6,235,0,13,0,,,,
1332,6,236,1,13,15,40015,60066,,
1333,6,237,2,13,14,40014,,,
1334,6,238,3,13,15,40015,60067,,
1335,6,239,4,13,0,,,,
1336,6,240,5,13,0,,,,
1337,6,241,6,13,0,,,,
1338,6,242,7,13,14,40014,60054,,
1339,6,243,8,13,0,,,,
1340,6,244,9,13,0,,,,
1341,6,245,10,13,0,,,,
1342,6,246,11,13,0,,,,
1343,6,247,12,13,0,,,,
1344,6,248,13,13,0,,,,
1345,6,249,14,13,0,,,,
1346,6,250,15,13,0,,,,
1347,6,251,16,13,0,,,,
1348,6,252,17,13,0,,,,
1349,6,253,0,14,0,,,,
1350,6,254,1,14,0,,,,
1351,6,255,2,14,15,40015,60068,,
1352,6,256,3,14,14,40014,60061,,
1353,6,257,4,14,0,,,,
1354,6,258,5,14,0,,,,
1355,6,259,6,14,0,,,,
1356,6,260,7,14,0,,,,
1357,6,261,8,14,0,,,,
1358,6,262,9,14,0,,,,
1359,6,263,10,14,0,,,,
1360,6,264,11,14,0,,,,
1361,6,265,12,14,0,,,,
1362,6,266,13,14,0,,,,
1363,6,267,14,14,0,,,,
1364,6,268,15,14,0,,,,
1365,6,269,16,14,0,,,,
1366,6,270,17,14,0,,,,
1367,7,1,0,0,0,,,,
1368,7,2,1,0,0,,,,
1369,7,3,2,0,13,40013,10055,10056,
1370,7,4,3,0,12,40012,70021,,
1371,7,5,4,0,13,40013,70050,,
1372,7,6,5,0,11,40011,,,
1373,7,7,6,0,10,40010,,,
1374,7,8,7,0,12,40012,,,
1375,7,9,8,0,0,,,,
1376,7,10,9,0,0,,,,
1377,7,11,10,0,0,,,,
1378,7,12,11,0,0,,,,
1379,7,13,12,0,0,,,,
1380,7,14,13,0,0,,,,
1381,7,15,14,0,0,,,,
1382,7,16,15,0,0,,,,
1383,7,17,0,1,0,,,,
1384,7,18,1,1,0,,,,
1385,7,19,2,1,13,40013,70019,,
1386,7,20,3,1,11,40011,,,
1387,7,21,4,1,0,,,,
1388,7,22,5,1,12,40012,10055,10056,
1389,7,23,6,1,13,40013,70051,,
1390,7,24,7,1,12,40012,10055,10056,
1391,7,25,8,1,0,,,,
1392,7,26,9,1,0,,,,
1393,7,27,10,1,0,,,,
1394,7,28,11,1,0,,,,
1395,7,29,12,1,0,,,,
1396,7,30,13,1,0,,,,
1397,7,31,14,1,0,,,,
1398,7,32,15,1,0,,,,
1399,7,33,0,2,0,,,,
1400,7,34,1,2,0,,,,
1401,7,35,2,2,13,40013,10055,10056,
1402,7,36,3,2,12,40012,70017,,
1403,7,37,4,2,0,,,,
1404,7,38,5,2,0,,,,
1405,7,39,6,2,10,40010,,,
1406,7,40,7,2,13,40013,70022,,
1407,7,41,8,2,0,,,,
1408,7,42,9,2,0,,,,
1409,7,43,10,2,0,,,,
1410,7,44,11,2,0,,,,
1411,7,45,12,2,0,,,,
1412,7,46,13,2,0,,,,
1413,7,47,14,2,0,,,,
1414,7,48,15,2,0,,,,
1415,7,49,0,3,0,,,,
1416,7,50,1,3,0,,,,
1417,7,51,2,3,12,40012,,,
1418,7,52,3,3,13,40013,,,
1419,7,53,4,3,12,40012,70018,,
1420,7,54,5,3,13,40013,,,
1421,7,55,6,3,12,40012,70020,,
1422,7,56,7,3,13,40013,,,
1423,7,57,8,3,0,,,,
1424,7,58,9,3,0,,,,
1425,7,59,10,3,0,,,,
1426,7,60,11,3,0,,,,
1427,7,61,12,3,0,,,,
1428,7,62,13,3,0,,,,
1429,7,63,14,3,0,,,,
1430,7,64,15,3,0,,,,
1431,7,65,0,4,0,,,,
1432,7,66,1,4,0,,,,
1433,7,67,2,4,0,,,,
1434,7,68,3,4,0,,,,
1435,7,69,4,4,0,,,,
1436,7,70,5,4,0,,,,
1437,7,71,6,4,0,,,,
1438,7,72,7,4,0,,,,
1439,7,73,8,4,0,,,,
1440,7,74,9,4,0,,,,
1441,7,75,10,4,0,,,,
1442,7,76,11,4,12,40012,,,
1443,7,77,12,4,13,40013,70023,,
1444,7,78,13,4,12,40012,70025,,
1445,7,79,14,4,11,40011,,,
1446,7,80,15,4,0,,,,
1447,7,81,0,5,0,,,,
1448,7,82,1,5,13,40013,,,
1449,7,83,2,5,10,40010,,,
1450,7,84,3,5,0,,,,
1451,7,85,4,5,11,40011,,,
1452,7,86,5,5,0,,,,
1453,7,87,6,5,12,40012,70042,,
1454,7,88,7,5,13,40013,70043,,
1455,7,89,8,5,0,,,,
1456,7,90,9,5,0,,,,
1457,7,91,10,5,0,,,,
1458,7,92,11,5,12,40012,70024,,
1459,7,93,12,5,13,40013,70026,,
1460,7,94,13,5,12,40012,,,
1461,7,95,14,5,10,40010,,,
1462,7,96,15,5,0,,,,
1463,7,97,0,6,0,,,,
1464,7,98,1,6,13,40013,,,
1465,7,99,2,6,11,40011,,,
1466,7,100,3,6,12,40012,10029,,
1467,7,101,4,6,13,40013,10029,,
1468,7,102,5,6,10,40010,,,
1469,7,103,6,6,12,40012,,,
1470,7,104,7,6,13,40013,70044,,
1471,7,105,8,6,12,40012,70045,,
1472,7,106,9,6,13,40013,70046,,
1473,7,107,10,6,0,,,,
1474,7,108,11,6,12,40012,,,
1475,7,109,12,6,13,40013,70027,,
1476,7,110,13,6,12,40012,70052,,
1477,7,111,14,6,11,40011,,,
1478,7,112,15,6,0,,,,
1479,7,113,0,7,13,40013,70056,,
1480,7,114,1,7,10,40010,,,
1481,7,115,2,7,11,40011,,,
1482,7,116,3,7,12,40012,70006,,
1483,7,117,4,7,10,40010,,,
1484,7,118,5,7,11,40011,,,
1485,7,119,6,7,10,40010,,,
1486,7,120,7,7,13,40013,70065,,
1487,7,121,8,7,11,40011,,,
1488,7,122,9,7,0,,,,
1489,7,123,10,7,0,,,,
1490,7,124,11,7,0,,,,
1491,7,125,12,7,10,40010,,,
1492,7,126,13,7,12,40012,70068,,
1493,7,127,14,7,11,40011,,,
1494,7,128,15,7,0,,,,
1495,7,129,0,8,0,,,,
1496,7,130,1,8,12,40012,70067,,
