chapterId,freeClick,lowClick,highClick,vipFree%1,vipFree%2,vipFree%3,vipFree%4,vipFree%5,vipFree%6,vipFree%7,vipFree%8,vipFree%9,vipFree%10,vipFree%11,vipFree%12,vipFree%13,vipFree%14,vipFree%15,vipFree%16,vipFree%17,vipFree%18,vipFree%19,vipFree%20,vipLow%1,vipLow%2,vipLow%3,vipLow%4,vipLow%5,vipLow%6,vipLow%7,vipLow%8,vipLow%9,vipLow%10,vipLow%11,vipLow%12,vipLow%13,vipLow%14,vipLow%15,vipLow%16,vipLow%17,vipLow%18,vipLow%19,vipLow%20,vipHigh%1,vipHigh%2,vipHigh%3,vipHigh%4,vipHigh%5,vipHigh%6,vipHigh%7,vipHigh%8,vipHigh%9,vipHigh%10,vipHigh%11,vipHigh%12,vipHigh%13,vipHigh%14,vipHigh%15,vipHigh%16,vipHigh%17,vipHigh%18,vipHigh%19,vipHigh%20,
69,25600,51200,128000,30720,33280,35840,40960,46080,51200,56320,61440,66560,71680,76800,81920,87040,92160,97280,102400,107520,112640,117760,122880,61440,66560,71680,81920,92160,102400,112640,122880,133120,143360,153600,163840,174080,184320,194560,204800,215040,225280,235520,245760,153600,166400,179200,204800,230400,256000,281600,307200,332800,358400,384000,409600,435200,460800,486400,512000,537600,563200,588800,614400,
70,25800,51600,129000,30960,33540,36120,41280,46440,51600,56760,61920,67080,72240,77400,82560,87720,92880,98040,103200,108360,113520,118680,123840,61920,67080,72240,82560,92880,103200,113520,123840,134160,144480,154800,165120,175440,185760,196080,206400,216720,227040,237360,247680,154800,167700,180600,206400,232200,258000,283800,309600,335400,361200,387000,412800,438600,464400,490200,516000,541800,567600,593400,619200,
71,26000,52000,130000,31200,33800,36400,41600,46800,52000,57200,62400,67600,72800,78000,83200,88400,93600,98800,104000,109200,114400,119600,124800,62400,67600,72800,83200,93600,104000,114400,124800,135200,145600,156000,166400,176800,187200,197600,208000,218400,228800,239200,249600,156000,169000,182000,208000,234000,260000,286000,312000,338000,364000,390000,416000,442000,468000,494000,520000,546000,572000,598000,624000,
72,26200,52400,131000,31440,34060,36680,41920,47160,52400,57640,62880,68120,73360,78600,83840,89080,94320,99560,104800,110040,115280,120520,125760,62880,68120,73360,83840,94320,104800,115280,125760,136240,146720,157200,167680,178160,188640,199120,209600,220080,230560,241040,251520,157200,170300,183400,209600,235800,262000,288200,314400,340600,366800,393000,419200,445400,471600,497800,524000,550200,576400,602600,628800,
73,26400,52800,132000,31680,34320,36960,42240,47520,52800,58080,63360,68640,73920,79200,84480,89760,95040,100320,105600,110880,116160,121440,126720,63360,68640,73920,84480,95040,105600,116160,126720,137280,147840,158400,168960,179520,190080,200640,211200,221760,232320,242880,253440,158400,171600,184800,211200,237600,264000,290400,316800,343200,369600,396000,422400,448800,475200,501600,528000,554400,580800,607200,633600,
74,26600,53200,133000,31920,34580,37240,42560,47880,53200,58520,63840,69160,74480,79800,85120,90440,95760,101080,106400,111720,117040,122360,127680,63840,69160,74480,85120,95760,106400,117040,127680,138320,148960,159600,170240,180880,191520,202160,212800,223440,234080,244720,255360,159600,172900,186200,212800,239400,266000,292600,319200,345800,372400,399000,425600,452200,478800,505400,532000,558600,585200,611800,638400,
75,26800,53600,134000,32160,34840,37520,42880,48240,53600,58960,64320,69680,75040,80400,85760,91120,96480,101840,107200,112560,117920,123280,128640,64320,69680,75040,85760,96480,107200,117920,128640,139360,150080,160800,171520,182240,192960,203680,214400,225120,235840,246560,257280,160800,174200,187600,214400,241200,268000,294800,321600,348400,375200,402000,428800,455600,482400,509200,536000,562800,589600,616400,643200,
76,27000,54000,135000,32400,35100,37800,43200,48600,54000,59400,64800,70200,75600,81000,86400,91800,97200,102600,108000,113400,118800,124200,129600,64800,70200,75600,86400,97200,108000,118800,129600,140400,151200,162000,172800,183600,194400,205200,216000,226800,237600,248400,259200,162000,175500,189000,216000,243000,270000,297000,324000,351000,378000,405000,432000,459000,486000,513000,540000,567000,594000,621000,648000,
77,27200,54400,136000,32640,35360,38080,43520,48960,54400,59840,65280,70720,76160,81600,87040,92480,97920,103360,108800,114240,119680,125120,130560,65280,70720,76160,87040,97920,108800,119680,130560,141440,152320,163200,174080,184960,195840,206720,217600,228480,239360,250240,261120,163200,176800,190400,217600,244800,272000,299200,326400,353600,380800,408000,435200,462400,489600,516800,544000,571200,598400,625600,652800,
78,27400,54800,137000,32880,35620,38360,43840,49320,54800,60280,65760,71240,76720,82200,87680,93160,98640,104120,109600,115080,120560,126040,131520,65760,71240,76720,87680,98640,109600,120560,131520,142480,153440,164400,175360,186320,197280,208240,219200,230160,241120,252080,263040,164400,178100,191800,219200,246600,274000,301400,328800,356200,383600,411000,438400,465800,493200,520600,548000,575400,602800,630200,657600,
79,27600,55200,138000,33120,35880,38640,44160,49680,55200,60720,66240,71760,77280,82800,88320,93840,99360,104880,110400,115920,121440,126960,132480,66240,71760,77280,88320,99360,110400,121440,132480,143520,154560,165600,176640,187680,198720,209760,220800,231840,242880,253920,264960,165600,179400,193200,220800,248400,276000,303600,331200,358800,386400,414000,441600,469200,496800,524400,552000,579600,607200,634800,662400,
80,27800,55600,139000,33360,36140,38920,44480,50040,55600,61160,66720,72280,77840,83400,88960,94520,100080,105640,111200,116760,122320,127880,133440,66720,72280,77840,88960,100080,111200,122320,133440,144560,155680,166800,177920,189040,200160,211280,222400,233520,244640,255760,266880,166800,180700,194600,222400,250200,278000,305800,333600,361400,389200,417000,444800,472600,500400,528200,556000,583800,611600,639400,667200,
81,28000,56000,140000,33600,36400,39200,44800,50400,56000,61600,67200,72800,78400,84000,89600,95200,100800,106400,112000,117600,123200,128800,134400,67200,72800,78400,89600,100800,112000,123200,134400,145600,156800,168000,179200,190400,201600,212800,224000,235200,246400,257600,268800,168000,182000,196000,224000,252000,280000,308000,336000,364000,392000,420000,448000,476000,504000,532000,560000,588000,616000,644000,672000,
82,28200,56400,141000,33840,36660,39480,45120,50760,56400,62040,67680,73320,78960,84600,90240,95880,101520,107160,112800,118440,124080,129720,135360,67680,73320,78960,90240,101520,112800,124080,135360,146640,157920,169200,180480,191760,203040,214320,225600,236880,248160,259440,270720,169200,183300,197400,225600,253800,282000,310200,338400,366600,394800,423000,451200,479400,507600,535800,564000,592200,620400,648600,676800,
83,28400,56800,142000,34080,36920,39760,45440,51120,56800,62480,68160,73840,79520,85200,90880,96560,102240,107920,113600,119280,124960,130640,136320,68160,73840,79520,90880,102240,113600,124960,136320,147680,159040,170400,181760,193120,204480,215840,227200,238560,249920,261280,272640,170400,184600,198800,227200,255600,284000,312400,340800,369200,397600,426000,454400,482800,511200,539600,568000,596400,624800,653200,681600,
84,28600,57200,143000,34320,37180,40040,45760,51480,57200,62920,68640,74360,80080,85800,91520,97240,102960,108680,114400,120120,125840,131560,137280,68640,74360,80080,91520,102960,114400,125840,137280,148720,160160,171600,183040,194480,205920,217360,228800,240240,251680,263120,274560,171600,185900,200200,228800,257400,286000,314600,343200,371800,400400,429000,457600,486200,514800,543400,572000,600600,629200,657800,686400,
85,28800,57600,144000,34560,37440,40320,46080,51840,57600,63360,69120,74880,80640,86400,92160,97920,103680,109440,115200,120960,126720,132480,138240,69120,74880,80640,92160,103680,115200,126720,138240,149760,161280,172800,184320,195840,207360,218880,230400,241920,253440,264960,276480,172800,187200,201600,230400,259200,288000,316800,345600,374400,403200,432000,460800,489600,518400,547200,576000,604800,633600,662400,691200,
86,29000,58000,145000,34800,37700,40600,46400,52200,58000,63800,69600,75400,81200,87000,92800,98600,104400,110200,116000,121800,127600,133400,139200,69600,75400,81200,92800,104400,116000,127600,139200,150800,162400,174000,185600,197200,208800,220400,232000,243600,255200,266800,278400,174000,188500,203000,232000,261000,290000,319000,348000,377000,406000,435000,464000,493000,522000,551000,580000,609000,638000,667000,696000,
87,29200,58400,146000,35040,37960,40880,46720,52560,58400,64240,70080,75920,81760,87600,93440,99280,105120,110960,116800,122640,128480,134320,140160,70080,75920,81760,93440,105120,116800,128480,140160,151840,163520,175200,186880,198560,210240,221920,233600,245280,256960,268640,280320,175200,189800,204400,233600,262800,292000,321200,350400,379600,408800,438000,467200,496400,525600,554800,584000,613200,642400,671600,700800,
88,29400,58800,147000,35280,38220,41160,47040,52920,58800,64680,70560,76440,82320,88200,94080,99960,105840,111720,117600,123480,129360,135240,141120,70560,76440,82320,94080,105840,117600,129360,141120,152880,164640,176400,188160,199920,211680,223440,235200,246960,258720,270480,282240,176400,191100,205800,235200,264600,294000,323400,352800,382200,411600,441000,470400,499800,529200,558600,588000,617400,646800,676200,705600,
89,29600,59200,148000,35520,38480,41440,47360,53280,59200,65120,71040,76960,82880,88800,94720,100640,106560,112480,118400,124320,130240,136160,142080,71040,76960,82880,94720,106560,118400,130240,142080,153920,165760,177600,189440,201280,213120,224960,236800,248640,260480,272320,284160,177600,192400,207200,236800,266400,296000,325600,355200,384800,414400,444000,473600,503200,532800,562400,592000,621600,651200,680800,710400,
90,29800,59600,149000,35760,38740,41720,47680,53640,59600,65560,71520,77480,83440,89400,95360,101320,107280,113240,119200,125160,131120,137080,143040,71520,77480,83440,95360,107280,119200,131120,143040,154960,166880,178800,190720,202640,214560,226480,238400,250320,262240,274160,286080,178800,193700,208600,238400,268200,298000,327800,357600,387400,417200,447000,476800,506600,536400,566200,596000,625800,655600,685400,715200,
91,30000,60000,150000,36000,39000,42000,48000,54000,60000,66000,72000,78000,84000,90000,96000,102000,108000,114000,120000,126000,132000,138000,144000,72000,78000,84000,96000,108000,120000,132000,144000,156000,168000,180000,192000,204000,216000,228000,240000,252000,264000,276000,288000,180000,195000,210000,240000,270000,300000,330000,360000,390000,420000,450000,480000,510000,540000,570000,600000,630000,660000,690000,720000,
92,30200,60400,151000,36240,39260,42280,48320,54360,60400,66440,72480,78520,84560,90600,96640,102680,108720,114760,120800,126840,132880,138920,144960,72480,78520,84560,96640,108720,120800,132880,144960,157040,169120,181200,193280,205360,217440,229520,241600,253680,265760,277840,289920,181200,196300,211400,241600,271800,302000,332200,362400,392600,422800,453000,483200,513400,543600,573800,604000,634200,664400,694600,724800,
93,30400,60800,152000,36480,39520,42560,48640,54720,60800,66880,72960,79040,85120,91200,97280,103360,109440,115520,121600,127680,133760,139840,145920,72960,79040,85120,97280,109440,121600,133760,145920,158080,170240,182400,194560,206720,218880,231040,243200,255360,267520,279680,291840,182400,197600,212800,243200,273600,304000,334400,364800,395200,425600,456000,486400,516800,547200,577600,608000,638400,668800,699200,729600,
94,30600,61200,153000,36720,39780,42840,48960,55080,61200,67320,73440,79560,85680,91800,97920,104040,110160,116280,122400,128520,134640,140760,146880,73440,79560,85680,97920,110160,122400,134640,146880,159120,171360,183600,195840,208080,220320,232560,244800,257040,269280,281520,293760,183600,198900,214200,244800,275400,306000,336600,367200,397800,428400,459000,489600,520200,550800,581400,612000,642600,673200,703800,734400,
95,30800,61600,154000,36960,40040,43120,49280,55440,61600,67760,73920,80080,86240,92400,98560,104720,110880,117040,123200,129360,135520,141680,147840,73920,80080,86240,98560,110880,123200,135520,147840,160160,172480,184800,197120,209440,221760,234080,246400,258720,271040,283360,295680,184800,200200,215600,246400,277200,308000,338800,369600,400400,431200,462000,492800,523600,554400,585200,616000,646800,677600,708400,739200,
96,31000,62000,155000,37200,40300,43400,49600,55800,62000,68200,74400,80600,86800,93000,99200,105400,111600,117800,124000,130200,136400,142600,148800,74400,80600,86800,99200,111600,124000,136400,148800,161200,173600,186000,198400,210800,223200,235600,248000,260400,272800,285200,297600,186000,201500,217000,248000,279000,310000,341000,372000,403000,434000,465000,496000,527000,558000,589000,620000,651000,682000,713000,744000,
97,31200,62400,156000,37440,40560,43680,49920,56160,62400,68640,74880,81120,87360,93600,99840,106080,112320,118560,124800,131040,137280,143520,149760,74880,81120,87360,99840,112320,124800,137280,149760,162240,174720,187200,199680,212160,224640,237120,249600,262080,274560,287040,299520,187200,202800,218400,249600,280800,312000,343200,374400,405600,436800,468000,499200,530400,561600,592800,624000,655200,686400,717600,748800,
98,31400,62800,157000,37680,40820,43960,50240,56520,62800,69080,75360,81640,87920,94200,100480,106760,113040,119320,125600,131880,138160,144440,150720,75360,81640,87920,100480,113040,125600,138160,150720,163280,175840,188400,200960,213520,226080,238640,251200,263760,276320,288880,301440,188400,204100,219800,251200,282600,314000,345400,376800,408200,439600,471000,502400,533800,565200,596600,628000,659400,690800,722200,753600,
99,31600,63200,158000,37920,41080,44240,50560,56880,63200,69520,75840,82160,88480,94800,101120,107440,113760,120080,126400,132720,139040,145360,151680,75840,82160,88480,101120,113760,126400,139040,151680,164320,176960,189600,202240,214880,227520,240160,252800,265440,278080,290720,303360,189600,205400,221200,252800,284400,316000,347600,379200,410800,442400,474000,505600,537200,568800,600400,632000,663600,695200,726800,758400,
100,31800,63600,159000,38160,41340,44520,50880,57240,63600,69960,76320,82680,89040,95400,101760,108120,114480,120840,127200,133560,139920,146280,152640,76320,82680,89040,101760,114480,127200,139920,152640,165360,178080,190800,203520,216240,228960,241680,254400,267120,279840,292560,305280,190800,206700,222600,254400,286200,318000,349800,381600,413400,445200,477000,508800,540600,572400,604200,636000,667800,699600,731400,763200,
101,32000,64000,160000,38400,41600,44800,51200,57600,64000,70400,76800,83200,89600,96000,102400,108800,115200,121600,128000,134400,140800,147200,153600,76800,83200,89600,102400,115200,128000,140800,153600,166400,179200,192000,204800,217600,230400,243200,256000,268800,281600,294400,307200,192000,208000,224000,256000,288000,320000,352000,384000,416000,448000,480000,512000,544000,576000,608000,640000,672000,704000,736000,768000,
102,32200,64400,161000,38640,41860,45080,51520,57960,64400,70840,77280,83720,90160,96600,103040,109480,115920,122360,128800,135240,141680,148120,154560,77280,83720,90160,103040,115920,128800,141680,154560,167440,180320,193200,206080,218960,231840,244720,257600,270480,283360,296240,309120,193200,209300,225400,257600,289800,322000,354200,386400,418600,450800,483000,515200,547400,579600,611800,644000,676200,708400,740600,772800,
103,32400,64800,162000,38880,42120,45360,51840,58320,64800,71280,77760,84240,90720,97200,103680,110160,116640,123120,129600,136080,142560,149040,155520,77760,84240,90720,103680,116640,129600,142560,155520,168480,181440,194400,207360,220320,233280,246240,259200,272160,285120,298080,311040,194400,210600,226800,259200,291600,324000,356400,388800,421200,453600,486000,518400,550800,583200,615600,648000,680400,712800,745200,777600,
104,32600,65200,163000,39120,42380,45640,52160,58680,65200,71720,78240,84760,91280,97800,104320,110840,117360,123880,130400,136920,143440,149960,156480,78240,84760,91280,104320,117360,130400,143440,156480,169520,182560,195600,208640,221680,234720,247760,260800,273840,286880,299920,312960,195600,211900,228200,260800,293400,326000,358600,391200,423800,456400,489000,521600,554200,586800,619400,652000,684600,717200,749800,782400,
105,32800,65600,164000,39360,42640,45920,52480,59040,65600,72160,78720,85280,91840,98400,104960,111520,118080,124640,131200,137760,144320,150880,157440,78720,85280,91840,104960,118080,131200,144320,157440,170560,183680,196800,209920,223040,236160,249280,262400,275520,288640,301760,314880,196800,213200,229600,262400,295200,328000,360800,393600,426400,459200,492000,524800,557600,590400,623200,656000,688800,721600,754400,787200,
106,33000,66000,165000,39600,42900,46200,52800,59400,66000,72600,79200,85800,92400,99000,105600,112200,118800,125400,132000,138600,145200,151800,158400,79200,85800,92400,105600,118800,132000,145200,158400,171600,184800,198000,211200,224400,237600,250800,264000,277200,290400,303600,316800,198000,214500,231000,264000,297000,330000,363000,396000,429000,462000,495000,528000,561000,594000,627000,660000,693000,726000,759000,792000,
107,33200,66400,166000,39840,43160,46480,53120,59760,66400,73040,79680,86320,92960,99600,106240,112880,119520,126160,132800,139440,146080,152720,159360,79680,86320,92960,106240,119520,132800,146080,159360,172640,185920,199200,212480,225760,239040,252320,265600,278880,292160,305440,318720,199200,215800,232400,265600,298800,332000,365200,398400,431600,464800,498000,531200,564400,597600,630800,664000,697200,730400,763600,796800,
