id,name,monsterGroupId,boutCount,rewards-type-1,rewards-id-1,rewards-value-1,rewards-type-2,rewards-id-2,rewards-value-2,rewards-type-3,rewards-id-3,rewards-value-3,
1,s==11|Tầng 1 trận,40001,11,,,,,,,,,,
1688,s==14|Tầng 1688 trận,41688,11,,,,,,,,,,
1689,s==14|Tầng 1689 trận,41689,11,,,,,,,,,,
1690,s==14|Tầng 1690 trận,41690,11,2,1007,1,,,,,,,
1691,s==14|Tầng 1691 trận,41691,11,,,,,,,,,,
1692,s==14|Tầng 1692 trận,41692,11,,,,,,,,,,
1693,s==14|Tầng 1693 trận,41693,11,,,,,,,,,,
1694,s==14|Tầng 1694 trận,41694,11,,,,,,,,,,
1695,s==14|Tầng 1695 trận,41695,11,2,1003,1,,,,,,,
1696,s==14|Tầng 1696 trận,41696,11,,,,,,,,,,
1697,s==14|Tầng 1697 trận,41697,11,,,,,,,,,,
1698,s==14|Tầng 1698 trận,41698,11,,,,,,,,,,
1699,s==14|Tầng 1699 trận,41699,11,,,,,,,,,,
1700,s==14|Tầng 1700 trận,41700,11,2,1027,50,,,,,,,
1701,s==14|Tầng 1701 trận,41701,11,,,,,,,,,,
1702,s==14|Tầng 1702 trận,41702,11,,,,,,,,,,
1703,s==14|Tầng 1703 trận,41703,11,,,,,,,,,,
1704,s==14|Tầng 1704 trận,41704,11,,,,,,,,,,
1705,s==14|Tầng 1705 trận,41705,11,2,1007,1,,,,,,,
1706,s==14|Tầng 1706 trận,41706,11,,,,,,,,,,
1707,s==14|Tầng 1707 trận,41707,11,,,,,,,,,,
1708,s==14|Tầng 1708 trận,41708,11,,,,,,,,,,
1709,s==14|Tầng 1709 trận,41709,11,,,,,,,,,,
1710,s==14|Tầng 1710 trận,41710,11,2,1003,1,,,,,,,
1711,s==14|Tầng 1711 trận,41711,11,,,,,,,,,,
1712,s==14|Tầng 1712 trận,41712,11,,,,,,,,,,
1713,s==14|Tầng 1713 trận,41713,11,,,,,,,,,,
1714,s==14|Tầng 1714 trận,41714,11,,,,,,,,,,
1715,s==14|Tầng 1715 trận,41715,11,2,1027,50,,,,,,,
1716,s==14|Tầng 1716 trận,41716,11,,,,,,,,,,
1717,s==14|Tầng 1717 trận,41717,11,,,,,,,,,,
1718,s==14|Tầng 1718 trận,41718,11,,,,,,,,,,
1719,s==14|Tầng 1719 trận,41719,11,,,,,,,,,,
1720,s==14|Tầng 1720 trận,41720,11,2,1007,1,,,,,,,
1721,s==14|Tầng 1721 trận,41721,11,,,,,,,,,,
1722,s==14|Tầng 1722 trận,41722,11,,,,,,,,,,
1723,s==14|Tầng 1723 trận,41723,11,,,,,,,,,,
1724,s==14|Tầng 1724 trận,41724,11,,,,,,,,,,
1725,s==14|Tầng 1725 trận,41725,11,2,1003,1,,,,,,,
1726,s==14|Tầng 1726 trận,41726,11,,,,,,,,,,
1727,s==14|Tầng 1727 trận,41727,11,,,,,,,,,,
1728,s==14|Tầng 1728 trận,41728,11,,,,,,,,,,
1729,s==14|Tầng 1729 trận,41729,11,,,,,,,,,,
1730,s==14|Tầng 1730 trận,41730,11,2,1027,50,,,,,,,
1731,s==14|Tầng 1731 trận,41731,11,,,,,,,,,,
1732,s==14|Tầng 1732 trận,41732,11,,,,,,,,,,
1733,s==14|Tầng 1733 trận,41733,11,,,,,,,,,,
1734,s==14|Tầng 1734 trận,41734,11,,,,,,,,,,
1735,s==14|Tầng 1735 trận,41735,11,2,1007,1,,,,,,,
1736,s==14|Tầng 1736 trận,41736,11,,,,,,,,,,
1737,s==14|Tầng 1737 trận,41737,11,,,,,,,,,,
1738,s==14|Tầng 1738 trận,41738,11,,,,,,,,,,
1739,s==14|Tầng 1739 trận,41739,11,,,,,,,,,,
1740,s==14|Tầng 1740 trận,41740,11,2,1003,1,,,,,,,
1741,s==14|Tầng 1741 trận,41741,11,,,,,,,,,,
1742,s==14|Tầng 1742 trận,41742,11,,,,,,,,,,
1743,s==14|Tầng 1743 trận,41743,11,,,,,,,,,,
1744,s==14|Tầng 1744 trận,41744,11,,,,,,,,,,
1745,s==14|Tầng 1745 trận,41745,11,2,1027,50,,,,,,,
1746,s==14|Tầng 1746 trận,41746,11,,,,,,,,,,
1747,s==14|Tầng 1747 trận,41747,11,,,,,,,,,,
1748,s==14|Tầng 1748 trận,41748,11,,,,,,,,,,
1749,s==14|Tầng 1749 trận,41749,11,,,,,,,,,,
1750,s==14|Tầng 1750 trận,41750,11,2,1007,1,,,,,,,
1751,s==14|Tầng 1751 trận,41751,11,,,,,,,,,,
1752,s==14|Tầng 1752 trận,41752,11,,,,,,,,,,
1753,s==14|Tầng 1753 trận,41753,11,,,,,,,,,,
1754,s==14|Tầng 1754 trận,41754,11,,,,,,,,,,
1755,s==14|Tầng 1755 trận,41755,11,2,1003,1,,,,,,,
1756,s==14|Tầng 1756 trận,41756,11,,,,,,,,,,
1757,s==14|Tầng 1757 trận,41757,11,,,,,,,,,,
1758,s==14|Tầng 1758 trận,41758,11,,,,,,,,,,
1759,s==14|Tầng 1759 trận,41759,11,,,,,,,,,,
1760,s==14|Tầng 1760 trận,41760,11,2,1027,50,,,,,,,
1761,s==14|Tầng 1761 trận,41761,11,,,,,,,,,,
1762,s==14|Tầng 1762 trận,41762,11,,,,,,,,,,
1763,s==14|Tầng 1763 trận,41763,11,,,,,,,,,,
1764,s==14|Tầng 1764 trận,41764,11,,,,,,,,,,
1765,s==14|Tầng 1765 trận,41765,11,2,1007,1,,,,,,,
1766,s==14|Tầng 1766 trận,41766,11,,,,,,,,,,
1767,s==14|Tầng 1767 trận,41767,11,,,,,,,,,,
1768,s==14|Tầng 1768 trận,41768,11,,,,,,,,,,
1769,s==14|Tầng 1769 trận,41769,11,,,,,,,,,,
1770,s==14|Tầng 1770 trận,41770,11,2,1003,1,,,,,,,
1771,s==14|Tầng 1771 trận,41771,11,,,,,,,,,,
1772,s==14|Tầng 1772 trận,41772,11,,,,,,,,,,
1773,s==14|Tầng 1773 trận,41773,11,,,,,,,,,,
1774,s==14|Tầng 1774 trận,41774,11,,,,,,,,,,
1775,s==14|Tầng 1775 trận,41775,11,2,1027,50,,,,,,,
1776,s==14|Tầng 1776 trận,41776,11,,,,,,,,,,
1777,s==14|Tầng 1777 trận,41777,11,,,,,,,,,,
1778,s==14|Tầng 1778 trận,41778,11,,,,,,,,,,
1779,s==14|Tầng 1779 trận,41779,11,,,,,,,,,,
1780,s==14|Tầng 1780 trận,41780,11,2,1007,1,,,,,,,
1781,s==14|Tầng 1781 trận,41781,11,,,,,,,,,,
1782,s==14|Tầng 1782 trận,41782,11,,,,,,,,,,
1783,s==14|Tầng 1783 trận,41783,11,,,,,,,,,,
1784,s==14|Tầng 1784 trận,41784,11,,,,,,,,,,
1785,s==14|Tầng 1785 trận,41785,11,2,1003,1,,,,,,,
1786,s==14|Tầng 1786 trận,41786,11,,,,,,,,,,
1787,s==14|Tầng 1787 trận,41787,11,,,,,,,,,,
1788,s==14|Tầng 1788 trận,41788,11,,,,,,,,,,
1789,s==14|Tầng 1789 trận,41789,11,,,,,,,,,,
1790,s==14|Tầng 1790 trận,41790,11,2,1027,50,,,,,,,
1791,s==14|Tầng 1791 trận,41791,11,,,,,,,,,,
1792,s==14|Tầng 1792 trận,41792,11,,,,,,,,,,
1793,s==14|Tầng 1793 trận,41793,11,,,,,,,,,,
1794,s==14|Tầng 1794 trận,41794,11,,,,,,,,,,
1795,s==14|Tầng 1795 trận,41795,11,2,1007,1,,,,,,,
1796,s==14|Tầng 1796 trận,41796,11,,,,,,,,,,
1797,s==14|Tầng 1797 trận,41797,11,,,,,,,,,,
1798,s==14|Tầng 1798 trận,41798,11,,,,,,,,,,
1799,s==14|Tầng 1799 trận,41799,11,,,,,,,,,,
1800,s==14|Tầng 1800 trận,41800,11,2,1003,1,,,,,,,
1801,s==14|Tầng 1801 trận,41801,11,,,,,,,,,,
1802,s==14|Tầng 1802 trận,41802,11,,,,,,,,,,
1803,s==14|Tầng 1803 trận,41803,11,,,,,,,,,,
1804,s==14|Tầng 1804 trận,41804,11,,,,,,,,,,
1805,s==14|Tầng 1805 trận,41805,11,2,1027,50,,,,,,,
1806,s==14|Tầng 1806 trận,41806,11,,,,,,,,,,
1807,s==14|Tầng 1807 trận,41807,11,,,,,,,,,,
1808,s==14|Tầng 1808 trận,41808,11,,,,,,,,,,
1809,s==14|Tầng 1809 trận,41809,11,,,,,,,,,,
1810,s==14|Tầng 1810 trận,41810,11,2,1007,1,,,,,,,
1811,s==14|Tầng 1811 trận,41811,11,,,,,,,,,,
1812,s==14|Tầng 1812 trận,41812,11,,,,,,,,,,
1813,s==14|Tầng 1813 trận,41813,11,,,,,,,,,,
1814,s==14|Tầng 1814 trận,41814,11,,,,,,,,,,
1815,s==14|Tầng 1815 trận,41815,11,2,1003,1,,,,,,,
1816,s==14|Tầng 1816 trận,41816,11,,,,,,,,,,
1817,s==14|Tầng 1817 trận,41817,11,,,,,,,,,,
1818,s==14|Tầng 1818 trận,41818,11,,,,,,,,,,
1819,s==14|Tầng 1819 trận,41819,11,,,,,,,,,,
1820,s==14|Tầng 1820 trận,41820,11,2,1027,50,,,,,,,
1821,s==14|Tầng 1821 trận,41821,11,,,,,,,,,,
1822,s==14|Tầng 1822 trận,41822,11,,,,,,,,,,
1823,s==14|Tầng 1823 trận,41823,11,,,,,,,,,,
1824,s==14|Tầng 1824 trận,41824,11,,,,,,,,,,
1825,s==14|Tầng 1825 trận,41825,11,2,1007,1,,,,,,,
1826,s==14|Tầng 1826 trận,41826,11,,,,,,,,,,
1827,s==14|Tầng 1827 trận,41827,11,,,,,,,,,,
1828,s==14|Tầng 1828 trận,41828,11,,,,,,,,,,
1829,s==14|Tầng 1829 trận,41829,11,,,,,,,,,,
1830,s==14|Tầng 1830 trận,41830,11,2,1003,1,,,,,,,
1831,s==14|Tầng 1831 trận,41831,11,,,,,,,,,,
1832,s==14|Tầng 1832 trận,41832,11,,,,,,,,,,
1833,s==14|Tầng 1833 trận,41833,11,,,,,,,,,,
1834,s==14|Tầng 1834 trận,41834,11,,,,,,,,,,
1835,s==14|Tầng 1835 trận,41835,11,2,1027,50,,,,,,,
1836,s==14|Tầng 1836 trận,41836,11,,,,,,,,,,
1837,s==14|Tầng 1837 trận,41837,11,,,,,,,,,,
1838,s==14|Tầng 1838 trận,41838,11,,,,,,,,,,
1839,s==14|Tầng 1839 trận,41839,11,,,,,,,,,,
1840,s==14|Tầng 1840 trận,41840,11,2,1007,1,,,,,,,
1841,s==14|Tầng 1841 trận,41841,11,,,,,,,,,,
1842,s==14|Tầng 1842 trận,41842,11,,,,,,,,,,
1843,s==14|Tầng 1843 trận,41843,11,,,,,,,,,,
1844,s==14|Tầng 1844 trận,41844,11,,,,,,,,,,
1845,s==14|Tầng 1845 trận,41845,11,2,1003,1,,,,,,,
1846,s==14|Tầng 1846 trận,41846,11,,,,,,,,,,
1847,s==14|Tầng 1847 trận,41847,11,,,,,,,,,,
1848,s==14|Tầng 1848 trận,41848,11,,,,,,,,,,
1849,s==14|Tầng 1849 trận,41849,11,,,,,,,,,,
1850,s==14|Tầng 1850 trận,41850,11,2,1027,50,,,,,,,
1851,s==14|Tầng 1851 trận,41851,11,,,,,,,,,,
1852,s==14|Tầng 1852 trận,41852,11,,,,,,,,,,
1853,s==14|Tầng 1853 trận,41853,11,,,,,,,,,,
1854,s==14|Tầng 1854 trận,41854,11,,,,,,,,,,
1855,s==14|Tầng 1855 trận,41855,11,2,1007,1,,,,,,,
1856,s==14|Tầng 1856 trận,41856,11,,,,,,,,,,
1857,s==14|Tầng 1857 trận,41857,11,,,,,,,,,,
1858,s==14|Tầng 1858 trận,41858,11,,,,,,,,,,
1859,s==14|Tầng 1859 trận,41859,11,,,,,,,,,,
1860,s==14|Tầng 1860 trận,41860,11,2,1003,1,,,,,,,
1861,s==14|Tầng 1861 trận,41861,11,,,,,,,,,,
1862,s==14|Tầng 1862 trận,41862,11,,,,,,,,,,
1863,s==14|Tầng 1863 trận,41863,11,,,,,,,,,,
1864,s==14|Tầng 1864 trận,41864,11,,,,,,,,,,
1865,s==14|Tầng 1865 trận,41865,11,2,1027,50,,,,,,,
1866,s==14|Tầng 1866 trận,41866,11,,,,,,,,,,
1867,s==14|Tầng 1867 trận,41867,11,,,,,,,,,,
1868,s==14|Tầng 1868 trận,41868,11,,,,,,,,,,
1869,s==14|Tầng 1869 trận,41869,11,,,,,,,,,,
1870,s==14|Tầng 1870 trận,41870,11,2,1007,1,,,,,,,
1871,s==14|Tầng 1871 trận,41871,11,,,,,,,,,,
1872,s==14|Tầng 1872 trận,41872,11,,,,,,,,,,
1873,s==14|Tầng 1873 trận,41873,11,,,,,,,,,,
1874,s==14|Tầng 1874 trận,41874,11,,,,,,,,,,
1875,s==14|Tầng 1875 trận,41875,11,2,1003,1,,,,,,,
1876,s==14|Tầng 1876 trận,41876,11,,,,,,,,,,
1877,s==14|Tầng 1877 trận,41877,11,,,,,,,,,,
1878,s==14|Tầng 1878 trận,41878,11,,,,,,,,,,
1879,s==14|Tầng 1879 trận,41879,11,,,,,,,,,,
1880,s==14|Tầng 1880 trận,41880,11,2,1027,50,,,,,,,
1881,s==14|Tầng 1881 trận,41881,11,,,,,,,,,,
1882,s==14|Tầng 1882 trận,41882,11,,,,,,,,,,
1883,s==14|Tầng 1883 trận,41883,11,,,,,,,,,,
1884,s==14|Tầng 1884 trận,41884,11,,,,,,,,,,
1885,s==14|Tầng 1885 trận,41885,11,2,1007,1,,,,,,,
1886,s==14|Tầng 1886 trận,41886,11,,,,,,,,,,
1887,s==14|Tầng 1887 trận,41887,11,,,,,,,,,,
1888,s==14|Tầng 1888 trận,41888,11,,,,,,,,,,
1889,s==14|Tầng 1889 trận,41889,11,,,,,,,,,,
1890,s==14|Tầng 1890 trận,41890,11,2,1003,1,,,,,,,
1891,s==14|Tầng 1891 trận,41891,11,,,,,,,,,,
1892,s==14|Tầng 1892 trận,41892,11,,,,,,,,,,
1893,s==14|Tầng 1893 trận,41893,11,,,,,,,,,,
1894,s==14|Tầng 1894 trận,41894,11,,,,,,,,,,
1895,s==14|Tầng 1895 trận,41895,11,2,1027,50,,,,,,,
1896,s==14|Tầng 1896 trận,41896,11,,,,,,,,,,
1897,s==14|Tầng 1897 trận,41897,11,,,,,,,,,,
1898,s==14|Tầng 1898 trận,41898,11,,,,,,,,,,
1899,s==14|Tầng 1899 trận,41899,11,,,,,,,,,,
1900,s==14|Tầng 1900 trận,41900,11,2,1007,1,,,,,,,
1901,s==14|Tầng 1901 trận,41901,11,,,,,,,,,,
1902,s==14|Tầng 1902 trận,41902,11,,,,,,,,,,
1903,s==14|Tầng 1903 trận,41903,11,,,,,,,,,,
1904,s==14|Tầng 1904 trận,41904,11,,,,,,,,,,
1905,s==14|Tầng 1905 trận,41905,11,2,1003,1,,,,,,,
1906,s==14|Tầng 1906 trận,41906,11,,,,,,,,,,
1907,s==14|Tầng 1907 trận,41907,11,,,,,,,,,,
1908,s==14|Tầng 1908 trận,41908,11,,,,,,,,,,
1909,s==14|Tầng 1909 trận,41909,11,,,,,,,,,,
1910,s==14|Tầng 1910 trận,41910,11,2,1027,50,,,,,,,
1911,s==14|Tầng 1911 trận,41911,11,,,,,,,,,,
1912,s==14|Tầng 1912 trận,41912,11,,,,,,,,,,
1913,s==14|Tầng 1913 trận,41913,11,,,,,,,,,,
1914,s==14|Tầng 1914 trận,41914,11,,,,,,,,,,
1915,s==14|Tầng 1915 trận,41915,11,2,1007,1,,,,,,,
1916,s==14|Tầng 1916 trận,41916,11,,,,,,,,,,
1917,s==14|Tầng 1917 trận,41917,11,,,,,,,,,,
1918,s==14|Tầng 1918 trận,41918,11,,,,,,,,,,
1919,s==14|Tầng 1919 trận,41919,11,,,,,,,,,,
1920,s==14|Tầng 1920 trận,41920,11,2,1003,1,,,,,,,
1921,s==14|Tầng 1921 trận,41921,11,,,,,,,,,,
1922,s==14|Tầng 1922 trận,41922,11,,,,,,,,,,
1923,s==14|Tầng 1923 trận,41923,11,,,,,,,,,,
1924,s==14|Tầng 1924 trận,41924,11,,,,,,,,,,
1925,s==14|Tầng 1925 trận,41925,11,2,1027,50,,,,,,,
1926,s==14|Tầng 1926 trận,41926,11,,,,,,,,,,
1927,s==14|Tầng 1927 trận,41927,11,,,,,,,,,,
1928,s==14|Tầng 1928 trận,41928,11,,,,,,,,,,
1929,s==14|Tầng 1929 trận,41929,11,,,,,,,,,,
1930,s==14|Tầng 1930 trận,41930,11,2,1007,1,,,,,,,
1931,s==14|Tầng 1931 trận,41931,11,,,,,,,,,,
1932,s==14|Tầng 1932 trận,41932,11,,,,,,,,,,
1933,s==14|Tầng 1933 trận,41933,11,,,,,,,,,,
1934,s==14|Tầng 1934 trận,41934,11,,,,,,,,,,
1935,s==14|Tầng 1935 trận,41935,11,2,1003,1,,,,,,,
1936,s==14|Tầng 1936 trận,41936,11,,,,,,,,,,
1937,s==14|Tầng 1937 trận,41937,11,,,,,,,,,,
1938,s==14|Tầng 1938 trận,41938,11,,,,,,,,,,
1939,s==14|Tầng 1939 trận,41939,11,,,,,,,,,,
1940,s==14|Tầng 1940 trận,41940,11,2,1027,50,,,,,,,
1941,s==14|Tầng 1941 trận,41941,11,,,,,,,,,,
1942,s==14|Tầng 1942 trận,41942,11,,,,,,,,,,
1943,s==14|Tầng 1943 trận,41943,11,,,,,,,,,,
1944,s==14|Tầng 1944 trận,41944,11,,,,,,,,,,
1945,s==14|Tầng 1945 trận,41945,11,2,1007,1,,,,,,,
1946,s==14|Tầng 1946 trận,41946,11,,,,,,,,,,
1947,s==14|Tầng 1947 trận,41947,11,,,,,,,,,,
1948,s==14|Tầng 1948 trận,41948,11,,,,,,,,,,
1949,s==14|Tầng 1949 trận,41949,11,,,,,,,,,,
1950,s==14|Tầng 1950 trận,41950,11,2,1003,1,,,,,,,
1951,s==14|Tầng 1951 trận,41951,11,,,,,,,,,,
1952,s==14|Tầng 1952 trận,41952,11,,,,,,,,,,
1953,s==14|Tầng 1953 trận,41953,11,,,,,,,,,,
1954,s==14|Tầng 1954 trận,41954,11,,,,,,,,,,
1955,s==14|Tầng 1955 trận,41955,11,2,1027,50,,,,,,,
1956,s==14|Tầng 1956 trận,41956,11,,,,,,,,,,
1957,s==14|Tầng 1957 trận,41957,11,,,,,,,,,,
1958,s==14|Tầng 1958 trận,41958,11,,,,,,,,,,
1959,s==14|Tầng 1959 trận,41959,11,,,,,,,,,,
1960,s==14|Tầng 1960 trận,41960,11,2,1007,1,,,,,,,
1961,s==14|Tầng 1961 trận,41961,11,,,,,,,,,,
1962,s==14|Tầng 1962 trận,41962,11,,,,,,,,,,
1963,s==14|Tầng 1963 trận,41963,11,,,,,,,,,,
1964,s==14|Tầng 1964 trận,41964,11,,,,,,,,,,
1965,s==14|Tầng 1965 trận,41965,11,2,1003,1,,,,,,,
1966,s==14|Tầng 1966 trận,41966,11,,,,,,,,,,
1967,s==14|Tầng 1967 trận,41967,11,,,,,,,,,,
1968,s==14|Tầng 1968 trận,41968,11,,,,,,,,,,
1969,s==14|Tầng 1969 trận,41969,11,,,,,,,,,,
1970,s==14|Tầng 1970 trận,41970,11,2,1027,50,,,,,,,
1971,s==14|Tầng 1971 trận,41971,11,,,,,,,,,,
1972,s==14|Tầng 1972 trận,41972,11,,,,,,,,,,
1973,s==14|Tầng 1973 trận,41973,11,,,,,,,,,,
1974,s==14|Tầng 1974 trận,41974,11,,,,,,,,,,
1975,s==14|Tầng 1975 trận,41975,11,2,1007,1,,,,,,,
1976,s==14|Tầng 1976 trận,41976,11,,,,,,,,,,
1977,s==14|Tầng 1977 trận,41977,11,,,,,,,,,,
1978,s==14|Tầng 1978 trận,41978,11,,,,,,,,,,
1979,s==14|Tầng 1979 trận,41979,11,,,,,,,,,,
1980,s==14|Tầng 1980 trận,41980,11,2,1003,1,,,,,,,
1981,s==14|Tầng 1981 trận,41981,11,,,,,,,,,,
1982,s==14|Tầng 1982 trận,41982,11,,,,,,,,,,
1983,s==14|Tầng 1983 trận,41983,11,,,,,,,,,,
1984,s==14|Tầng 1984 trận,41984,11,,,,,,,,,,
1985,s==14|Tầng 1985 trận,41985,11,2,1027,50,,,,,,,
1986,s==14|Tầng 1986 trận,41986,11,,,,,,,,,,
1987,s==14|Tầng 1987 trận,41987,11,,,,,,,,,,
1988,s==14|Tầng 1988 trận,41988,11,,,,,,,,,,
1989,s==14|Tầng 1989 trận,41989,11,,,,,,,,,,
1990,s==14|Tầng 1990 trận,41990,11,2,1007,1,,,,,,,
1991,s==14|Tầng 1991 trận,41991,11,,,,,,,,,,
1992,s==14|Tầng 1992 trận,41992,11,,,,,,,,,,
1993,s==14|Tầng 1993 trận,41993,11,,,,,,,,,,
1994,s==14|Tầng 1994 trận,41994,11,,,,,,,,,,
1995,s==14|Tầng 1995 trận,41995,11,2,1003,1,,,,,,,
1996,s==14|Tầng 1996 trận,41996,11,,,,,,,,,,
1997,s==14|Tầng 1997 trận,41997,11,,,,,,,,,,
1998,s==14|Tầng 1998 trận,41998,11,,,,,,,,,,
1999,s==14|Tầng 1999 trận,41999,11,,,,,,,,,,
2000,s==14|Tầng 2000 trận,42000,11,2,1027,50,,,,,,,
