id,taskName,taskDesc,icon,activityId,toSystemFunId,lowLevel,maxLevel,targetType,targetId,targetNum,mustTask,sysfuncationID,time,labelType,rewards-type-1,rewards-id-1,rewards-value-1,rewards-type-2,rewards-id-2,rewards-value-2,rewards-type-3,rewards-id-3,rewards-value-3,rewards-type-4,rewards-id-4,rewards-value-4,
35170,,s==9|进行30次神兵升级,,3080,1890,,,512,0,30,,,2,,2,1119,1,2,1003,1,,,,,,,
35180,,s==12|挑战及扫荡荆州之战20次,,3080,1970,,,515,0,20,,,3,,2,1119,1,2,1002,10,,,,,,,
35190,,s==7|下野40个武将,,3080,1120,,,213,0,40,,,3,,2,1119,1,2,1007,5,,,,,,,
35200,,s==8|与美人幽会30次,,3080,2300,,,518,0,30,,,3,,2,1119,1,2,3008,10,,,,,,,
35210,,s==7|累计点金50次,,3080,1012,,,509,0,50,,,3,,2,1119,1,2,1004,1,,,,,,,
35220,,s==8|漕运运输成功两次,,3080,1991,,,609,0,2,,,3,,2,1119,1,2,4010,1,,,,,,,
35230,,s==12|神秘商店购买12件商品 ,,3080,1810,,,402,2,12,,,3,,2,1119,1,2,1003,1,,,,,,,
35240,,s==8|合成3个紫色将印,,3080,1104,,,210,4,3,,,3,,2,1119,1,1,8,300000,,,,,,,
35250,,s==9|挑战20次军团敌将,,3080,1470,,,107,0,20,,,3,,2,1119,1,1,10,150000,,,,,,,
35260,,s==14|挑战或扫荡通天塔任意层15次,,3080,1130,,,106,0,15,,,3,,2,1119,1,2,1001,200,,,,,,,
35270,,s==7|参与聚贤阁8次,,3080,1140,,,211,0,8,,,4,,2,1119,1,2,1006,50,,,,,,,
35280,,s==9|合成4个五星武将 ,,3080,1630,,,519,5,4,,,4,,2,1119,1,2,1077,30,,,,,,,
35290,,s==8|参与高级夺宝8次,,3080,1090,,,344,2,8,,,4,,2,1119,1,2,1005,5,,,,,,,
35300,,s==9|进行40次神兵升级,,3080,1890,,,512,0,40,,,4,,2,1119,1,2,1030,1,,,,,,,
35310,,s==8|合成3个六星武将,,3080,1630,,,519,6,3,,,4,,2,1119,1,2,1002,10,,,,,,,
35320,,s==7|累计点金80次,,3080,1012,,,509,0,80,,,4,,2,1119,1,2,1007,5,,,,,,,
35330,,s==10|接取5次红色奇遇任务,,3080,2091,,,212,6,5,,,4,,2,1119,1,2,3008,10,,,,,,,
35340,,s==9|参与高级寻访50次,,3080,1640,,,403,3,50,,,4,,2,1119,1,2,3002,30,,,,,,,
35350,,s==12|挑战及扫荡荆州之战40次,,3080,1970,,,515,0,40,,,4,,2,1119,1,2,4010,1,,,,,,,
35360,,s==10|在道具商城购买10次,,3080,1660,,,402,1,10,,,5,,2,1119,1,2,1003,1,,,,,,,
35370,,s==9|参与高级夺宝10次,,3080,1090,,,344,2,10,,,5,,2,1119,1,1,8,300000,,,,,,,
35380,,s==9|进行50次神兵升级,,3080,1890,,,512,0,50,,,5,,2,1119,1,1,10,150000,,,,,,,
35390,,s==8|合成4个六星武将,,3080,1630,,,519,6,4,,,5,,2,1119,1,2,1001,200,,,,,,,
35400,,s==8|累计点金100次,,3080,1012,,,509,0,100,,,5,,2,1119,1,2,1006,50,,,,,,,
35410,,s==8|合成4件红色装备,,3080,1100,,,604,6,4,,,5,,2,1119,1,2,1077,30,,,,,,,
35420,,s==11|神秘商店购买20件商品,,3080,1810,,,402,2,20,,,5,,2,1119,1,2,3008,10,,,,,,,
35430,,s==9|挑战25次军团敌将,,3080,1470,,,107,0,25,,,5,,2,1119,1,2,1003,1,,,,,,,
35440,,s==14|活动期间累计充值达到60元宝,,3080,1930,,,510,0,6,,,5,,2,1119,1,2,1044,2,,,,,,,
35450,,s==8|参与聚贤阁12次,,3080,1140,,,211,0,12,,,6,,2,1119,1,2,1003,1,,,,,,,
35460,,s==15|接取30次紫色及以上的奇遇任务,,3080,2091,,,212,4,30,,,6,,2,1119,1,2,1007,6,,,,,,,
35470,,s==11|神秘商店购买24件商品,,3080,1810,,,402,2,24,,,6,,2,1119,1,2,3008,10,,,,,,,
35480,,s==9|夺取1次武神殿神位,,3080,1270,,,345,0,1,,,6,,2,1119,1,2,4010,2,,,,,,,
35490,,s==8|与美人幽会60次,,3080,2300,,,518,0,60,,,6,,2,1119,1,2,1003,1,,,,,,,
35500,,s==15|活动期间累计充值达到120元宝,,3080,1930,,,510,0,12,,,6,,2,1119,1,2,1004,1,,,,,,,
35510,,s==9|参与快速作战24次,,3080,2092,,,105,0,24,,,6,,2,1119,1,2,1001,300,,,,,,,
35520,,s==7|下野80个武将,,3080,1120,,,213,0,80,,,6,,2,1119,1,2,1002,15,,,,,,,
35530,,s==9|赠送100次友情点,,3080,1020,,,205,0,100,,,6,,2,1119,1,2,1077,45,,,,,,,
35540,,s==9|参与高级寻访70次,,3080,1640,,,403,3,70,,,7,,2,1119,1,2,1005,10,,,,,,,
35550,,s==8|参与聚贤阁14次,,3080,1140,,,211,0,14,,,7,,2,1119,1,2,3002,30,,,,,,,
35560,,s==8|与美人幽会70次,,3080,2300,,,518,0,70,,,7,,2,1119,1,2,1027,50,,,,,,,
35570,,s==9|参与20次麒麟祭祀,,3080,1992,,,359,0,20,,,7,,2,1119,1,1,9,200,,,,,,,
35580,,s==15|活动期间累计充值达到180元宝,,3080,1930,,,510,0,18,,,7,,2,1119,1,2,1014,1,,,,,,,
35590,,s==9|参与高级夺宝14次,,3080,1090,,,344,2,14,,,7,,2,1119,1,2,1014,1,,,,,,,
35600,,s==15|接取40次紫色及以上的奇遇任务,,3080,2091,,,212,4,40,,,7,,2,1119,1,2,1019,15,,,,,,,
35610,,s==9|参与快速作战30次,,3080,2092,,,105,0,30,,,7,,2,1119,1,1,9,200,,,,,,,
35620,,s==10|合成10个五星武将 ,,3080,1630,,,519,5,10,,,7,,2,1119,1,2,3008,20,,,,,,,
36000,,s==11|累计获得100封魔积分,,3100,3083,,,620,0,100,,,,,2,1196,50,2,1001,50,,,,,,,
36010,,s==11|累计获得200封魔积分,,3100,3083,,,620,0,200,,,,,2,1196,100,2,1006,200,,,,,,,
36020,,s==11|累计获得450封魔积分,,3100,3083,,,620,0,450,,,,,2,1196,150,2,1007,5,,,,,,,
36030,,s==11|累计获得750封魔积分,,3100,3083,,,620,0,750,,,,,2,1196,200,2,1003,1,,,,,,,
36040,,s==12|累计获得1200封魔积分,,3100,3083,,,620,0,1200,,,,,2,1196,250,2,1077,100,,,,,,,
36050,,s==12|累计获得1800封魔积分,,3100,3083,,,620,0,1800,,,,,2,1196,300,2,1003,2,,,,,,,
37000,s==4|福利领取,s==4|登录1次,,3150,0,1,999,101,0,1,0,0,1,1,1,9,100,2,1001,200,,,,,,,
37020,s==4|福利领取,s==10|开服累充1000元宝,,3150,1930,1,40,525,0,100,0,0,1,1,1,9,500,2,1001,500,,,,,,,
37040,s==4|福利领取,s==10|累计充值1000元宝,,3150,1930,41,999,510,0,100,0,0,1,1,1,9,200,2,1027,100,,,,,,,
37060,s==4|征战获取,s==10|通关征战副本第20章,,3150,2093,1,40,401,0,20,0,0,1,17,1,8,20000,2,1001,50,,,,,,,
37080,s==4|征战获取,s==10|通关征战副本第30章,,3150,2093,1,40,401,0,30,0,0,1,17,1,8,30000,2,1001,50,,,,,,,
37100,s==4|征战获取,s==10|通关征战副本第40章,,3150,2093,1,40,401,0,40,0,0,1,17,1,8,50000,2,1001,50,,,,,,,
37120,s==4|征战获取,s==10|通关征战副本第50章,,3150,2093,1,40,401,0,50,0,0,1,17,1,8,80000,2,1001,50,,,,,,,
37140,s==4|征战获取,s==10|通关征战副本第60章,,3150,2093,1,40,401,0,60,0,0,1,17,1,8,100000,2,1001,50,,,,,,,
37160,s==4|征战获取,s==10|通关征战副本第70章,,3150,2093,1,40,401,0,70,0,0,1,17,1,8,150000,2,1001,100,,,,,,,
37180,s==4|快速作战,s==6|快速作战3次,,3150,2092,41,999,105,0,3,0,0,1,8,1,8,20000,1,9,50,,,,,,,
37200,s==4|快速作战,s==6|快速作战6次,,3150,2092,41,999,105,0,6,0,0,1,8,1,8,30000,1,9,50,,,,,,,
37220,s==4|快速作战,s==6|快速作战9次,,3150,2092,41,999,105,0,9,0,0,1,8,1,8,50000,1,9,50,,,,,,,
37240,s==4|快速作战,s==7|快速作战12次,,3150,2092,41,999,105,0,12,0,0,1,8,1,8,80000,1,9,50,,,,,,,
37260,s==4|快速作战,s==7|快速作战15次,,3150,2092,41,999,105,0,15,0,0,1,8,1,8,100000,1,9,50,,,,,,,
37280,s==4|快速作战,s==7|快速作战20次,,3150,2092,41,999,105,0,20,0,0,1,8,1,8,150000,1,9,50,,,,,,,
37300,s==4|军团发展,s==6|军团捐献1次,,3150,1460,1,40,108,0,1,0,0,1,7,1,8,20000,2,3008,3,,,,,,,
37320,s==4|军团发展,s==6|军团捐献3次,,3150,1460,1,40,108,0,3,0,0,1,7,1,8,30000,2,3008,3,,,,,,,
37340,s==4|军团发展,s==6|军团捐献5次,,3150,1460,1,40,108,0,5,0,0,1,7,1,8,50000,2,3008,3,,,,,,,
37360,s==4|军团发展,s==8|军团副本挑战2次,,3150,1470,1,40,107,0,2,0,0,1,7,1,8,80000,2,3008,3,,,,,,,
37380,s==4|军团发展,s==8|军团副本挑战5次,,3150,1470,1,40,107,0,5,0,0,1,7,1,8,100000,2,3008,3,,,,,,,
37400,s==4|军团发展,s==9|军团副本挑战10次,,3150,1470,1,40,107,0,10,0,0,1,7,1,8,150000,2,3008,5,,,,,,,
37420,s==4|军团发展,s==6|军团捐献1次,,3150,1460,41,999,108,0,1,0,0,1,7,1,8,20000,2,3008,1,,,,,,,
37440,s==4|军团发展,s==6|军团捐献3次,,3150,1460,41,999,108,0,3,0,0,1,7,1,8,30000,2,3008,1,,,,,,,
37460,s==4|军团发展,s==6|军团捐献5次,,3150,1460,41,999,108,0,5,0,0,1,7,1,8,50000,2,3008,2,,,,,,,
37480,s==4|军团发展,s==8|军团敌将挑战2次,,3150,1470,41,999,107,0,2,0,0,1,7,1,8,80000,2,3008,2,,,,,,,
37500,s==4|军团发展,s==8|军团敌将挑战5次,,3150,1470,41,999,107,0,5,0,0,1,7,1,8,100000,2,3008,2,,,,,,,
37520,s==4|军团发展,s==9|军团敌将挑战10次,,3150,1470,41,999,107,0,10,0,0,1,7,1,8,150000,2,3008,2,,,,,,,
37540,s==4|福利礼包,s==6|全民福利礼包,,3150,0,1,40,520,4000,1,0,0,1,4,,,,,,,,,,,,,
37560,s==4|福利礼包,s==8|vip1半价礼包,,3150,0,1,40,520,4010,1,0,0,1,4,,,,,,,,,,,,,
37580,s==4|福利礼包,s==6|全民半价礼包,,3150,0,1,40,520,4020,1,0,0,1,4,,,,,,,,,,,,,
37600,s==4|福利礼包,s==6|全民福利礼包,,3150,0,41,999,520,4030,1,0,0,1,4,,,,,,,,,,,,,
37620,s==4|福利礼包,s==8|vip1半价礼包,,3150,0,41,999,520,4040,1,0,0,1,4,,,,,,,,,,,,,
37640,s==4|福利礼包,s==6|全民半价礼包,,3150,0,41,999,520,4050,1,0,0,1,4,,,,,,,,,,,,,
37660,s==4|福利领取,s==4|登录1次,,3150,0,1,999,101,0,1,0,0,2,1,1,9,150,2,1003,1,,,,,,,
37680,s==4|福利领取,s==10|开服累充2000元宝,,3150,1930,1,40,525,0,200,0,0,2,1,1,9,150,2,1006,1000,,,,,,,
37700,s==4|福利领取,s==10|累计充值2000元宝,,3150,1930,41,999,510,0,200,0,0,2,1,1,9,400,2,1027,50,,,,,,,
37720,s==4|试炼冒险,s==8|通天塔达到10层,,3150,1130,1,40,308,0,10,0,0,2,5,1,8,20000,2,1005,2,,,,,,,
37740,s==4|试炼冒险,s==8|通天塔达到15层,,3150,1130,1,40,308,0,15,0,0,2,5,1,8,30000,2,1005,2,,,,,,,
37760,s==4|试炼冒险,s==8|通天塔达到20层,,3150,1130,1,40,308,0,20,0,0,2,5,1,8,50000,2,4010,1,,,,,,,
37780,s==4|试炼冒险,s==8|通天塔达到30层,,3150,1130,1,40,308,0,30,0,0,2,5,1,8,80000,2,1005,2,,,,,,,
37800,s==4|试炼冒险,s==8|通天塔达到40层,,3150,1130,1,40,308,0,40,0,0,2,5,1,8,100000,2,1005,2,,,,,,,
37820,s==4|试炼冒险,s==8|通天塔达到50层,,3150,1130,1,40,308,0,50,0,0,2,5,1,8,150000,2,4020,1,,,,,,,
37840,s==4|试炼冒险,s==13|挑战或扫荡通天塔任意层3次,,3150,1130,41,999,106,0,3,0,0,2,5,1,8,20000,1,9,50,,,,,,,
37860,s==4|试炼冒险,s==13|挑战或扫荡通天塔任意层6次,,3150,1130,41,999,106,0,6,0,0,2,5,1,8,30000,1,9,50,,,,,,,
37880,s==4|试炼冒险,s==13|挑战或扫荡通天塔任意层9次,,3150,1130,41,999,106,0,9,0,0,2,5,1,8,50000,1,9,50,,,,,,,
37900,s==4|试炼冒险,s==14|挑战或扫荡通天塔任意层12次,,3150,1130,41,999,106,0,12,0,0,2,5,1,8,80000,1,9,50,,,,,,,
37920,s==4|试炼冒险,s==14|挑战或扫荡通天塔任意层15次,,3150,1130,41,999,106,0,15,0,0,2,5,1,8,100000,1,9,50,,,,,,,
37940,s==4|试炼冒险,s==14|挑战或扫荡通天塔任意层20次,,3150,1130,41,999,106,0,20,0,0,2,5,1,8,100000,1,9,50,,,,,,,
37960,s==4|幸运招将,s==7|普通寻访10次,,3150,1640,1,40,403,1,10,0,0,2,6,1,8,20000,2,1001,50,,,,,,,
37980,s==4|幸运招将,s==7|普通寻访20次,,3150,1640,1,40,403,1,20,0,0,2,6,1,8,30000,2,1006,80,,,,,,,
38000,s==4|幸运招将,s==6|高级寻访5次,,3150,1640,1,40,403,3,5,0,0,2,6,1,8,50000,2,1001,80,,,,,,,
38020,s==4|幸运招将,s==7|高级寻访10次,,3150,1640,1,40,403,3,10,0,0,2,6,1,8,80000,2,1006,100,,,,,,,
38040,s==4|幸运招将,s==7|高级寻访20次,,3150,1640,1,40,403,3,20,0,0,2,6,1,8,100000,2,1001,150,,,,,,,
38060,s==4|幸运招将,s==7|高级寻访40次,,3150,1640,1,40,403,3,40,0,0,2,6,1,8,100000,2,1006,200,,,,,,,
38080,s==4|幸运招将,s==7|普通寻访10次,,3150,1640,41,999,403,1,10,0,0,2,6,1,8,20000,2,3003,5,,,,,,,
38100,s==4|幸运招将,s==7|普通寻访20次,,3150,1640,41,999,403,1,20,0,0,2,6,1,8,30000,2,3003,5,,,,,,,
38120,s==4|幸运招将,s==6|高级寻访5次,,3150,1640,41,999,403,3,5,0,0,2,6,1,8,50000,2,3003,5,,,,,,,
38140,s==4|幸运招将,s==7|高级寻访10次,,3150,1640,41,999,403,3,10,0,0,2,6,1,8,80000,2,3003,5,,,,,,,
38160,s==4|幸运招将,s==7|高级寻访20次,,3150,1640,41,999,403,3,20,0,0,2,6,1,8,100000,2,3003,5,,,,,,,
38180,s==4|幸运招将,s==7|高级寻访40次,,3150,1640,41,999,403,3,40,0,0,2,6,1,8,100000,2,3003,5,,,,,,,
38200,s==4|福利礼包,s==6|全民福利礼包,,3150,0,1,40,520,4060,1,,0,2,4,,,,,,,,,,,,,
38220,s==4|福利礼包,s==8|vip2半价礼包,,3150,0,1,40,520,4070,1,0,0,2,4,,,,,,,,,,,,,
38240,s==4|福利礼包,s==6|全民半价礼包,,3150,0,1,40,520,4080,1,0,0,2,4,,,,,,,,,,,,,
38260,s==4|福利礼包,s==6|全民福利礼包,,3150,0,41,999,520,4090,1,0,0,2,4,,,,,,,,,,,,,
38280,s==4|福利礼包,s==8|vip2半价礼包,,3150,0,41,999,520,4100,1,0,0,2,4,,,,,,,,,,,,,
38300,s==4|福利礼包,s==6|全民半价礼包,,3150,0,41,999,520,4110,1,0,0,2,4,,,,,,,,,,,,,
38320,s==4|福利领取,s==4|登录1次,,3150,0,1,999,101,0,1,0,0,3,1,1,9,200,2,1005,5,,,,,,,
38340,s==4|福利领取,s==10|开服累充5000元宝,,3150,1930,1,40,525,0,500,0,0,3,1,1,9,1500,2,1014,1,,,,,,,
38360,s==4|福利领取,s==10|累计充值5000元宝,,3150,1930,41,999,510,0,500,0,0,3,1,1,9,1000,2,1076,3,,,,,,,
38380,s==4|校场风云,s==6|校场比武5次,,3150,1110,1,40,104,0,5,0,0,3,2,1,8,20000,2,1005,2,,,,,,,
38400,s==4|校场风云,s==7|校场比武10次,,3150,1110,1,40,104,0,10,0,0,3,2,1,8,30000,2,1007,1,,,,,,,
38420,s==4|校场风云,s==7|校场比武15次,,3150,1110,1,40,104,0,15,0,0,3,2,1,8,50000,2,1005,3,,,,,,,
38440,s==4|校场风云,s==7|校场比武20次,,3150,1110,1,40,104,0,20,0,0,3,2,1,8,80000,2,1007,2,,,,,,,
38460,s==4|校场风云,s==7|校场比武30次,,3150,1110,1,40,104,0,30,0,0,3,2,1,8,100000,2,1005,5,,,,,,,
38480,s==4|校场风云,s==7|校场比武40次,,3150,1110,1,40,104,0,40,0,0,3,2,1,8,100000,2,1007,2,,,,,,,
38500,s==4|校场风云,s==6|校场比武5次,,3150,1110,41,999,104,0,5,0,0,3,2,1,8,20000,1,9,50,,,,,,,
38520,s==4|校场风云,s==7|校场比武10次,,3150,1110,41,999,104,0,10,0,0,3,2,1,8,30000,1,9,50,,,,,,,
38540,s==4|校场风云,s==7|校场比武15次,,3150,1110,41,999,104,0,15,0,0,3,2,1,8,50000,1,9,50,,,,,,,
38560,s==4|校场风云,s==7|校场比武20次,,3150,1110,41,999,104,0,20,0,0,3,2,1,8,80000,1,9,50,,,,,,,
38580,s==4|校场风云,s==7|校场比武30次,,3150,1110,41,999,104,0,30,0,0,3,2,1,8,100000,1,9,50,,,,,,,
38600,s==4|校场风云,s==7|校场比武40次,,3150,1110,41,999,104,0,40,0,0,3,2,1,8,100000,1,9,50,,,,,,,
38620,s==4|融合生辉,s==8|合成1个5星武将,,3150,1630,1,40,519,5,1,0,0,3,3,1,8,20000,2,1019,2,,,,,,,
38640,s==4|融合生辉,s==8|合成2个5星武将,,3150,1630,1,40,519,5,2,0,0,3,3,1,8,30000,2,1019,3,,,,,,,
38660,s==4|融合生辉,s==8|合成3个5星武将,,3150,1630,1,40,519,5,3,0,0,3,3,1,8,50000,2,1019,4,,,,,,,
38680,s==4|融合生辉,s==8|合成4个5星武将,,3150,1630,1,40,519,5,4,0,0,3,3,1,8,80000,2,1019,5,,,,,,,
38700,s==4|融合生辉,s==8|合成1个6星武将,,3150,1630,1,40,519,6,1,0,0,3,3,1,8,100000,2,1019,6,,,,,,,
38720,s==4|融合生辉,s==8|合成2个6星武将,,3150,1630,1,40,519,6,2,0,0,3,3,1,8,100000,2,1019,8,,,,,,,
38740,s==4|融合生辉,s==8|合成1个5星武将,,3150,1630,41,999,519,5,1,0,0,3,3,1,8,20000,2,3008,3,,,,,,,
38760,s==4|融合生辉,s==8|合成2个5星武将,,3150,1630,41,999,519,5,2,0,0,3,3,1,8,30000,2,3008,3,,,,,,,
38780,s==4|融合生辉,s==8|合成3个5星武将,,3150,1630,41,999,519,5,3,0,0,3,3,1,8,50000,2,3008,3,,,,,,,
38800,s==4|融合生辉,s==8|合成4个5星武将,,3150,1630,41,999,519,5,4,0,0,3,3,1,8,80000,2,3008,3,,,,,,,
38820,s==4|融合生辉,s==8|合成1个6星武将,,3150,1630,41,999,519,6,1,0,0,3,3,1,8,100000,2,3008,3,,,,,,,
38840,s==4|融合生辉,s==8|合成2个6星武将,,3150,0,41,999,519,6,2,0,0,3,3,1,8,100000,2,3008,5,,,,,,,
38860,s==4|福利礼包,s==6|全民福利礼包,,3150,0,1,40,520,4120,1,0,0,3,4,,,,,,,,,,,,,
38880,s==4|福利礼包,s==8|vip3半价礼包,,3150,0,1,40,520,4130,1,0,0,3,4,,,,,,,,,,,,,
38900,s==4|福利礼包,s==6|全民半价礼包,,3150,0,1,40,520,4140,1,0,0,3,4,,,,,,,,,,,,,
38920,s==4|福利礼包,s==6|全民福利礼包,,3150,0,41,999,520,4150,1,0,0,3,4,,,,,,,,,,,,,
38940,s==4|福利礼包,s==8|vip3半价礼包,,3150,0,41,999,520,4160,1,0,0,3,4,,,,,,,,,,,,,
38960,s==4|福利礼包,s==6|全民半价礼包,,3150,0,41,999,520,4170,1,0,0,3,4,,,,,,,,,,,,,
38980,s==4|福利领取,s==4|登录1次,,3150,0,1,40,101,0,1,0,0,4,1,1,9,300,2,1019,1,,,,,,,
39000,s==4|福利领取,s==4|登录1次,,3150,0,41,999,101,0,1,0,0,4,1,1,9,300,2,1019,5,,,,,,,
39020,s==4|福利领取,s==11|开服累充10000元宝,,3150,1930,1,40,525,0,1000,0,0,4,1,1,9,2200,2,1004,1,,,,,,,
39040,s==4|福利领取,s==11|累计充值10000元宝,,3150,1930,41,999,510,0,1000,0,0,4,1,1,9,2200,2,1474,1,,,,,,,
39060,s==4|奇遇之路,s==9|接取10个奇遇任务,,3150,2091,1,40,110,0,10,0,0,4,11,1,8,20000,2,1019,2,,,,,,,
39080,s==4|奇遇之路,s==9|接取20个奇遇任务,,3150,2091,1,40,110,0,20,0,0,4,11,1,8,40000,2,1019,2,,,,,,,
39100,s==4|奇遇之路,s==9|接取30个奇遇任务,,3150,2091,1,40,110,0,30,0,0,4,11,1,8,60000,2,1019,2,,,,,,,
39120,s==4|奇遇之路,s==9|接取40个奇遇任务,,3150,2091,1,40,110,0,40,0,0,4,11,1,8,80000,2,1019,4,,,,,,,
39140,s==4|奇遇之路,s==11|接取5个紫以上奇遇任务,,3150,2091,1,40,212,4,5,0,0,4,11,1,8,100000,2,1019,4,,,,,,,
39160,s==4|奇遇之路,s==12|接取10个紫以上奇遇任务,,3150,2091,1,40,212,4,10,0,0,4,11,1,8,120000,2,1019,4,,,,,,,
39180,s==4|奇遇之路,s==9|接取10个奇遇任务,,3150,2091,41,999,110,0,10,0,0,4,11,1,8,20000,1,9,60,,,,,,,
39200,s==4|奇遇之路,s==9|接取20个奇遇任务,,3150,2091,41,999,110,0,20,0,0,4,11,1,8,40000,1,9,60,,,,,,,
39220,s==4|奇遇之路,s==9|接取30个奇遇任务,,3150,2091,41,999,110,0,30,0,0,4,11,1,8,60000,1,9,60,,,,,,,
39240,s==4|奇遇之路,s==9|接取40个奇遇任务,,3150,2091,41,999,110,0,40,0,0,4,11,1,8,80000,1,9,60,,,,,,,
39260,s==4|奇遇之路,s==11|接取5个紫以上奇遇任务,,3150,2091,41,999,212,4,5,0,0,4,11,1,8,100000,1,9,60,,,,,,,
39280,s==4|奇遇之路,s==12|接取10个紫以上奇遇任务,,3150,2091,41,999,212,4,10,0,0,4,11,1,8,120000,1,9,60,,,,,,,
39300,s==4|奇遇任务,s==8|刷新5次奇遇任务,,3150,2091,1,40,511,0,5,0,0,4,12,1,8,20000,2,1027,5,,,,,,,
39320,s==4|奇遇任务,s==9|刷新10次奇遇任务,,3150,2091,1,40,511,0,10,0,0,4,12,1,8,40000,2,1027,10,,,,,,,
39340,s==4|奇遇任务,s==9|刷新15次奇遇任务,,3150,2091,1,40,511,0,15,0,0,4,12,1,8,60000,2,1027,10,,,,,,,
39360,s==4|奇遇任务,s==9|刷新20次奇遇任务,,3150,2091,1,40,511,0,20,0,0,4,12,1,8,80000,2,1027,10,,,,,,,
39380,s==4|奇遇任务,s==9|刷新30次奇遇任务,,3150,2091,1,40,511,0,30,0,0,4,12,1,8,100000,2,1027,15,,,,,,,
39400,s==4|奇遇任务,s==9|刷新40次奇遇任务,,3150,2091,1,40,511,0,40,0,0,4,12,1,8,120000,2,1027,15,,,,,,,
39420,s==4|奇遇任务,s==8|刷新5次奇遇任务,,3150,2091,41,999,511,0,5,0,0,4,12,1,8,20000,2,3004,5,,,,,,,
39440,s==4|奇遇任务,s==9|刷新10次奇遇任务,,3150,2091,41,999,511,0,10,0,0,4,12,1,8,40000,2,3004,5,,,,,,,
39460,s==4|奇遇任务,s==9|刷新15次奇遇任务,,3150,2091,41,999,511,0,15,0,0,4,12,1,8,60000,2,3004,5,,,,,,,
39480,s==4|奇遇任务,s==9|刷新20次奇遇任务,,3150,2091,41,999,511,0,20,0,0,4,12,1,8,80000,2,3004,5,,,,,,,
39500,s==4|奇遇任务,s==9|刷新30次奇遇任务,,3150,2091,41,999,511,0,30,0,0,4,12,1,8,100000,2,3004,5,,,,,,,
39520,s==4|奇遇任务,s==9|刷新40次奇遇任务,,3150,2091,41,999,511,0,40,0,0,4,12,1,8,120000,2,3004,5,,,,,,,
39540,s==4|福利礼包,s==6|全民福利礼包,,3150,0,1,40,520,4180,1,0,0,4,4,,,,,,,,,,,,,
39560,s==4|福利礼包,s==6|全民福利礼包,,3150,0,41,999,520,4210,1,0,0,4,4,,,,,,,,,,,,,
39580,s==4|福利礼包,s==8|vip4半价礼包,,3150,0,1,999,520,4190,1,0,0,4,4,,,,,,,,,,,,,
39600,s==4|福利礼包,s==6|全民半价礼包,,3150,0,1,999,520,4200,1,0,0,4,4,,,,,,,,,,,,,
39620,s==4|福利领取,s==4|登录1次,,3150,0,1,999,101,0,1,0,0,5,1,1,9,300,2,2511,1,,,,,,,
39640,s==4|福利领取,s==11|开服累充20000元宝,,3150,1930,1,40,525,0,2000,0,0,5,1,1,9,3000,2,1006,6000,,,,,,,
39660,s==4|福利领取,s==11|累计充值20000元宝,,3150,1930,41,999,510,0,2000,0,0,5,1,1,9,3000,2,1006,6000,,,,,,,
39680,s==4|失落神兵,s==6|解锁3件神兵,,3150,1890,1,40,528,0,3,0,0,5,13,1,8,20000,2,1027,10,,,,,,,
39700,s==4|失落神兵,s==6|解锁5件神兵,,3150,1890,1,40,528,0,5,0,0,5,13,1,8,40000,2,1027,10,,,,,,,
39720,s==4|失落神兵,s==8|神兵等级达到1级,,3150,1890,1,40,529,0,1,0,0,5,13,1,8,60000,2,1027,15,,,,,,,
39740,s==4|失落神兵,s==8|神兵等级达到2级,,3150,1890,1,40,529,0,2,0,0,5,13,1,8,80000,2,1027,15,,,,,,,
39760,s==4|失落神兵,s==8|神兵等级达到3级,,3150,1890,1,40,529,0,3,0,0,5,13,1,8,100000,2,1027,20,,,,,,,
39780,s==4|失落神兵,s==8|神兵等级达到4级,,3150,1890,     ,40,529,0,4,0,0,5,13,1,8,120000,2,1027,25,,,,,,,
39800,s==4|失落神兵,s==8|进行5次神兵升级,,3150,1890,41,999,512,0,5,0,0,5,13,1,8,20000,1,9,60,,,,,,,
39820,s==4|失落神兵,s==9|进行10次神兵升级,,3150,1890,41,999,512,0,10,0,0,5,13,1,8,40000,1,9,60,,,,,,,
39840,s==4|失落神兵,s==6|合成1次将印,,3150,1100,41,999,209,0,1,0,0,5,13,1,8,60000,1,9,60,,,,,,,
39860,s==4|失落神兵,s==6|合成2次将印,,3150,1100,41,999,209,0,2,0,0,5,13,1,8,80000,1,9,60,,,,,,,
39880,s==4|失落神兵,s==6|合成3次将印,,3150,1100,41,999,209,0,3,0,0,5,13,1,8,100000,1,9,60,,,,,,,
39900,s==4|失落神兵,s==6|合成4次将印,,3150,1100,41,999,209,0,4,0,0,5,13,1,8,120000,1,9,60,,,,,,,
39920,s==4|级级攀升,s==9|玩家等级达到10级,,3150,1650,1,41,201,0,10,0,0,5,18,1,8,20000,2,3008,3,,,,,,,
39940,s==4|级级攀升,s==9|玩家等级达到20级,,3150,1650,1,41,201,0,20,0,0,5,18,1,8,40000,2,3008,3,,,,,,,
39960,s==4|级级攀升,s==9|玩家等级达到30级,,3150,1650,1,41,201,0,30,0,0,5,18,1,8,60000,2,3008,3,,,,,,,
39980,s==4|级级攀升,s==9|玩家等级达到40级,,3150,1650,1,41,201,0,40,0,0,5,18,1,8,80000,2,3008,3,,,,,,,
40000,s==4|级级攀升,s==9|玩家等级达到45级,,3150,1650,1,41,201,0,45,0,0,5,18,1,8,100000,2,3008,3,,,,,,,
