id,level,adventureMax,minDrops-type-1,minDrops-id-1,minDrops-value-1,minDrops-type-2,minDrops-id-2,minDrops-value-2,minDrops-type-3,minDrops-id-3,minDrops-value-3,minDrops-type-4,minDrops-id-4,minDrops-value-4,itemDrop,passAwards-type-1,passAwards-id-1,passAwards-value-1,passAwards-type-2,passAwards-id-2,passAwards-value-2,passAwards-type-3,passAwards-id-3,passAwards-value-3,passAwards-type-4,passAwards-id-4,passAwards-value-4,passAwards-type-5,passAwards-id-5,passAwards-value-5,passAwards-type-6,passAwards-id-6,passAwards-value-6,battle,
692,227,24200,1,2,2310,1,10,2326,1,8,2501,1,11,17,16,1,2,46200,1,10,46520,1,8,37515,1,11,600,2,1001,35,2,1002,1,692,
693,227,24200,1,2,2320,1,10,2336,1,8,2511,1,11,17,16,1,2,46400,1,10,46720,1,8,37665,1,11,600,2,1001,35,2,1002,1,693,
694,229,24200,1,2,2320,1,10,2336,1,8,2511,1,11,17,16,1,2,46400,1,10,46720,1,8,37665,1,11,600,2,1001,35,2,1002,1,694,
695,229,24200,1,2,2320,1,10,2336,1,8,2511,1,11,17,16,1,2,46400,1,10,46720,1,8,37665,1,11,600,2,1001,35,2,1002,1,695,
696,229,24200,1,2,2330,1,10,2346,1,8,2521,1,11,17,16,1,2,46600,1,10,46920,1,8,37815,1,11,600,2,1001,35,2,1002,1,696,
697,229,24200,1,2,2330,1,10,2346,1,8,2521,1,11,17,16,1,2,46600,1,10,46920,1,8,37815,1,11,600,2,1001,35,2,1002,1,697,
698,229,24200,1,2,2330,1,10,2346,1,8,2521,1,11,17,16,1,2,46600,1,10,46920,1,8,37815,1,11,600,2,1001,35,2,1002,1,698,
699,229,24200,1,2,2340,1,10,2356,1,8,2531,1,11,17,16,1,2,46800,1,10,47120,1,8,37965,1,11,600,2,1001,35,2,1002,1,699,
700,231,24200,1,2,2340,1,10,2356,1,8,2531,1,11,17,16,1,2,46800,1,10,47120,1,8,37965,1,11,600,2,1001,35,2,1002,1,700,
701,231,24200,1,2,2340,1,10,2356,1,8,2531,1,11,18,16,1,2,46800,1,10,47120,1,8,37965,1,11,600,2,1001,35,2,1002,1,701,
702,231,24200,1,2,2350,1,10,2366,1,8,2541,1,11,18,16,1,2,47000,1,10,47320,1,8,38115,1,11,600,2,1001,35,2,1002,1,702,
703,231,24200,1,2,2350,1,10,2366,1,8,2541,1,11,18,16,1,2,47000,1,10,47320,1,8,38115,1,11,600,2,1001,35,2,1002,1,703,
704,231,24200,1,2,2350,1,10,2366,1,8,2541,1,11,18,16,1,2,47000,1,10,47320,1,8,38115,1,11,600,2,1001,35,2,1002,1,704,
705,231,24200,1,2,2360,1,10,2376,1,8,2551,1,11,18,16,1,2,47200,1,10,47520,1,8,38265,1,11,600,2,1001,35,2,1002,1,705,
706,233,24200,1,2,2360,1,10,2376,1,8,2551,1,11,18,16,1,2,47200,1,10,47520,1,8,38265,1,11,600,2,1001,35,2,1002,1,706,
707,233,24200,1,2,2360,1,10,2376,1,8,2551,1,11,18,16,1,2,47200,1,10,47520,1,8,38265,1,11,600,2,1001,35,2,1002,1,707,
708,233,24200,1,2,2370,1,10,2386,1,8,2561,1,11,18,16,1,2,47400,1,10,47720,1,8,38415,1,11,600,2,1001,35,2,1002,1,708,
709,233,24200,1,2,2370,1,10,2386,1,8,2561,1,11,18,16,1,2,47400,1,10,47720,1,8,38415,1,11,600,2,1001,35,2,1002,1,709,
710,233,24200,1,2,2370,1,10,2386,1,8,2561,1,11,18,16,1,2,47400,1,10,47720,1,8,38415,1,11,600,2,1001,35,2,1002,1,710,
711,233,24200,1,2,2380,1,10,2396,1,8,2571,1,11,18,16,1,2,47600,1,10,47920,1,8,38565,1,11,600,2,1001,35,2,1002,1,711,
712,235,24200,1,2,2380,1,10,2396,1,8,2571,1,11,18,16,1,2,47600,1,10,47920,1,8,38565,1,11,600,2,1001,35,2,1002,1,712,
713,235,24200,1,2,2380,1,10,2396,1,8,2571,1,11,18,16,1,2,47600,1,10,47920,1,8,38565,1,11,600,2,1001,35,2,1002,1,713,
714,235,24200,1,2,2390,1,10,2406,1,8,2581,1,11,18,16,1,2,47800,1,10,48120,1,8,38715,1,11,600,2,1001,35,2,1002,1,714,
715,235,24200,1,2,2390,1,10,2406,1,8,2581,1,11,18,16,1,2,47800,1,10,48120,1,8,38715,1,11,600,2,1001,35,2,1002,1,715,
716,235,24200,1,2,2390,1,10,2406,1,8,2581,1,11,18,16,1,2,47800,1,10,48120,1,8,38715,1,11,600,2,1001,35,2,1002,1,716,
717,235,24200,1,2,2400,1,10,2416,1,8,2591,1,11,18,16,1,2,48000,1,10,48320,1,8,38865,1,11,600,2,1001,35,2,1002,1,717,
718,237,24200,1,2,2400,1,10,2416,1,8,2591,1,11,18,16,1,2,48000,1,10,48320,1,8,38865,1,11,600,2,1001,35,2,1002,1,718,
719,237,24200,1,2,2400,1,10,2416,1,8,2591,1,11,18,16,1,2,48000,1,10,48320,1,8,38865,1,11,600,2,1001,35,2,1002,1,719,
720,237,24200,1,2,2410,1,10,2426,1,8,2601,1,11,18,16,1,2,48200,1,10,48520,1,8,39015,1,11,600,2,1001,35,2,1002,1,720,
721,237,24200,1,2,2410,1,10,2426,1,8,2601,1,11,18,16,1,2,48200,1,10,48520,1,8,39015,1,11,600,2,1001,35,2,1002,1,721,
722,237,24200,1,2,2410,1,10,2426,1,8,2601,1,11,18,16,1,2,48200,1,10,48520,1,8,39015,1,11,600,2,1001,35,2,1002,1,722,
723,237,24200,1,2,2420,1,10,2436,1,8,2611,1,11,18,16,1,2,48400,1,10,48720,1,8,39165,1,11,600,2,1001,35,2,1002,1,723,
724,239,24200,1,2,2420,1,10,2436,1,8,2611,1,11,18,16,1,2,48400,1,10,48720,1,8,39165,1,11,600,2,1001,35,2,1002,1,724,
725,239,24200,1,2,2420,1,10,2436,1,8,2611,1,11,18,16,1,2,48400,1,10,48720,1,8,39165,1,11,600,2,1001,35,2,1002,1,725,
726,239,24200,1,2,2430,1,10,2446,1,8,2621,1,11,18,16,1,2,48600,1,10,48920,1,8,39315,1,11,600,2,1001,35,2,1002,1,726,
727,239,24200,1,2,2430,1,10,2446,1,8,2621,1,11,18,16,1,2,48600,1,10,48920,1,8,39315,1,11,600,2,1001,35,2,1002,1,727,
728,239,24200,1,2,2430,1,10,2446,1,8,2621,1,11,18,16,1,2,48600,1,10,48920,1,8,39315,1,11,600,2,1001,35,2,1002,1,728,
729,239,24200,1,2,2440,1,10,2456,1,8,2631,1,11,18,16,1,2,48800,1,10,49120,1,8,39465,1,11,600,2,1001,35,2,1002,1,729,
730,241,24200,1,2,2440,1,10,2456,1,8,2631,1,11,18,16,1,2,48800,1,10,49120,1,8,39465,1,11,600,2,1001,35,2,1002,1,730,
731,241,24200,1,2,2440,1,10,2456,1,8,2631,1,11,18,16,1,2,48800,1,10,49120,1,8,39465,1,11,600,2,1001,35,2,1002,1,731,
732,241,24200,1,2,2450,1,10,2466,1,8,2641,1,11,18,16,1,2,49000,1,10,49320,1,8,39615,1,11,600,2,1001,35,2,1002,1,732,
733,241,24200,1,2,2450,1,10,2466,1,8,2641,1,11,18,16,1,2,49000,1,10,49320,1,8,39615,1,11,600,2,1001,35,2,1002,1,733,
734,241,24200,1,2,2450,1,10,2466,1,8,2641,1,11,18,16,1,2,49000,1,10,49320,1,8,39615,1,11,600,2,1001,35,2,1002,1,734,
735,241,24200,1,2,2460,1,10,2476,1,8,2651,1,11,18,16,1,2,49200,1,10,49520,1,8,39765,1,11,600,2,1001,35,2,1002,1,735,
736,243,24200,1,2,2460,1,10,2476,1,8,2651,1,11,18,16,1,2,49200,1,10,49520,1,8,39765,1,11,600,2,1001,35,2,1002,1,736,
737,243,24200,1,2,2460,1,10,2476,1,8,2651,1,11,18,16,1,2,49200,1,10,49520,1,8,39765,1,11,600,2,1001,35,2,1002,1,737,
738,243,24200,1,2,2470,1,10,2486,1,8,2661,1,11,18,16,1,2,49400,1,10,49720,1,8,39915,1,11,600,2,1001,35,2,1002,1,738,
739,243,24200,1,2,2470,1,10,2486,1,8,2661,1,11,18,16,1,2,49400,1,10,49720,1,8,39915,1,11,600,2,1001,35,2,1002,1,739,
740,243,24200,1,2,2470,1,10,2486,1,8,2661,1,11,18,16,1,2,49400,1,10,49720,1,8,39915,1,11,600,2,1001,35,2,1002,1,740,
741,243,24200,1,2,2480,1,10,2496,1,8,2671,1,11,18,16,1,2,49600,1,10,49920,1,8,40065,1,11,600,2,1001,35,2,1002,1,741,
742,245,24200,1,2,2480,1,10,2496,1,8,2671,1,11,18,16,1,2,49600,1,10,49920,1,8,40065,1,11,600,2,1001,35,2,1002,1,742,
743,245,24200,1,2,2480,1,10,2496,1,8,2671,1,11,18,16,1,2,49600,1,10,49920,1,8,40065,1,11,600,2,1001,35,2,1002,1,743,
744,245,24200,1,2,2490,1,10,2506,1,8,2681,1,11,18,16,1,2,49800,1,10,50120,1,8,40215,1,11,600,2,1001,35,2,1002,1,744,
745,245,24200,1,2,2490,1,10,2506,1,8,2681,1,11,18,16,1,2,49800,1,10,50120,1,8,40215,1,11,600,2,1001,35,2,1002,1,745,
746,245,24200,1,2,2490,1,10,2506,1,8,2681,1,11,18,16,1,2,49800,1,10,50120,1,8,40215,1,11,600,2,1001,35,2,1002,1,746,
747,245,24200,1,2,2500,1,10,2516,1,8,2691,1,11,18,16,1,2,50000,1,10,50320,1,8,40365,1,11,600,2,1001,35,2,1002,1,747,
748,247,24200,1,2,2500,1,10,2516,1,8,2691,1,11,18,16,1,2,50000,1,10,50320,1,8,40365,1,11,600,2,1001,35,2,1002,1,748,
749,247,24200,1,2,2500,1,10,2516,1,8,2691,1,11,18,16,1,2,50000,1,10,50320,1,8,40365,1,11,600,2,1001,35,2,1002,1,749,
750,247,24200,1,2,2510,1,10,2526,1,8,2701,1,11,18,16,1,2,50200,1,10,50520,1,8,40515,1,11,600,2,1001,35,2,1002,1,750,
751,247,24200,1,2,2510,1,10,2526,1,8,2701,1,11,18,16,1,2,50200,1,10,50520,1,8,40515,1,11,600,2,1001,35,2,1002,1,751,
752,247,24200,1,2,2510,1,10,2526,1,8,2701,1,11,18,16,1,2,50200,1,10,50520,1,8,40515,1,11,600,2,1001,35,2,1002,1,752,
753,247,24200,1,2,2520,1,10,2536,1,8,2711,1,11,18,16,1,2,50400,1,10,50720,1,8,40665,1,11,600,2,1001,35,2,1002,1,753,
754,249,24200,1,2,2520,1,10,2536,1,8,2711,1,11,18,16,1,2,50400,1,10,50720,1,8,40665,1,11,600,2,1001,35,2,1002,1,754,
755,249,24200,1,2,2520,1,10,2536,1,8,2711,1,11,18,16,1,2,50400,1,10,50720,1,8,40665,1,11,600,2,1001,35,2,1002,1,755,
756,249,24200,1,2,2530,1,10,2546,1,8,2721,1,11,18,16,1,2,50600,1,10,50920,1,8,40815,1,11,600,2,1001,35,2,1002,1,756,
757,249,24200,1,2,2530,1,10,2546,1,8,2721,1,11,18,16,1,2,50600,1,10,50920,1,8,40815,1,11,600,2,1001,35,2,1002,1,757,
758,249,24200,1,2,2530,1,10,2546,1,8,2721,1,11,18,16,1,2,50600,1,10,50920,1,8,40815,1,11,600,2,1001,35,2,1002,1,758,
759,249,24200,1,2,2540,1,10,2556,1,8,2731,1,11,18,16,1,2,50800,1,10,51120,1,8,40965,1,11,600,2,1001,35,2,1002,1,759,
760,251,24200,1,2,2540,1,10,2556,1,8,2731,1,11,18,16,1,2,50800,1,10,51120,1,8,40965,1,11,600,2,1001,35,2,1002,1,760,
761,251,24200,1,2,2540,1,10,2556,1,8,2731,1,11,18,16,1,2,50800,1,10,51120,1,8,40965,1,11,600,2,1001,35,2,1002,1,761,
762,251,24200,1,2,2550,1,10,2566,1,8,2741,1,11,18,16,1,2,51000,1,10,51320,1,8,41115,1,11,600,2,1001,35,2,1002,1,762,
763,251,24200,1,2,2550,1,10,2566,1,8,2741,1,11,18,16,1,2,51000,1,10,51320,1,8,41115,1,11,600,2,1001,35,2,1002,1,763,
764,251,24200,1,2,2550,1,10,2566,1,8,2741,1,11,18,16,1,2,51000,1,10,51320,1,8,41115,1,11,600,2,1001,35,2,1002,1,764,
765,251,24200,1,2,2560,1,10,2576,1,8,2751,1,11,18,16,1,2,51200,1,10,51520,1,8,41265,1,11,600,2,1001,35,2,1002,1,765,
766,253,24200,1,2,2560,1,10,2576,1,8,2751,1,11,18,16,1,2,51200,1,10,51520,1,8,41265,1,11,600,2,1001,35,2,1002,1,766,
767,253,24200,1,2,2560,1,10,2576,1,8,2751,1,11,18,16,1,2,51200,1,10,51520,1,8,41265,1,11,600,2,1001,35,2,1002,1,767,
768,253,24200,1,2,2570,1,10,2586,1,8,2761,1,11,18,16,1,2,51400,1,10,51720,1,8,41415,1,11,600,2,1001,35,2,1002,1,768,
769,253,24200,1,2,2570,1,10,2586,1,8,2761,1,11,18,16,1,2,51400,1,10,51720,1,8,41415,1,11,600,2,1001,35,2,1002,1,769,
770,253,24200,1,2,2570,1,10,2586,1,8,2761,1,11,18,16,1,2,51400,1,10,51720,1,8,41415,1,11,600,2,1001,35,2,1002,1,770,
771,253,24200,1,2,2580,1,10,2596,1,8,2771,1,11,18,16,1,2,51600,1,10,51920,1,8,41565,1,11,600,2,1001,35,2,1002,1,771,
772,255,24200,1,2,2580,1,10,2596,1,8,2771,1,11,18,16,1,2,51600,1,10,51920,1,8,41565,1,11,600,2,1001,35,2,1002,1,772,
773,255,24200,1,2,2580,1,10,2596,1,8,2771,1,11,18,16,1,2,51600,1,10,51920,1,8,41565,1,11,600,2,1001,35,2,1002,1,773,
774,255,24200,1,2,2590,1,10,2606,1,8,2781,1,11,18,16,1,2,51800,1,10,52120,1,8,41715,1,11,600,2,1001,35,2,1002,1,774,
775,255,24200,1,2,2590,1,10,2606,1,8,2781,1,11,18,16,1,2,51800,1,10,52120,1,8,41715,1,11,600,2,1001,35,2,1002,1,775,
776,255,24200,1,2,2590,1,10,2606,1,8,2781,1,11,18,16,1,2,51800,1,10,52120,1,8,41715,1,11,600,2,1001,35,2,1002,1,776,
777,255,24200,1,2,2600,1,10,2616,1,8,2791,1,11,18,16,1,2,52000,1,10,52320,1,8,41865,1,11,600,2,1001,35,2,1002,1,777,
778,257,24200,1,2,2600,1,10,2616,1,8,2791,1,11,18,16,1,2,52000,1,10,52320,1,8,41865,1,11,600,2,1001,35,2,1002,1,778,
779,257,24200,1,2,2600,1,10,2616,1,8,2791,1,11,18,16,1,2,52000,1,10,52320,1,8,41865,1,11,600,2,1001,35,2,1002,1,779,
780,257,24200,1,2,2610,1,10,2626,1,8,2801,1,11,18,16,1,2,52200,1,10,52520,1,8,42015,1,11,600,2,1001,35,2,1002,1,780,
781,257,24200,1,2,2610,1,10,2626,1,8,2801,1,11,18,16,1,2,52200,1,10,52520,1,8,42015,1,11,600,2,1001,35,2,1002,1,781,
782,257,24200,1,2,2610,1,10,2626,1,8,2801,1,11,18,16,1,2,52200,1,10,52520,1,8,42015,1,11,600,2,1001,35,2,1002,1,782,
783,257,24200,1,2,2620,1,10,2636,1,8,2811,1,11,18,16,1,2,52400,1,10,52720,1,8,42165,1,11,600,2,1001,35,2,1002,1,783,
784,259,24200,1,2,2620,1,10,2636,1,8,2811,1,11,18,16,1,2,52400,1,10,52720,1,8,42165,1,11,600,2,1001,35,2,1002,1,784,
785,259,24200,1,2,2620,1,10,2636,1,8,2811,1,11,18,16,1,2,52400,1,10,52720,1,8,42165,1,11,600,2,1001,35,2,1002,1,785,
786,259,24200,1,2,2630,1,10,2646,1,8,2821,1,11,18,16,1,2,52600,1,10,52920,1,8,42315,1,11,600,2,1001,35,2,1002,1,786,
787,259,24200,1,2,2630,1,10,2646,1,8,2821,1,11,18,16,1,2,52600,1,10,52920,1,8,42315,1,11,600,2,1001,35,2,1002,1,787,
788,259,24200,1,2,2630,1,10,2646,1,8,2821,1,11,18,16,1,2,52600,1,10,52920,1,8,42315,1,11,600,2,1001,35,2,1002,1,788,
789,259,24200,1,2,2640,1,10,2656,1,8,2831,1,11,18,16,1,2,52800,1,10,53120,1,8,42465,1,11,600,2,1001,35,2,1002,1,789,
790,261,24200,1,2,2640,1,10,2656,1,8,2831,1,11,18,16,1,2,52800,1,10,53120,1,8,42465,1,11,600,2,1001,35,2,1002,1,790,
791,261,24200,1,2,2640,1,10,2656,1,8,2831,1,11,18,16,1,2,52800,1,10,53120,1,8,42465,1,11,600,2,1001,35,2,1002,1,791,
792,261,24200,1,2,2650,1,10,2666,1,8,2841,1,11,18,16,1,2,53000,1,10,53320,1,8,42615,1,11,600,2,1001,35,2,1002,1,792,
793,261,24200,1,2,2650,1,10,2666,1,8,2841,1,11,18,16,1,2,53000,1,10,53320,1,8,42615,1,11,600,2,1001,35,2,1002,1,793,
794,261,24200,1,2,2650,1,10,2666,1,8,2841,1,11,18,16,1,2,53000,1,10,53320,1,8,42615,1,11,600,2,1001,35,2,1002,1,794,
795,261,24200,1,2,2660,1,10,2676,1,8,2851,1,11,18,16,1,2,53200,1,10,53520,1,8,42765,1,11,600,2,1001,35,2,1002,1,795,
796,263,24200,1,2,2660,1,10,2676,1,8,2851,1,11,18,16,1,2,53200,1,10,53520,1,8,42765,1,11,600,2,1001,35,2,1002,1,796,
797,263,24200,1,2,2660,1,10,2676,1,8,2851,1,11,18,16,1,2,53200,1,10,53520,1,8,42765,1,11,600,2,1001,35,2,1002,1,797,
798,263,24200,1,2,2670,1,10,2686,1,8,2861,1,11,18,16,1,2,53400,1,10,53720,1,8,42915,1,11,600,2,1001,35,2,1002,1,798,
799,263,24200,1,2,2670,1,10,2686,1,8,2861,1,11,18,16,1,2,53400,1,10,53720,1,8,42915,1,11,600,2,1001,35,2,1002,1,799,
800,263,24200,1,2,2670,1,10,2686,1,8,2861,1,11,18,16,1,2,53400,1,10,53720,1,8,42915,1,11,600,2,1001,35,2,1002,1,800,
801,263,24200,1,2,2680,1,10,2696,1,8,2871,1,11,19,16,1,2,53600,1,10,53920,1,8,43065,1,11,600,2,1001,35,2,1002,1,801,
802,265,24200,1,2,2680,1,10,2696,1,8,2871,1,11,19,16,1,2,53600,1,10,53920,1,8,43065,1,11,600,2,1001,35,2,1002,1,802,
803,265,24200,1,2,2680,1,10,2696,1,8,2871,1,11,19,16,1,2,53600,1,10,53920,1,8,43065,1,11,600,2,1001,35,2,1002,1,803,
804,265,24200,1,2,2690,1,10,2706,1,8,2881,1,11,19,16,1,2,53800,1,10,54120,1,8,43215,1,11,600,2,1001,35,2,1002,1,804,
805,265,24200,1,2,2690,1,10,2706,1,8,2881,1,11,19,16,1,2,53800,1,10,54120,1,8,43215,1,11,600,2,1001,35,2,1002,1,805,
806,265,24200,1,2,2690,1,10,2706,1,8,2881,1,11,19,16,1,2,53800,1,10,54120,1,8,43215,1,11,600,2,1001,35,2,1002,1,806,
807,265,24200,1,2,2700,1,10,2716,1,8,2891,1,11,19,16,1,2,54000,1,10,54320,1,8,43365,1,11,600,2,1001,35,2,1002,1,807,
