id,subclass,targetclass,name,quality,star,seat,sell,exchange,combine,iconId,warriorSignet,useFuncType,useFuncId,useFuncValue,timeOut,useDesc,pathwayId,suit,property,desc,camp,WeightFirst,boxUseSystemId,
1094,1,,s==14|VÔ HIỆU ĐẠO CỤ,4,,,,,1,1094,,,,,,s==17|Tiến cấp phụ kiện,1092,,,s==53|Dùng để di chuyển binh lực trong công thành lược địa。,,,,
1095,1,,s==31|Địa·Huyền Viên Linh Ngọc (Ngụy),4,,,,,1,1091,,,,,,s==31|Địa·Huyền Viên Linh Ngọc (Ngụy),1095,,,s==104|Có thể dùng để thăng cấp lực lượng địa sát - địa·Huyền Viễn Kiếm， thu nhận sau khi vượt ải Thất Man Loạn,,,,
1096,1,,s==28|Địa·Phục Hy Linh Ngọc (Thục),4,,,,,1,1091,,,,,,s==28|Địa·Phục Hy Linh Ngọc (Thục),1096,,,s==104|Có thể dùng để thăng cấp lực lượng địa sát - địa·Huyền Viễn Kiếm， thu nhận sau khi vượt ải Thất Man Loạn,,,,
1097,1,,s==25|Địa·Nữ Oa Linh Ngọc (Ngô),4,,,,,1,1091,,,,,,s==25|Địa·Nữ Oa Linh Ngọc (Ngô),1097,,,s==104|Có thể dùng để thăng cấp lực lượng địa sát - địa·Huyền Viễn Kiếm， thu nhận sau khi vượt ải Thất Man Loạn,,,,
1098,1,,s==31|Địa·Đông Hoàng Linh Ngọc (Thần),4,,,,,1,1091,,,,,,s==31|Địa·Đông Hoàng Linh Ngọc (Thần),1098,,,s==104|Có thể dùng để thăng cấp lực lượng địa sát - địa·Huyền Viễn Kiếm， thu nhận sau khi vượt ải Thất Man Loạn,,,,
1099,1,,s==29|Địa·Hình Thiên Linh Ngọc (Ma),4,,,,,1,1091,,,,,,s==29|Địa·Hình Thiên Linh Ngọc (Ma),1099,,,s==104|Có thể dùng để thăng cấp lực lượng địa sát - địa·Huyền Viễn Kiếm， thu nhận sau khi vượt ải Thất Man Loạn,,,,
1100,12,,s==12|Đồng Tâm Kết,3,,,1|8|10000,,1,1100,,29,24,,,s==16|Hoạt động đạo cụ,1100,,,s==181|Hoàn thành nhiệm vụ hằng ngày hoạt động Đồng Quách Đài (hoạt động Tâu thị) thu nhận， có thể dùng trong Lăng Lộng Hội Kỳ để lật mở quân cờ， đạt tổ hợp chỉ định sẽ nhận thưởng đạo cụ。,,,,
1101,12,,s==9|Tín Thiếp,4,,,1|8|50000,,1,1101,,29,25,,,s==16|Hoạt động đạo cụ,1101,,,s==155|Mua tại Ngọc Long Đài trong hoạt động Đồng Quách Đài (hoạt động Tâu thị) thu nhận， dùng để tham gia giải lầu Đồng Quách Đài， nhận thưởng đạo cụ ngẫu nhiên。,,,,
1102,1,,s==19|Như Mộng Hương Nang,4,,,2|1078|100,,1,1102,,29,25,,,s==16|Hoạt động đạo cụ,1102,,,s==206|Thu nhận qua giải lầu trong hoạt động Đồng Quách Đài (hoạt động Tâu thị)， có thể dùng để mua đạo cụ trong thương thành mỹ nhân Đồng Quách Đài kỳ này， sau khi hoạt động kết thúc có thể đổi thành Nữ Nhi Hồng。,,,,
1103,1,,s==25|Bảo Thạch Nung Luyện Tinh,4,,,,,1,1103,,29,20,,,s==19|Thăng cấp bảo thạch,1103,,,s==92|Tinh thể kết tinh từ bảo thạch hiếm quý， là đạo cụ cơ bản cần thiết cho thăng cấp bảo thạch。,,,,
1104,1,,s==18|Bảo Thạch Tinh Hoa,5,,,,,1,1104,,29,20,,,s==19|Thăng cấp bảo thạch,1104,,,s==91|Tinh hoa kết tụ từ bảo thạch hiếm quý， là đạo cụ cao cấp cần thiết cho thăng cấp bảo thạch。,,,,
1105,1,,s==19|Tướng Ấn Khóa Thạch,6,,,,,1,1105,,29,8,,,s==13|Khóa ấn tướng,1105,,,s==116|Dùng để khóa thuộc tính và kỹ năng trong hợp thành cao cấp của tướng ấn， sau khi hợp thành tướng ấn sẽ không bị mất。,,1,,
1106,12,,s==15|Vương Nguyên Cơ,5,,,,,1,1106,,18,2,1,,s==15|Mở khóa mỹ nhân,1106,,,s==57|Dùng để mở khóa mỹ nhân Đồng Quách Đài - Vương Nguyên Cơ。,,2,,
1107,12,,s==9|Đổng Bạch,5,,,,,1,1107,,18,1,1,,s==15|Mở khóa mỹ nhân,1106,,,s==51|Dùng để mở khóa mỹ nhân Đồng Quách Đài - Đổng Bạch。,,2,,
1108,1,,s==17|KẾT TINH NGỌC BỘI,4,,,2|1078|100,,1,1108,,29,25,,,s==16|Hoạt động đạo cụ,1102,,,s==206|Thu nhận qua giải lầu trong hoạt động Đồng Quách Đài (hoạt động Tâu thị)， có thể dùng để mua đạo cụ trong thương thành mỹ nhân Đồng Quách Đài kỳ này， sau khi hoạt động kết thúc có thể đổi thành Nữ Nhi Hồng。,,,,
1109,1,,s==18|Tình Nhân Chi Niệm,4,,,2|1078|100,,1,12,,,,,,s==16|Hoạt động đạo cụ,1102,,,s==29|Có thể đổi thành Nữ Nhi Hồng。,,,,
1110,1,,s==8|Phồn Hoa,3,,,1|8|10000,,1,1110,,,,,,s==16|Hoạt động đạo cụ,,,,s==119|Thu nhận khi tham gia hoạt động Kỳ Phúc Thưởng Du， có thể dùng để đổi lấy đạo cụ quý hiếm trong thương thành hoạt động。,,,,
1111,1,,s==10|Kỳ Vận Phù,3,,,1|8|10000,,1,1111,,,,,,s==16|Hoạt động đạo cụ,,,,s==130|Dùng để hoàn thành sao vận trong hoạt động Nguyện Ước Tân Niên， trong thời gian hoạt động có thể thu nhận từ chinh chiến treo máy。,,,,
1112,12,,s==8|Phồn Hoa,5,,,,,1,1110,,,,,,s==16|Hoạt động đạo cụ,,,,s==119|Thu nhận khi tham gia hoạt động Kỳ Phúc Thưởng Du， có thể dùng để đổi lấy đạo cụ quý hiếm trong thương thành hoạt động。,,,,
1113,12,,s==10|Kỳ Vận Phù,5,,,,,1,1111,,,,,,s==16|Hoạt động đạo cụ,,,,s==130|Dùng để hoàn thành sao vận trong hoạt động Nguyện Ước Tân Niên， trong thời gian hoạt động có thể thu nhận từ chinh chiến treo máy。,,,,
1114,12,,s==21|Kinh nghiệm quân đoàn,4,,,,,1,2,,,,,,s==9|Quân Đoàn,,,,s==34|Dùng để nâng cấp cấp độ quân đoàn。,,,,
1115,1,,s==19|Lương Thảo Chiến Mã,4,,,,,1,1115,,29,8,,,s==18|CHIẾN MÃ BỒI DƯỠNG,1115,,,s==86|Có thể dùng để nâng cấp cấp bậc chiến mã， có thể thu nhận tại Đào Viên Du Mục và Mã Ổ。,,,,
1116,1,,s==25|Đan kinh nghiệm trung cấp,5,,,,,1,1116,,,,,,s==19|Nuôi dưỡng thần thú,,,,s==81|Có thể dùng để tăng kinh nghiệm thần thú， mỗi viên kinh nghiệm đan tăng 100 điểm。,,,,
1117,1,,s==23|Đan kinh nghiệm cao cấp,6,,,,,1,1117,,,,,,s==19|Nuôi dưỡng thần thú,,,,s==81|Có thể dùng để tăng kinh nghiệm thần thú， mỗi viên kinh nghiệm đan tăng 200 điểm。,,1,,
1118,1,,s==15|Lệnh Thanh Nang,4,,,1|8|50000,,1,1118,,,,,,s==16|Tuyển mộ sự kiện,1118,,,s==169|Dùng để tham gia hoạt động chiêu mộ trong Ma Tiên Giáng Lâm， có cơ hội nhận Ma·Hoa Đà、 Tạo Hóa Thần Thạch、 Đan Chuyển Sinh Võ Tướng cùng nhiều phần thưởng phong phú khác,,,,
1119,1,,s==10|Phù Cầu Vũ,4,,,1|8|10000,,1,1119,,,,,,s==16|Hoạt động đạo cụ,1119,,,s==111|Dùng để tham gia hoạt động Vũ Mộng Thanh Thảo， mỗi lần tưới nước đều nhận được phần thưởng phong phú khác nhau。,,,,
1120,1,,s==13|Lệnh Quỷ Thần,6,,,1|8|10000,,1,1120,,29,31,,,s==16|Hoạt động đạo cụ,1120,,,s==196|Có thể tham gia thử thách tổ đội trong thử luyện quỷ thần để nhận điểm tích lũy， khi điểm đạt chuẩn có thể nhận Lệnh Quỷ Thần， dùng để rút thăm đại thưởng may mắn trong giao diện Vô Song Ma Tướng。,,,,
1121,1,,s==21|Cánh hoa Anh Đào hồng,4,,,1|8|50000,,1,1121,,29,51,,,s==16|Hoạt động đạo cụ,1121,,,s==121|Cánh hoa anh đào rơi dưới gốc cây tương tư， có thể dùng để đổi lấy đại thưởng bất ngờ trong hoạt động Vũ Mộng Thanh Thảo!,,,,
1122,1,8,s==14|Lệnh Thần Binh,5,,,2|1090|30,,1,1122,,,,,,s==16|Hoạt động đạo cụ,1122,,,s==120|Dùng để tham gia hoạt động Thần Binh Thiên Giáng， thu thập đủ 120 cái để kích hoạt vĩnh viễn Thần Binh - Xích Tiêu Kiếm。,,,,
1123,1,,s==16|Mật Khóa Ma Long,4,,,1|8|50000,,1,1063,,,,,,s==16|Hoạt động đạo cụ,1123,,,s==285|Trong thời gian hoạt động Ma Long Xuất Thế， mỗi ngày nhận 1 cái tại giao diện Tiễn Xuân Hữu Ước， hoặc mua gói quà Ma Long Xuất Thế để nhận。 có thể mở rương kỳ duyên tại giao diện Tiễn Xuân Hữu Ước để nhận thưởng đạo cụ， trong 10 lần mở đầu tiên chắc chắn nhận được 50 mảnh Ma·Triệu Vân,,,,
1124,1,,s==13|Thanh Mai Tửu,4,,,1|8|50000,,1,1124,,29,34,,,s==16|Hoạt động đạo cụ,1124,,,s==145|Có thể thu thập nguyên liệu để chế tạo trong hoạt động Thanh Mai Chử Tửu， dùng trong giao diện Ẩm Tửu Biệt Xuân để nhận thưởng đạo cụ ngẫu nhiên。,,,,
1125,1,,s==9|Thanh Mai,3,,,1|8|10000,,1,1125,,29,33,,,s==16|Hoạt động đạo cụ,1125,,,s==127|Hoàn thành nhiệm vụ hằng ngày trong hoạt động Thanh Mai Chử Tửu thu nhận， là một trong những nguyên liệu chế tạo Thanh Mai Tửu。,,,,
1126,1,,s==9|Hoàng Tửu,3,,,1|8|10000,,1,1126,,29,33,,,s==16|Hoạt động đạo cụ,1126,,,s==127|Hoàn thành nhiệm vụ hằng ngày trong hoạt động Thanh Mai Chử Tửu thu nhận， là một trong những nguyên liệu chế tạo Thanh Mai Tửu。,,,,
1127,1,,s==9|Bình rượu,3,,,1|8|10000,,1,1127,,29,33,,,s==16|Hoạt động đạo cụ,1127,,,s==127|Hoàn thành nhiệm vụ hằng ngày trong hoạt động Thanh Mai Chử Tửu thu nhận， là một trong những nguyên liệu chế tạo Thanh Mai Tửu。,,,,
1128,1,,s==11|Đường trắng,3,,,1|8|10000,,1,1128,,29,33,,,s==16|Hoạt động đạo cụ,1128,,,s==127|Hoàn thành nhiệm vụ hằng ngày trong hoạt động Thanh Mai Chử Tửu thu nhận， là một trong những nguyên liệu chế tạo Thanh Mai Tửu。,,,,
1129,1,,s==12|Phù Đoạt Bảo,5,,,1|8|50000,,1,1129,,,,,,s==16|Hoạt động đạo cụ,1129,,,s==93|Dùng để tham gia hoạt động Thần Binh Đoạt Bảo， rút thăm Lệnh Thần Binh và đại thưởng tinh mỹ。,,,,
1130,12,,s==7|Tâu Thị,5,,,2|1080|80,,1,1130,,18,3,1,,s==15|Mở khóa mỹ nhân,1130,,,s==49|Dùng để mở khóa mỹ nhân Đồng Quách Đài - Tâu Thị。,,,,
1131,1,,s==14|VÔ HIỆU ĐẠO CỤ,5,,,,,1,1085,,29,36,,,s==22|Kích hoạt Tam Quốc Chí,1131,,,s==70|Dùng để kích hoạt Tam Quốc Chí， gia tăng thuộc tính toàn thể võ tướng。,,,,
1132,12,,s==19|Tình Duyên Hổ Phách,4,,,1|8|10000,,1,1132,,,,,,s==16|Hoạt động đạo cụ,1100,,,s==181|Hoàn thành nhiệm vụ hằng ngày hoạt động Đồng Quách Đài (hoạt động Tâu thị) thu nhận， có thể dùng trong Lăng Lộng Hội Kỳ để lật mở quân cờ， đạt tổ hợp chỉ định sẽ nhận thưởng đạo cụ。,,,,
1133,12,,s==5|La Bố,4,,,1|8|50000,,1,1133,,,,,,s==16|Hoạt động đạo cụ,1101,,,s==155|Mua tại Ngọc Long Đài trong hoạt động Đồng Quách Đài (hoạt động Tâu thị) thu nhận， dùng để tham gia giải lầu Đồng Quách Đài， nhận thưởng đạo cụ ngẫu nhiên。,,,,
1134,12,,s==16|Liên Tử Ướp Lạnh,5,,,,,1,1134,,,,,,s==16|Hoạt động đạo cụ,,,,s==114|Dùng để tham gia hoạt động Vân Trù Hải Lập， thu hoạch số lượng chỉ định của Liên Tử Băng Thường， nhận quà tinh mỹ。,,,,
1135,1,,s==16|Liên Tử Ướp Lạnh,3,,,1|8|10000,,1,1134,,,,,,s==16|Hoạt động đạo cụ,,,,s==114|Dùng để tham gia hoạt động Vân Trù Hải Lập， thu hoạch số lượng chỉ định của Liên Tử Băng Thường， nhận quà tinh mỹ。,,,,
1136,1,,s==16|Ngọc Bội Trấn Ma,4,,,1|8|10000,,1,1136,,29,30,,,s==16|Hoạt động đạo cụ,1136,,,s==165|Tham gia thử thách luyện ngục quỷ thần trong hoạt động Quỷ Thần Giáng Lâm để nhận， trong thời gian hoạt động có thể đổi đạo cụ trong thương thành thử luyện quỷ thần。,,,,
1137,1,,s==10|Cá khô nhỏ,4,,,1|8|10000,,1,1137,,29,29,,,s==16|Hoạt động đạo cụ,1137,,,s==145|Cá khô giòn thơm ngon， dùng để cho linh mèo ăn trong hoạt động Tuyết Miêu Hí Phách。 mỗi lần cho ăn đều nhận được phần thưởng phong phú khác nhau。,,,,
1138,1,,s==19|Bánh Hoa Tinh Nhung,4,,,1|8|50000,,1,1138,,29,29,,,s==16|Hoạt động đạo cụ,1138,,,s==101|Bánh hoa sao do linh mèo tặng， có thể đổi lấy đại thưởng bất ngờ trong hoạt động Tuyết Miêu Hí Phách!,,,,
1139,1,,s==18|Mật Khóa Thần Châu,4,,,1|8|50000,,1,1139,,29,32,,,s==16|Hoạt động đạo cụ,1123,,,s==261|Trong thời gian hoạt động Thanh Mai Chử Tửu， mỗi ngày nhận 1 cái tại giao diện Thần Châu Vân Du， hoặc mua gói quà du lịch để nhận。 có thể mở rương kỳ duyên tại giao diện Thần Châu Vân Du để nhận thưởng đạo cụ， có xác suất nhận hộp quà chọn nguyên liệu quý hiếm。,,,,
1140,1,,s==13|Lệnh Thiên Tự,6,,,1|8|50000,,1,1140,,29,38,,,s==16|Hoạt động đạo cụ,1140,,,s==71|Dùng để tham gia hoạt động Phong Ma Bí Bảo， rút thăm phần thưởng ưng ý。,,,,
1141,1,,s==16|Triệu Thánh Lệnh,6,,,1|8|50000,,1,1141,,29,28,,,s==16|Tuyển mộ sự kiện,1141,,,s==167|Dùng để tham gia hoạt động Võ Thánh Giáng Lâm chiêu mộ， có cơ hội nhận Thần·Quan Vũ、 Tạo Hóa Thần Thạch、 Đan Chuyển Sinh Võ Tướng cùng nhiều phần thưởng phong phú khác,,,,
1142,1,,s==19|Câu Nguyệt Câu Ngọc,5,,,1|8|10000,,1,1142,,29,37,,,s==16|Hoạt động đạo cụ,1142,,,s==89|Ngọc câu phong ma thu được có thể dùng để đổi đạo cụ quý hiếm trong thương thành Phục Ma。,,,,
1143,1,,s==10|Bánh Chưng,4,,,1|8|50000,,1,1143,,29,40,,,s==16|Hoạt động đạo cụ,1143,,,s==148|Có thể thu thập nguyên liệu để chế tạo trong hoạt động Tống Hương Tình Nồng， dùng trong giao diện Tống Hương Tứ Dị để nhận thưởng đạo cụ ngẫu nhiên。,,,,
1144,1,,s==13|Lá Bánh Chưng,3,,,1|8|10000,,1,1144,,29,39,,,s==16|Hoạt động đạo cụ,1144,,,s==127|Hoàn thành nhiệm vụ hằng ngày trong hoạt động Tống Hương Tình Nồng thu nhận， là một trong những nguyên liệu chế tạo Bánh Chưng。,,,,
1145,1,,s==3|Nếp,3,,,1|8|10000,,1,1145,,29,39,,,s==16|Hoạt động đạo cụ,1145,,,s==127|Hoàn thành nhiệm vụ hằng ngày trong hoạt động Tống Hương Tình Nồng thu nhận， là một trong những nguyên liệu chế tạo Bánh Chưng。,,,,
1146,1,,s==11|Thịt Ba Chỉ,3,,,1|8|10000,,1,1146,,29,39,,,s==16|Hoạt động đạo cụ,1146,,,s==127|Hoàn thành nhiệm vụ hằng ngày trong hoạt động Tống Hương Tình Nồng thu nhận， là một trong những nguyên liệu chế tạo Bánh Chưng。,,,,
1147,1,,s==8|Hồng Táo,3,,,1|8|10000,,1,1147,,29,39,,,s==16|Hoạt động đạo cụ,1147,,,s==127|Hoàn thành nhiệm vụ hằng ngày trong hoạt động Tống Hương Tình Nồng thu nhận， là một trong những nguyên liệu chế tạo Bánh Chưng。,,,,
1148,12,,s==8|Tào Tiết,5,,,2|1080|80,,1,1148,,18,4,1,,s==15|Mở khóa mỹ nhân,1148,,,s==50|Dùng để mở khóa mỹ nhân Đồng Quách Đài - Tào Tiết。,,,,
1149,12,,s==10|Tôn Lỗ Dục,5,,,2|1080|80,,1,1149,,18,6,1,,s==15|Mở khóa mỹ nhân,1148,,,s==52|Dùng để mở khóa mỹ nhân Đồng Quách Đài - Tôn Lỗ Dục。,,,,
1150,12,,s==11|Gia Cát Quả,5,,,2|1080|80,,1,1150,,18,7,1,,s==15|Mở khóa mỹ nhân,1148,,,s==53|Dùng để mở khóa mỹ nhân Đồng Quách Đài - Gia Cát Quả。,,,,
1151,12,,s==16|Phàn Ngọc Phượng,5,,,2|1080|80,,1,1151,,18,8,1,,s==15|Mở khóa mỹ nhân,1148,,,s==58|Dùng để mở khóa mỹ nhân Đồng Quách Đài - Phàn Ngọc Phượng。,,,,
1152,12,,s==9|Mỹ nhân 1,5,,,,,1,1130,,18,5,1,,s==15|Mở khóa mỹ nhân,1148,,,s==49|Dùng để mở khóa mỹ nhân Đồng Quách Đài - Tâu Thị。,,,,
1153,12,,s==14|Quách Nữ Vương,5,,,2|1080|80,,1,1152,,18,9,1,,s==15|Mở khóa mỹ nhân,1148,,,s==56|Dùng để mở khóa mỹ nhân Đồng Quách Đài - Quách Nữ Vương。,,,,
1154,12,,s==10|Tôn Lỗ Ban,5,,,2|1080|80,,1,1153,,18,10,1,,s==15|Mở khóa mỹ nhân,1148,,,s==52|Dùng để mở khóa mỹ nhân Đồng Quách Đài - Tôn Lỗ Ban。,,,,
1155,1,,s==10|Thố Mã Tác,5,,,,,1,1155,,29,41,,,s==19|Rút thưởng chiến mã,1155,,,s==46|Có thể dùng để rút đạo cụ chiến mã trong mã ổ。,,,,
1156,12,,s==12|Điểm lễ nghi,5,,,,,1,1156,,,,,,s==16|Hoạt động đạo cụ,1156,,,s==141|Hoàn thành nhiệm vụ hằng ngày trong Thượng Đỉnh Lễ Nghi thu nhận， có thể dùng để mở khóa phần thưởng Lễ Nghi Tinh Anh và Thượng Đỉnh Lễ Nghi。,,,,
1157,1,8,s==18|Tinh Hồn Long Tước,5,,,2|1090|50,,1,1157,,,,,,s==16|Hoạt động đạo cụ,1157,,,s==117|Dùng để tham gia hoạt động Tiễn Định Thiên Hạ， thu thập đủ 120 cái để kích hoạt vĩnh viễn Thần Binh - Long Tước Cung。,,,,
1158,1,,s==12|Đèn Thám Bảo,6,,,1|8|50000,,1,1158,,,,,,s==16|Hoạt động đạo cụ,1158,,,s==97|Dùng để tham gia hoạt động Thần Binh Thám Bảo， rút thăm Linh Hồn Long Tước và đại thưởng tinh mỹ。,,,,
1159,1,,s==15|Lệnh Giang Đông,6,,,1|8|50000,,1,1159,,29,28,,,s==16|Tuyển mộ sự kiện,1159,,,s==164|Dùng để tham gia hoạt động Đại Đế Giáng Lâm chiêu mộ， có cơ hội nhận Ngô·Tôn Quyền、 Đá Khóa Tướng Ấn、 Đan Chuyển Sinh Võ Tướng cùng nhiều phần thưởng phong phú khác,,,,
1160,12,,s==15|Điểm Giang Đông,5,,,,,1,1160,,29,27,,,s==12|Điểm sự kiện,1160,,,s==109|Điểm hoạt động thu được từ hoạt động Bích Nhãn Đại Đế， có thể dùng để đổi đạo cụ trong thương thành hoạt động,,,,
1161,12,,s==21|Chân Long Tích Phân 1,5,,,,,1,1143,,29,42,,,s==12|Điểm sự kiện,1160,,,s==19|Chân Long Tích Phân,,,,
1162,12,,s==21|Chân Long Tích Phân 2,5,,,,,1,1143,,29,42,,,s==12|Điểm sự kiện,1160,,,s==19|Chân Long Tích Phân,,,,
1163,12,,s==21|Chân Long Tích Phân 3,5,,,,,1,1143,,29,42,,,s==12|Điểm sự kiện,1160,,,s==19|Chân Long Tích Phân,,,,
1164,12,,s==21|Chân Long Tích Phân 4,5,,,,,1,1143,,29,42,,,s==12|Điểm sự kiện,1160,,,s==19|Chân Long Tích Phân,,,,
1165,12,,s==26|Thiên Ma Lai Xâm Tích Phân,4,,,,,1,1165,,,,,,s==16|Thiên Ma Lai Xâm,1165,,,s==184|Trong hoạt động Thiên Ma Lai Xâm， tham gia chiến đấu với Thiên Ma 、 chiếm cứ thành trì sẽ thu được điểm số ， có thể dùng để đổi lấy nhiều đạo cụ phong phú trong Thiên Ma Thương Thành 。,,,,
1166,12,,s==35|Thiên Ma Lai Xâm Nhiệm Vụ Tích Phân,4,,,,,1,1166,,,,,,s==16|Thiên Ma Lai Xâm,,,,s==115|Hoàn thành nhiệm vụ Thiên Ma Lai Xâm thu được đồng tiền ， tích lũy đủ số lượng có thể đổi lấy phần thưởng phong phú,,,,
1167,1,,s==27|Chân Long Trúng Thưởng Lệnh,5,,,2|1090|30,,1,1122,,,,,,s==16|Hoạt động đạo cụ,,,,s==44|Lệnh bài dùng để tham gia sự kiện Chân Long。,,,,
1168,12,,s==22|Huyền Thưởng Tích Phân,5,,,,,1,1143,,,,,,s==12|Điểm sự kiện,1160,,,s==32|Tích phân hệ thống Huyền Thưởng。,,,,
1169,12,,s==17|Ma Tiên Tích Phân,4,,,,,1,1169,,29,28,,,s==12|Điểm sự kiện,1169,,,s==103|Điểm hoạt động thu được từ sự kiện Ma Tiên Giáng Lâm ， có thể dùng để đổi đạo cụ trong cửa hàng sự kiện,,,,
1170,12,,s==18|Võ Thánh Tích Phân,4,,,,,1,1170,,29,28,,,s==12|Điểm sự kiện,1170,,,s==104|Điểm hoạt động thu được từ sự kiện Võ Thánh Giáng Lâm ， có thể dùng để đổi đạo cụ trong cửa hàng sự kiện,,,,
1171,1,,s==18|Kỳ Phúc Nhiên Đăng,6,,,1|8|50000,,1,6252100,,29,43,,,s==16|Hoạt động đạo cụ,1171,,,s==193|Trước Điện Nhiên Đăng ， Quân Tâm Minh Nguyệt tri kiến 。 Khởi nguồn từ phong tục cổ xưa ， gửi gắm điều ước tốt lành 。 có thể dùng trong hoạt động Nguyệt Vãn Thiên Quyên để rút thưởng phong phú 。,,,,
1172,1,,s==17|Long Vận Câu Ngọc,6,,,1|8|50000,,1,6270020,,29,45,,,s==16|Hoạt động đạo cụ,1172,,,s==234|Long hình câu ngọc tụ khí quốc vận ， có thể dùng trong hoạt động Hoa Chương Khánh Tiến để rút thưởng phong phú 。 Đạo cụ này là vật phẩm giới hạn thời gian ， sau khi hoạt động kết thúc sẽ mất hiệu lực ， có thể bán lấy 50000 đồng đồng 。,,,,
1173,1,,s==11|Càn Khôn Ấn,5,,,,2|1187|1,1,6280221,,29,47,,,s==16|Hoạt động đạo cụ,1173,,,s==193|Chìa khóa cần thiết để tiến hành Trân Kỳ Thám Bảo ， có thể dùng để rút mảnh thần ma 5 sao 、 Thiên Bảo Như Ý cùng các đạo cụ phẩm chất thượng hạng khác ， lưu ý ， đạo cụ này có thời hạn sử dụng 。,,,,
