id,type,skinId,name,lv,backoff-type-1,backoff-id-1,backoff-value-1,consumes-type-1,consumes-id-1,consumes-value-1,StrongFun-type-1,StrongFun-way-1,StrongFun-value-1,StrongFun-type-2,StrongFun-way-2,StrongFun-value-2,StrongFun-type-3,StrongFun-way-3,StrongFun-value-3,StrongFun-type-4,StrongFun-way-4,StrongFun-value-4,StrongHpfull,StrongAtkfull,fullScaleArmature,fullScaleArmatureNmae,fullScaleArmatureIdle,fullScaleArmatureIdleName,StrongAllFun-type-1,StrongAllFun-way-1,StrongAllFun-value-1,StrongAllFun-type-2,StrongAllFun-way-2,StrongAllFun-value-2,
660,4,13064,s==4|谯城潜蛟,10,2,1026,200,2,1026,32,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,0,2,1,20,
661,4,13064,s==4|谯城潜蛟,11,2,1026,234,2,1026,34,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,20,2,1,0,
662,4,13064,s==4|谯城潜蛟,12,2,1026,272,2,1026,38,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,0,2,1,20,
663,4,13064,s==4|谯城潜蛟,13,2,1026,314,2,1026,42,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,20,2,1,0,
664,4,13064,s==4|谯城潜蛟,14,2,1026,362,2,1026,48,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,0,2,1,20,
665,4,13064,s==4|谯城潜蛟,15,2,1026,416,2,1026,54,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,20,2,1,0,
666,4,13064,s==4|谯城潜蛟,16,2,1026,476,2,1026,60,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,0,2,1,20,
667,4,13064,s==4|谯城潜蛟,17,2,1026,542,2,1026,66,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,20,2,1,0,
668,4,13064,s==4|谯城潜蛟,18,2,1026,620,2,1026,78,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,0,2,1,20,
669,4,13064,s==4|谯城潜蛟,19,2,1026,704,2,1026,84,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,20,2,1,0,
670,4,13064,s==4|谯城潜蛟,20,2,1026,800,2,1026,96,,,,,,,,,,,,,,,21515002,s==8|show_max,215150201,s==8|idle_max,1,1,0,2,1,20,
671,4,13065,s==4|黑帮教父,1,2,1026,10,2,1026,10,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,20,2,1,0,
672,4,13065,s==4|黑帮教父,2,2,1026,22,2,1026,12,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,0,2,1,20,
673,4,13065,s==4|黑帮教父,3,2,1026,36,2,1026,14,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,20,2,1,0,
674,4,13065,s==4|黑帮教父,4,2,1026,52,2,1026,16,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,0,2,1,20,
675,4,13065,s==4|黑帮教父,5,2,1026,72,2,1026,20,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,20,2,1,0,
676,4,13065,s==4|黑帮教父,6,2,1026,92,2,1026,20,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,0,2,1,20,
677,4,13065,s==4|黑帮教父,7,2,1026,114,2,1026,22,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,20,2,1,0,
678,4,13065,s==4|黑帮教父,8,2,1026,140,2,1026,26,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,0,2,1,20,
679,4,13065,s==4|黑帮教父,9,2,1026,168,2,1026,28,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,20,2,1,0,
680,4,13065,s==4|黑帮教父,10,2,1026,200,2,1026,32,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,0,2,1,20,
681,4,13065,s==4|黑帮教父,11,2,1026,234,2,1026,34,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,20,2,1,0,
682,4,13065,s==4|黑帮教父,12,2,1026,272,2,1026,38,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,0,2,1,20,
683,4,13065,s==4|黑帮教父,13,2,1026,314,2,1026,42,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,20,2,1,0,
684,4,13065,s==4|黑帮教父,14,2,1026,362,2,1026,48,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,0,2,1,20,
685,4,13065,s==4|黑帮教父,15,2,1026,416,2,1026,54,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,20,2,1,0,
686,4,13065,s==4|黑帮教父,16,2,1026,476,2,1026,60,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,0,2,1,20,
687,4,13065,s==4|黑帮教父,17,2,1026,542,2,1026,66,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,20,2,1,0,
688,4,13065,s==4|黑帮教父,18,2,1026,620,2,1026,78,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,0,2,1,20,
689,4,13065,s==4|黑帮教父,19,2,1026,704,2,1026,84,,,,,,,,,,,,,,,23511002,s==4|show,235110201,s==4|idle,1,1,20,2,1,0,
690,4,13065,s==4|黑帮教父,20,2,1026,800,2,1026,96,,,,,,,,,,,,,,,23511002,s==8|show_max,235110201,s==8|idle_max,1,1,0,2,1,20,
691,4,13066,s==5|CEO小乔,1,2,1026,10,2,1026,10,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,20,2,1,0,
692,4,13066,s==5|CEO小乔,2,2,1026,22,2,1026,12,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,0,2,1,20,
693,4,13066,s==5|CEO小乔,3,2,1026,36,2,1026,14,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,20,2,1,0,
694,4,13066,s==5|CEO小乔,4,2,1026,52,2,1026,16,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,0,2,1,20,
695,4,13066,s==5|CEO小乔,5,2,1026,72,2,1026,20,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,20,2,1,0,
696,4,13066,s==5|CEO小乔,6,2,1026,92,2,1026,20,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,0,2,1,20,
697,4,13066,s==5|CEO小乔,7,2,1026,114,2,1026,22,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,20,2,1,0,
698,4,13066,s==5|CEO小乔,8,2,1026,140,2,1026,26,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,0,2,1,20,
699,4,13066,s==5|CEO小乔,9,2,1026,168,2,1026,28,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,20,2,1,0,
700,4,13066,s==5|CEO小乔,10,2,1026,200,2,1026,32,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,0,2,1,20,
701,4,13066,s==5|CEO小乔,11,2,1026,234,2,1026,34,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,20,2,1,0,
702,4,13066,s==5|CEO小乔,12,2,1026,272,2,1026,38,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,0,2,1,20,
703,4,13066,s==5|CEO小乔,13,2,1026,314,2,1026,42,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,20,2,1,0,
704,4,13066,s==5|CEO小乔,14,2,1026,362,2,1026,48,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,0,2,1,20,
705,4,13066,s==5|CEO小乔,15,2,1026,416,2,1026,54,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,20,2,1,0,
706,4,13066,s==5|CEO小乔,16,2,1026,476,2,1026,60,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,0,2,1,20,
707,4,13066,s==5|CEO小乔,17,2,1026,542,2,1026,66,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,20,2,1,0,
708,4,13066,s==5|CEO小乔,18,2,1026,620,2,1026,78,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,0,2,1,20,
709,4,13066,s==5|CEO小乔,19,2,1026,704,2,1026,84,,,,,,,,,,,,,,,23503002,s==4|show,235030201,s==4|idle,1,1,20,2,1,0,
710,4,13066,s==5|CEO小乔,20,2,1026,800,2,1026,96,,,,,,,,,,,,,,,23503002,s==8|show_max,235030201,s==8|idle_max,1,1,0,2,1,20,
711,4,13067,s==5|CEO周瑜,1,2,1026,10,2,1026,10,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,20,2,1,0,
712,4,13067,s==5|CEO周瑜,2,2,1026,22,2,1026,12,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,0,2,1,20,
713,4,13067,s==5|CEO周瑜,3,2,1026,36,2,1026,14,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,20,2,1,0,
714,4,13067,s==5|CEO周瑜,4,2,1026,52,2,1026,16,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,0,2,1,20,
715,4,13067,s==5|CEO周瑜,5,2,1026,72,2,1026,20,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,20,2,1,0,
716,4,13067,s==5|CEO周瑜,6,2,1026,92,2,1026,20,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,0,2,1,20,
717,4,13067,s==5|CEO周瑜,7,2,1026,114,2,1026,22,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,20,2,1,0,
718,4,13067,s==5|CEO周瑜,8,2,1026,140,2,1026,26,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,0,2,1,20,
719,4,13067,s==5|CEO周瑜,9,2,1026,168,2,1026,28,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,20,2,1,0,
720,4,13067,s==5|CEO周瑜,10,2,1026,200,2,1026,32,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,0,2,1,20,
721,4,13067,s==5|CEO周瑜,11,2,1026,234,2,1026,34,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,20,2,1,0,
722,4,13067,s==5|CEO周瑜,12,2,1026,272,2,1026,38,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,0,2,1,20,
723,4,13067,s==5|CEO周瑜,13,2,1026,314,2,1026,42,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,20,2,1,0,
724,4,13067,s==5|CEO周瑜,14,2,1026,362,2,1026,48,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,0,2,1,20,
725,4,13067,s==5|CEO周瑜,15,2,1026,416,2,1026,54,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,20,2,1,0,
726,4,13067,s==5|CEO周瑜,16,2,1026,476,2,1026,60,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,0,2,1,20,
727,4,13067,s==5|CEO周瑜,17,2,1026,542,2,1026,66,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,20,2,1,0,
728,4,13067,s==5|CEO周瑜,18,2,1026,620,2,1026,78,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,0,2,1,20,
729,4,13067,s==5|CEO周瑜,19,2,1026,704,2,1026,84,,,,,,,,,,,,,,,23510003,s==4|show,235100301,s==4|idle,1,1,20,2,1,0,
730,4,13067,s==5|CEO周瑜,20,2,1026,800,2,1026,96,,,,,,,,,,,,,,,23510003,s==8|show_max,235100301,s==8|idle_max,1,1,0,2,1,20,
731,4,13068,s==6|CEO魔赵云,1,2,1026,10,2,1026,10,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,20,2,1,0,
732,4,13068,s==6|CEO魔赵云,2,2,1026,22,2,1026,12,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,0,2,1,20,
733,4,13068,s==6|CEO魔赵云,3,2,1026,36,2,1026,14,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,20,2,1,0,
734,4,13068,s==6|CEO魔赵云,4,2,1026,52,2,1026,16,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,0,2,1,20,
735,4,13068,s==6|CEO魔赵云,5,2,1026,72,2,1026,20,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,20,2,1,0,
736,4,13068,s==6|CEO魔赵云,6,2,1026,92,2,1026,20,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,0,2,1,20,
737,4,13068,s==6|CEO魔赵云,7,2,1026,114,2,1026,22,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,20,2,1,0,
738,4,13068,s==6|CEO魔赵云,8,2,1026,140,2,1026,26,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,0,2,1,20,
739,4,13068,s==6|CEO魔赵云,9,2,1026,168,2,1026,28,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,20,2,1,0,
740,4,13068,s==6|CEO魔赵云,10,2,1026,200,2,1026,32,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,0,2,1,20,
741,4,13068,s==6|CEO魔赵云,11,2,1026,234,2,1026,34,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,20,2,1,0,
742,4,13068,s==6|CEO魔赵云,12,2,1026,272,2,1026,38,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,0,2,1,20,
743,4,13068,s==6|CEO魔赵云,13,2,1026,314,2,1026,42,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,20,2,1,0,
744,4,13068,s==6|CEO魔赵云,14,2,1026,362,2,1026,48,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,0,2,1,20,
745,4,13068,s==6|CEO魔赵云,15,2,1026,416,2,1026,54,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,20,2,1,0,
746,4,13068,s==6|CEO魔赵云,16,2,1026,476,2,1026,60,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,0,2,1,20,
747,4,13068,s==6|CEO魔赵云,17,2,1026,542,2,1026,66,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,20,2,1,0,
748,4,13068,s==6|CEO魔赵云,18,2,1026,620,2,1026,78,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,0,2,1,20,
749,4,13068,s==6|CEO魔赵云,19,2,1026,704,2,1026,84,,,,,,,,,,,,,,,25515002,s==4|show,255150301,s==4|idle,1,1,20,2,1,0,
750,4,13068,s==6|CEO魔赵云,20,2,1026,800,2,1026,96,,,,,,,,,,,,,,,25515002,s==8|show_max,255150301,s==8|idle_max,1,1,0,2,1,20,
751,2,13069,s==4|飞天霓裳,1,2,1083,50,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,25,3,21516002,s==4|show,215160201,s==4|idle,,,,,,,
752,2,13069,s==4|飞天霓裳,2,2,1083,100,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,25,3,21516002,s==4|show,215160201,s==4|idle,,,,,,,
753,2,13069,s==4|飞天霓裳,3,2,1083,150,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,25,3,21516002,s==4|show,215160201,s==4|idle,,,,,,,
754,2,13069,s==4|飞天霓裳,4,2,1083,200,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,25,3,21516002,s==4|show,215160201,s==4|idle,,,,,,,
755,2,13069,s==4|飞天霓裳,5,2,1083,250,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,25,3,21516002,s==8|show_max,215160201,s==8|idle_max,,,,,,,
756,4,13070,s==4|惊鸿一剑,1,2,1026,10,2,1026,10,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,20,2,1,0,
757,4,13070,s==4|惊鸿一剑,2,2,1026,22,2,1026,12,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,0,2,1,20,
758,4,13070,s==4|惊鸿一剑,3,2,1026,36,2,1026,14,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,20,2,1,0,
759,4,13070,s==4|惊鸿一剑,4,2,1026,52,2,1026,16,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,0,2,1,20,
760,4,13070,s==4|惊鸿一剑,5,2,1026,72,2,1026,20,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,20,2,1,0,
761,4,13070,s==4|惊鸿一剑,6,2,1026,92,2,1026,20,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,0,2,1,20,
762,4,13070,s==4|惊鸿一剑,7,2,1026,114,2,1026,22,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,20,2,1,0,
763,4,13070,s==4|惊鸿一剑,8,2,1026,140,2,1026,26,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,0,2,1,20,
764,4,13070,s==4|惊鸿一剑,9,2,1026,168,2,1026,28,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,20,2,1,0,
765,4,13070,s==4|惊鸿一剑,10,2,1026,200,2,1026,32,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,0,2,1,20,
766,4,13070,s==4|惊鸿一剑,11,2,1026,234,2,1026,34,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,20,2,1,0,
767,4,13070,s==4|惊鸿一剑,12,2,1026,272,2,1026,38,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,0,2,1,20,
768,4,13070,s==4|惊鸿一剑,13,2,1026,314,2,1026,42,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,20,2,1,0,
769,4,13070,s==4|惊鸿一剑,14,2,1026,362,2,1026,48,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,0,2,1,20,
770,4,13070,s==4|惊鸿一剑,15,2,1026,416,2,1026,54,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,20,2,1,0,
771,4,13070,s==4|惊鸿一剑,16,2,1026,476,2,1026,60,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,0,2,1,20,
772,4,13070,s==4|惊鸿一剑,17,2,1026,542,2,1026,66,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,20,2,1,0,
773,4,13070,s==4|惊鸿一剑,18,2,1026,620,2,1026,78,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,0,2,1,20,
774,4,13070,s==4|惊鸿一剑,19,2,1026,704,2,1026,84,,,,,,,,,,,,,,,22512002,s==4|show,225120201,s==4|idle,1,1,20,2,1,0,
775,4,13070,s==4|惊鸿一剑,20,2,1026,800,2,1026,96,,,,,,,,,,,,,,,22512002,s==8|show_max,225120201,s==8|idle_max,1,1,0,2,1,20,
776,2,13071,s==4|时空战将,1,2,1083,50,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265021,s==4|show,265020101,s==4|idle,,,,,,,
777,2,13071,s==4|时空战将,2,2,1083,100,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265021,s==4|show,265020101,s==4|idle,,,,,,,
778,2,13071,s==4|时空战将,3,2,1083,150,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265021,s==4|show,265020101,s==4|idle,,,,,,,
779,2,13071,s==4|时空战将,4,2,1083,200,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265021,s==4|show,265020101,s==4|idle,,,,,,,
780,2,13071,s==4|时空战将,5,2,1083,250,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265021,s==8|show_max,265020101,s==8|idle_max,,,,,,,
781,2,13072,s==4|百鸟朝凤,1,2,1083,50,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265031,s==4|show,265030101,s==4|idle,,,,,,,
782,2,13072,s==4|百鸟朝凤,2,2,1083,100,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265031,s==4|show,265030101,s==4|idle,,,,,,,
783,2,13072,s==4|百鸟朝凤,3,2,1083,150,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265031,s==4|show,265030101,s==4|idle,,,,,,,
784,2,13072,s==4|百鸟朝凤,4,2,1083,200,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265031,s==4|show,265030101,s==4|idle,,,,,,,
785,2,13072,s==4|百鸟朝凤,5,2,1083,250,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265031,s==8|show_max,265030101,s==8|idle_max,,,,,,,
786,2,13073,s==4|怒海神威,1,2,1083,50,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265041,s==4|show,265040101,s==4|idle,,,,,,,
787,2,13073,s==4|怒海神威,2,2,1083,100,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265041,s==4|show,265040101,s==4|idle,,,,,,,
788,2,13073,s==4|怒海神威,3,2,1083,150,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265041,s==4|show,265040101,s==4|idle,,,,,,,
789,2,13073,s==4|怒海神威,4,2,1083,200,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265041,s==4|show,265040101,s==4|idle,,,,,,,
790,2,13073,s==4|怒海神威,5,2,1083,250,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,265041,s==8|show_max,265040101,s==8|idle_max,,,,,,,
791,4,13074,s==4|狮舞贺春,1,2,1026,10,2,1026,10,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,20,2,1,0,
792,4,13074,s==4|狮舞贺春,2,2,1026,22,2,1026,12,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,0,2,1,20,
793,4,13074,s==4|狮舞贺春,3,2,1026,36,2,1026,14,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,20,2,1,0,
794,4,13074,s==4|狮舞贺春,4,2,1026,52,2,1026,16,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,0,2,1,20,
795,4,13074,s==4|狮舞贺春,5,2,1026,72,2,1026,20,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,20,2,1,0,
796,4,13074,s==4|狮舞贺春,6,2,1026,92,2,1026,20,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,0,2,1,20,
797,4,13074,s==4|狮舞贺春,7,2,1026,114,2,1026,22,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,20,2,1,0,
798,4,13074,s==4|狮舞贺春,8,2,1026,140,2,1026,26,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,0,2,1,20,
799,4,13074,s==4|狮舞贺春,9,2,1026,168,2,1026,28,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,20,2,1,0,
800,4,13074,s==4|狮舞贺春,10,2,1026,200,2,1026,32,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,0,2,1,20,
801,4,13074,s==4|狮舞贺春,11,2,1026,234,2,1026,34,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,20,2,1,0,
802,4,13074,s==4|狮舞贺春,12,2,1026,272,2,1026,38,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,0,2,1,20,
803,4,13074,s==4|狮舞贺春,13,2,1026,314,2,1026,42,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,20,2,1,0,
804,4,13074,s==4|狮舞贺春,14,2,1026,362,2,1026,48,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,0,2,1,20,
805,4,13074,s==4|狮舞贺春,15,2,1026,416,2,1026,54,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,20,2,1,0,
806,4,13074,s==4|狮舞贺春,16,2,1026,476,2,1026,60,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,0,2,1,20,
807,4,13074,s==4|狮舞贺春,17,2,1026,542,2,1026,66,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,20,2,1,0,
808,4,13074,s==4|狮舞贺春,18,2,1026,620,2,1026,78,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,0,2,1,20,
809,4,13074,s==4|狮舞贺春,19,2,1026,704,2,1026,84,,,,,,,,,,,,,,,23503003,s==4|show,235030301,s==4|idle,1,1,20,2,1,0,
810,4,13074,s==4|狮舞贺春,20,2,1026,800,2,1026,96,,,,,,,,,,,,,,,23503003,s==8|show_max,235030301,s==8|idle_max,1,1,0,2,1,20,
811,4,13075,s==4|玉堂梅影,1,2,1026,10,2,1026,10,,,,,,,,,,,,,,,25507002,s==4|show,255070201,s==4|idle,1,1,20,2,1,0,
812,4,13075,s==4|玉堂梅影,2,2,1026,22,2,1026,12,,,,,,,,,,,,,,,25507002,s==4|show,255070201,s==4|idle,1,1,0,2,1,20,
813,4,13075,s==4|玉堂梅影,3,2,1026,36,2,1026,14,,,,,,,,,,,,,,,25507002,s==4|show,255070201,s==4|idle,1,1,20,2,1,0,
814,4,13075,s==4|玉堂梅影,4,2,1026,52,2,1026,16,,,,,,,,,,,,,,,25507002,s==4|show,255070201,s==4|idle,1,1,0,2,1,20,
815,4,13075,s==4|玉堂梅影,5,2,1026,72,2,1026,20,,,,,,,,,,,,,,,25507002,s==4|show,255070201,s==4|idle,1,1,20,2,1,0,
816,4,13075,s==4|玉堂梅影,6,2,1026,92,2,1026,20,,,,,,,,,,,,,,,25507002,s==4|show,255070201,s==4|idle,1,1,0,2,1,20,
817,4,13075,s==4|玉堂梅影,7,2,1026,114,2,1026,22,,,,,,,,,,,,,,,25507002,s==4|show,255070201,s==4|idle,1,1,20,2,1,0,
818,4,13075,s==4|玉堂梅影,8,2,1026,140,2,1026,26,,,,,,,,,,,,,,,25507002,s==4|show,255070201,s==4|idle,1,1,0,2,1,20,
819,4,13075,s==4|玉堂梅影,9,2,1026,168,2,1026,28,,,,,,,,,,,,,,,25507002,s==4|show,255070201,s==4|idle,1,1,20,2,1,0,
820,4,13075,s==4|玉堂梅影,10,2,1026,200,2,1026,32,,,,,,,,,,,,,,,25507002,s==4|show,255070201,s==4|idle,1,1,0,2,1,20,
821,4,13075,s==4|玉堂梅影,11,2,1026,234,2,1026,34,,,,,,,,,,,,,,,25507002,s==4|show,255070201,s==4|idle,1,1,20,2,1,0,
